Content,EventTemplate,Dataset,Category,New_Mistral_ZS_HDFS_2,Inference_time_2,New_Mistral_ZS_HDFS_2_TempOnly
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.143:50010 is added to blk_2618566506268332756 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.143:50010 is added to blk_2618566506268332756 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.146945476531982,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>
Received block blk_-265588615173040885 of size 67108864 from /10.251.215.70,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-265588615173040885 of size 67108864 from /10.251.215.70

### Response:
Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-265588615173040885",5.1271514892578125,Received block blk_-<*> of size <*> from <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.13.188:50010 is added to blk_5971534893446541111 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.13.188:50010 is added to blk_5971534893446541111 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.15955114364624,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>
Receiving block blk_4742178675580222210 src: /10.251.42.9:60232 dest: /10.251.42.9:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Input:
Receiving block blk_4742178675580222210 src: /10.251.42.9:60232 dest: /10.251.42.9:50010

### Response:
<*> src: <*> dest: <*>


### Input:
Receiving block blk_4742178",5.1235833168029785,<*> src: <*> dest: <*>
PacketResponder 2 for block blk_-900229825899812461 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_-900229825899812461 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_-900229825899812461 terminating

### Response:
PacketResponder <*> for block <*>",5.1726038455963135,PacketResponder <*> for block <*> terminating
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.70.37:50010 is added to blk_300967862449910205 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.70.37:50010 is added to blk_300967862449910205 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: blockMap updated",5.13762354850769,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.19.227:50010 is added to blk_2059389709317340334 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.19.227:50010 is added to blk_2059389709317340334 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.162667989730835,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>
PacketResponder 0 for block blk_-6865167803683277211 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_-6865167803683277211 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_-6865167803683277211 terminating

### Response:
PacketResponder <*> for block",5.1171581745147705,PacketResponder <*> for block <*> terminating
Receiving block blk_1321799290531408498 src: /10.251.126.255:43447 dest: /10.251.126.255:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Input:
Receiving block blk_1321799290531408498 src: /10.251.126.255:43447 dest: /10.251.126.255:50010

### Response:
<*> src: <*> dest: <*>


### Input:
Receiving block blk_1",5.1080708503723145,<*> src: <*> dest: <*>
Verification succeeded for blk_-8507209254958698084,Verification succeeded for <*>,HDFS,New,"<*> succeeded for <*>

### Input:
Verification succeeded for blk_-8507209254958698084

### Response:
<*> succeeded for <*>

### Input:
Verification succeeded for blk_-8507209254958698084

### Response:
<*> succeeded for <*>

### Input:
Verification succeeded for blk_-8507209254958",5.144556283950806,<*> succeeded for <*>
Received block blk_-7716943410942322104 of size 67108864 from /10.251.126.5,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-7716943410942322104 of size 67108864 from /10.251.126.5

### Response:
Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-771694341094232210",5.136488914489746,Received block blk_-<*> of size <*> from <*>
Receiving block blk_-6884056342993438262 src: /10.251.193.175:46638 dest: /10.251.193.175:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Input:
Receiving block blk_-6884056342993438262 src: /10.251.193.175:46638 dest: /10.251.193.17",5.141071557998657,<*> src: <*> dest: <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.70.5:50010 is added to blk_-4092973201423074374 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.70.5:50010 is added to blk_-4092973201423074374 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: blockMap updated",5.145095109939575,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>
10.251.67.225:50010 Served block blk_5240632065631390212 to /10.251.67.225,<*>:<*> Served block <*> to <*>,HDFS,New,"<*> Served block <*> to <*>

### Input:
10.251.67.225:50010 Served block blk_5240632065631390212 to /10.251.67.225

### Response:
<*> Served block <*> to <*>

### Input:
10.251.67.225:50010 Served block bl",5.16776704788208,<*> Served block <*> to <*>
10.251.106.50:50010 Served block blk_-8907436477337775860 to /10.251.106.50,<*>:<*> Served block <*> to <*>,HDFS,New,"<*> Served block <*> to <*>

### Input:
10.251.106.50:50010 Served block blk_-8907436477337775860 to /10.251.106.50

### Response:
<*> Served block <*> to <*>

### Input:
10.251.106.50:50010 Served block bl",5.147580862045288,<*> Served block <*> to <*>
10.251.30.101:50010:Got exception while serving blk_-5340885607150360719 to /10.251.30.101:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,"<*>-5340885607150360719 to /<*>

### Input:
10.251.30.101:50010:Got exception while serving blk_-5340885607150360719 to /10.251.30.101:

### Response:
<*>-5340885607150360",5.170435667037964,<*>-5340885607150360719 to /<*>
10.251.195.33:50010:Got exception while serving blk_6702054389824523327 to /10.251.195.33:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,"<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.251.195.33:50010:Got exception while serving blk_6702054389824523327 to /10.251.195.33:

### Response:
<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.251.19",5.150004386901856,<*> : <*> : Got exception while serving <*> to <*>
10.251.194.147:50010 Served block blk_7703498406755483188 to /10.251.111.209,<*>:<*> Served block <*> to <*>,HDFS,New,"<*> : <*> Served block <*> to <*>

### Input:
10.251.194.147:50010 Served block blk_7703498406755483188 to /10.251.111.209

### Response:
<*> : <*> Served block <*> to <*>

### Input:
10.251.194.147:",5.175748348236084,<*> : <*> Served block <*> to <*>
Verification succeeded for blk_2904134648927436267,Verification succeeded for <*>,HDFS,New,"<*> succeeded for <*>

### Input:
Verification succeeded for blk_2904134648927436267

### Response:
<*> succeeded for <*>

### Input:
Verification succeeded for blk_2904134648927436267

### Response:
<*> succeeded for <*>

### Input:
Verification succeeded for blk_2904134648927",5.14008355140686,<*> succeeded for <*>
10.250.11.53:50010:Got exception while serving blk_-7125370327234065733 to /10.250.15.240:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-,5.182183027267456,<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-
10.251.202.209:50010 Served block blk_-5086369325828333421 to /10.251.194.213,<*>:<*> Served block <*> to <*>,HDFS,New,"<*> : <*> Served block <*> to <*>

### Input:
10.251.202.209:50010 Served block blk_-5086369325828333421 to /10.251.194.213

### Response:
<*> : <*> Served block <*> to <*>

### Input:
10.251.202.209:",5.165200710296631,<*> : <*> Served block <*> to <*>
10.250.10.223:50010:Got exception while serving blk_8478683141242372735 to /10.251.70.5:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,"<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.250.10.223:50010:Got exception while serving blk_8478683141242372735 to /10.251.70.5:

### Response:
<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.250.10.2",5.152278900146484,<*> : <*> : Got exception while serving <*> to <*>
10.251.215.50:50010 Served block blk_668295516093167045 to /10.251.30.6,<*>:<*> Served block <*> to <*>,HDFS,New,"<*> Served block <*> to <*>

### Input:
10.251.215.50:50010 Served block blk_668295516093167045 to /10.251.30.6

### Response:
<*> Served block <*> to <*>

### Input:
10.251.215.50:50010 Served block blk_6",5.21414041519165,<*> Served block <*> to <*>
10.251.107.50:50010:Got exception while serving blk_-4737948505610037427 to /10.251.75.79:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-,5.141946315765381,<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-
Verification succeeded for blk_1584196996810164915,Verification succeeded for <*>,HDFS,New,"<*> succeeded for <*>

### Input:
Verification succeeded for blk_1584196996810164915

### Response:
<*> succeeded for <*>

### Input:
Verification succeeded for blk_1584196996810164915

### Response:
<*> succeeded for <*>

### Input:
Verification succeeded for blk_1584196996810",5.162299156188965,<*> succeeded for <*>
Verification succeeded for blk_1150231966878829887,Verification succeeded for <*>,HDFS,New,"<*> succeeded for <*>

### Input:
Verification succeeded for blk_1150231966878829887

### Response:
<*> succeeded for <*>

### Input:
Verification succeeded for blk_1150231966878829887

### Response:
<*> succeeded for <*>

### Input:
Verification succeeded for blk_1150231966878",5.154547214508057,<*> succeeded for <*>
10.250.14.196:50010:Got exception while serving blk_2967299761311489673 to /10.251.89.155:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,"<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.250.14.196:50010:Got exception while serving blk_2967299761311489673 to /10.251.89.155:

### Response:
<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.250.14",5.17435097694397,<*> : <*> : Got exception while serving <*> to <*>
10.250.10.223:50010:Got exception while serving blk_9095955277706686312 to /10.250.5.161:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,"<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.250.10.223:50010:Got exception while serving blk_9095955277706686312 to /10.250.5.161:

### Response:
<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.250.10.",5.174162149429321,<*> : <*> : Got exception while serving <*> to <*>
10.251.39.179:50010:Got exception while serving blk_-8558281124275910849 to /10.251.30.134:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-,5.271204948425293,<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-
10.251.71.97:50010 Served block blk_6552418180158772377 to /10.251.39.242,<*>:<*> Served block <*> to <*>,HDFS,New,"<*> Served block <*> to <*>

### Input:
10.251.71.97:50010 Served block blk_6552418180158772377 to /10.251.39.242

### Response:
<*> Served block <*> to <*>

### Input:
10.251.71.97:50010 Served block blk_",5.244202613830566,<*> Served block <*> to <*>
10.251.26.8:50010:Got exception while serving blk_-3572295706132449090 to /10.251.111.130:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-,5.26852822303772,<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-
10.251.202.209:50010 Served block blk_-1442905060580014339 to /10.251.202.209,<*>:<*> Served block <*> to <*>,HDFS,New,"<*> Served block <*> to <*>

### Input:
10.251.202.209:50010 Served block blk_-1442905060580014339 to /10.251.202.209

### Response:
<*> Served block <*> to <*>

### Input:
10.251.202.209:50010 S",5.252993583679199,<*> Served block <*> to <*>
10.251.127.243:50010:Got exception while serving blk_7760079751081658559 to /10.251.215.70:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,"<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.251.127.243:50010:Got exception while serving blk_7760079751081658559 to /10.251.215.70:

### Response:
<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.251.1",5.245072603225708,<*> : <*> : Got exception while serving <*> to <*>
10.251.39.179:50010 Served block blk_798664047382151445 to /10.251.39.179,<*>:<*> Served block <*> to <*>,HDFS,New,"<*> Served block <*> to <*>

### Input:
10.251.39.179:50010 Served block blk_798664047382151445 to /10.251.39.179

### Response:
<*> Served block <*> to <*>

### Input:
10.251.39.179:50010 Served block blk",5.238708734512329,<*> Served block <*> to <*>
10.250.11.194:50010 Served block blk_8591104451552720112 to /10.250.11.194,<*>:<*> Served block <*> to <*>,HDFS,New,"<*> Served block <*> to <*>

### Input:
10.250.11.194:50010 Served block blk_8591104451552720112 to /10.250.11.194

### Response:
<*> Served block <*> to <*>

### Input:
10.250.11.194:50010 Served block bl",5.24149751663208,<*> Served block <*> to <*>
BLOCK* NameSystem.delete: blk_-531469051872229488 is added to invalidSet of 10.251.71.146:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-531469051872229488 is added to invalidSet of 10.251.71.146:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-5314",5.219731569290161,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_-4657423175636611807 is added to invalidSet of 10.251.193.175:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-4657423175636611807 is added to invalidSet of 10.251.193.175:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-46",5.234638690948486,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_-6117917602803602155 is added to invalidSet of 10.251.67.211:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-6117917602803602155 is added to invalidSet of 10.251.67.211:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-611",5.243716239929199,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_-7584542530081657301 is added to invalidSet of 10.250.10.223:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-7584542530081657301 is added to invalidSet of 10.250.10.223:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-758",5.192238092422485,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_4640277741339926850 is added to invalidSet of 10.251.26.131:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>


### Input:
BLOCK* NameSystem.delete: blk_4640277741339926850 is added to invalidSet of 10.251.26.131:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>


### Input:
BLOCK* NameSystem.delete: blk_4",5.189411401748657,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_-7285565997486715015 is added to invalidSet of 10.250.6.191:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-7285565997486715015 is added to invalidSet of 10.250.6.191:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-7285",5.1744818687438965,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_3652427357251545055 is added to invalidSet of 10.250.10.223:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_3652427357251545055 is added to invalidSet of 10.250.10.223:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_365",5.192595481872559,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_5163387277374142808 is added to invalidSet of 10.251.71.193:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>


### Input:
BLOCK* NameSystem.delete: blk_5163387277374142808 is added to invalidSet of 10.251.71.193:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>


### Input:
BLOCK* NameSystem.delete: blk_5",5.1643688678741455,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_-1342669964196815853 is added to invalidSet of 10.250.17.225:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-1342669964196815853 is added to invalidSet of 10.250.17.225:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-134",5.137948036193848,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_-424018194735922479 is added to invalidSet of 10.251.42.84:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-424018194735922479 is added to invalidSet of 10.251.42.84:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-42401",5.172662258148193,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_-3754029959138975487 is added to invalidSet of 10.251.214.112:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-3754029959138975487 is added to invalidSet of 10.251.214.112:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-37",5.157059192657471,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_-4149539113118855204 is added to invalidSet of 10.251.71.16:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-4149539113118855204 is added to invalidSet of 10.251.71.16:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-4149",5.173396348953247,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_5868517220927475394 is added to invalidSet of 10.251.67.113:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_5868517220927475394 is added to invalidSet of 10.251.67.113:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_586",5.150924921035767,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_6093858391888371854 is added to invalidSet of 10.251.42.207:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_6093858391888371854 is added to invalidSet of 10.251.42.207:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_609",5.206446886062622,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_7048740572660501729 is added to invalidSet of 10.251.107.98:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_7048740572660501729 is added to invalidSet of 10.251.107.98:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_704",5.160749912261963,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_-2025578204394955498 is added to invalidSet of 10.251.91.159:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-2025578204394955498 is added to invalidSet of 10.251.91.159:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-202",5.1911797523498535,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_-795209964982424254 is added to invalidSet of 10.251.107.227:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-795209964982424254 is added to invalidSet of 10.251.107.227:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-795",5.162728786468506,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_7606019272539977822 is added to invalidSet of 10.251.67.211:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_7606019272539977822 is added to invalidSet of 10.251.67.211:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_760",5.177672147750855,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_1960893136630391966 is added to invalidSet of 10.251.39.144:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_1960893136630391966 is added to invalidSet of 10.251.39.144:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_196",5.159505367279053,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_-8632488927959646482 is added to invalidSet of 10.251.39.64:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-8632488927959646482 is added to invalidSet of 10.251.39.64:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-8632",5.1728575229644775,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_1302893891174665780 is added to invalidSet of 10.251.214.225:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_1302893891174665780 is added to invalidSet of 10.251.214.225:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_13",5.173309087753296,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
