Content,EventTemplate,Dataset,Category,New_Mistral_ZS_HDFS_5,Inference_time_5,New_Mistral_ZS_HDFS_5_TempOnly
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.73.188:50010 is added to blk_-3897674589140998025 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.73.188:50010 is added to blk_-3897674589140998025 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.325796365737915,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.17.225:50010 is added to blk_-3573208405519699182 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.17.225:50010 is added to blk_-3573208405519699182 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.40157961845398,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.67:50010 is added to blk_4154740411570608045 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.67:50010 is added to blk_4154740411570608045 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.368899583816528,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.179:50010 is added to blk_8188837227311063557 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.179:50010 is added to blk_8188837227311063557 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock:",5.271895885467529,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.191:50010 is added to blk_-4208396523159735354 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.191:50010 is added to blk_-4208396523159735354 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.294154644012451,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>
Receiving block blk_7572868180557515526 src: /10.251.214.130:38983 dest: /10.251.214.130:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>

### Input:
Receiving block blk_7572868180557515526 src: /10.251.214.130:38983 dest: /10.251.214.130:50010

### Response:
<*> src: <*> dest: <*>

### Input:
Receiving block blk_757",5.264956712722778,<*> src: <*> dest: <*>
PacketResponder 2 for block blk_-1733803097614960767 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_-1733803097614960767 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_-1733803097614960767 terminating

### Response:
PacketResponder <*> for block",5.296382188796997,PacketResponder <*> for block <*> terminating
BLOCK* NameSystem.allocateBlock: /user/root/sortrand2/_temporary/_task_200811101024_0003_r_000152_0/part-00152. blk_-7603795308074215276,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,"BLOCK* NameSystem.allocateBlock: <*> /user/root/sortrand2/_temporary/_task_200811101024_0003_r_000152_0/part-00152. blk_-<*>


### Input:
BLOCK* NameSystem.allocateBlock: /user/root/sortrand2/_temporary/_task_200811101024_0003_r_000",5.268747091293335,BLOCK* NameSystem.allocateBlock: <*> /user/root/sortrand2/_temporary/_task_200811101024_0003_r_000152_0/part-00152. blk_-<*>
BLOCK* NameSystem.allocateBlock: /user/root/sortrand2/_temporary/_task_200811101024_0003_r_000344_0/part-00344. blk_-2004529166303428909,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,"BLOCK* NameSystem.allocateBlock: <*> /user/root/sortrand2/_temporary/_task_200811101024_0003_r_000344_0/part-00344. blk_-<*>


### Input:
BLOCK* NameSystem.allocateBlock: /user/root/sortrand2/_temporary/_task_200811101024_0003_r_000",5.335732460021973,BLOCK* NameSystem.allocateBlock: <*> /user/root/sortrand2/_temporary/_task_200811101024_0003_r_000344_0/part-00344. blk_-<*>
Receiving block blk_-5817942497672492100 src: /10.251.107.19:35639 dest: /10.251.107.19:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Input:
Receiving block blk_-5817942497672492100 src: /10.251.107.19:35639 dest: /10.251.107.19:50010

### Response:
<*> src: <*> dest: <*>


### Input:
Receiving block blk_-581",5.30048680305481,<*> src: <*> dest: <*>
PacketResponder 1 for block blk_-7512746652453970810 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_-7512746652453970810 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_-7512746652453970810 terminating

### Response:
PacketResponder <*> for block",5.327353239059448,PacketResponder <*> for block <*> terminating
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.143:50010 is added to blk_2618566506268332756 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.143:50010 is added to blk_2618566506268332756 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.301718473434448,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>
Received block blk_-265588615173040885 of size 67108864 from /10.251.215.70,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-265588615173040885 of size 67108864 from /10.251.215.70

### Response:
Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-265588615173040885",5.295420408248901,Received block blk_-<*> of size <*> from <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.13.188:50010 is added to blk_5971534893446541111 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.13.188:50010 is added to blk_5971534893446541111 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.320475339889526,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>
Receiving block blk_4742178675580222210 src: /10.251.42.9:60232 dest: /10.251.42.9:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Input:
Receiving block blk_4742178675580222210 src: /10.251.42.9:60232 dest: /10.251.42.9:5001",5.26509428024292,<*> src: <*> dest: <*>
PacketResponder 2 for block blk_-900229825899812461 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_-900229825899812461 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_-900229825899812461 terminating

### Response:
PacketResponder <*> for block <*>",5.274083137512207,PacketResponder <*> for block <*> terminating
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.70.37:50010 is added to blk_300967862449910205 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.70.37:50010 is added to blk_300967862449910205 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: blockMap updated",5.3118321895599365,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.19.227:50010 is added to blk_2059389709317340334 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.19.227:50010 is added to blk_2059389709317340334 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.3135480880737305,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>
PacketResponder 0 for block blk_-6865167803683277211 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_-6865167803683277211 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_-6865167803683277211 terminating

### Response:
PacketResponder <*> for block",5.284319639205933,PacketResponder <*> for block <*> terminating
Receiving block blk_1321799290531408498 src: /10.251.126.255:43447 dest: /10.251.126.255:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>

### Input:
Receiving block blk_1321799290531408498 src: /10.251.126.255:43447 dest: /10.251.126.255:50010

### Response:
<*> src: <*> dest: <*>

### Input:
Receiving block blk_132",5.348708629608154,<*> src: <*> dest: <*>
Verification succeeded for blk_-8507209254958698084,Verification succeeded for <*>,HDFS,New,"<*> succeeded for <*>

### Input:
Verification succeeded for blk_-8507209254958698084

### Response:
<*> succeeded for <*>

### Input:
Verification succeeded for blk_-8507209254958698084

### Response:
<*> succeeded for <*>

### Input:
Verification succeeded for blk_-8507209254958",5.381972074508667,<*> succeeded for <*>
Received block blk_-7716943410942322104 of size 67108864 from /10.251.126.5,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-7716943410942322104 of size 67108864 from /10.251.126.5

### Response:
Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-771694341094232210",5.405598163604736,Received block blk_-<*> of size <*> from <*>
Receiving block blk_-6884056342993438262 src: /10.251.193.175:46638 dest: /10.251.193.175:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>

### Input:
Receiving block blk_-6884056342993438262 src: /10.251.193.175:46638 dest: /10.251.193.175:50010

### Response:
<*> src: <*> dest: <*>

### Input:
Receiving block blk_-688",5.277552127838135,<*> src: <*> dest: <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.70.5:50010 is added to blk_-4092973201423074374 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.70.5:50010 is added to blk_-4092973201423074374 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: blockMap updated",5.300048112869263,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>
10.251.67.225:50010 Served block blk_5240632065631390212 to /10.251.67.225,<*>:<*> Served block <*> to <*>,HDFS,New,"<*> Served block <*> to <*>

### Input:
10.251.67.225:50010 Served block blk_5240632065631390212 to /10.251.67.225

### Response:
<*> Served block <*> to <*>

### Input:
10.251.67.225:50010 Served block bl",5.257450103759766,<*> Served block <*> to <*>
10.251.106.50:50010 Served block blk_-8907436477337775860 to /10.251.106.50,<*>:<*> Served block <*> to <*>,HDFS,New,"<*> Served block <*> to <*>

### Input:
10.251.106.50:50010 Served block blk_-8907436477337775860 to /10.251.106.50

### Response:
<*> Served block <*> to <*>

### Input:
10.251.106.50:50010 Served block bl",5.311701536178589,<*> Served block <*> to <*>
10.251.30.101:50010:Got exception while serving blk_-5340885607150360719 to /10.251.30.101:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,"<*>-5340885607150360719 to /<*>

### Input:
10.251.30.101:50010:Got exception while serving blk_-5340885607150360719 to /10.251.30.101:

### Response:
<*>-5340885607150360",5.274503469467163,<*>-5340885607150360719 to /<*>
10.251.195.33:50010:Got exception while serving blk_6702054389824523327 to /10.251.195.33:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,"<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.251.195.33:50010:Got exception while serving blk_6702054389824523327 to /10.251.195.33:

### Response:
<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.251.19",5.360129356384277,<*> : <*> : Got exception while serving <*> to <*>
10.251.194.147:50010 Served block blk_7703498406755483188 to /10.251.111.209,<*>:<*> Served block <*> to <*>,HDFS,New,"<*> Served block <*> to <*>

### Input:
10.251.194.147:50010 Served block blk_7703498406755483188 to /10.251.111.209

### Response:
<*> Served block <*> to <*>

### Input:
10.251.194.147:50010 S",5.33873987197876,<*> Served block <*> to <*>
Verification succeeded for blk_2904134648927436267,Verification succeeded for <*>,HDFS,New,"<*> succeeded for <*>

### Input:
Verification succeeded for blk_2904134648927436267

### Response:
<*> succeeded for <*>

### Input:
Verification succeeded for blk_2904134648927436267

### Response:
<*> succeeded for <*>

### Input:
Verification succeeded for blk_2904134648927",5.254250288009644,<*> succeeded for <*>
10.250.11.53:50010:Got exception while serving blk_-7125370327234065733 to /10.250.15.240:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-,5.331084489822388,<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-
10.251.202.209:50010 Served block blk_-5086369325828333421 to /10.251.194.213,<*>:<*> Served block <*> to <*>,HDFS,New,"<*> : <*> Served block <*> to <*>

### Input:
10.251.202.209:50010 Served block blk_-5086369325828333421 to /10.251.194.213

### Response:
<*> : <*> Served block <*> to <*>

### Input:
10.251.202.209:",5.3170037269592285,<*> : <*> Served block <*> to <*>
10.250.10.223:50010:Got exception while serving blk_8478683141242372735 to /10.251.70.5:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,"<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.250.10.223:50010:Got exception while serving blk_8478683141242372735 to /10.251.70.5:

### Response:
<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.250.10.2",5.325482368469238,<*> : <*> : Got exception while serving <*> to <*>
10.251.215.50:50010 Served block blk_668295516093167045 to /10.251.30.6,<*>:<*> Served block <*> to <*>,HDFS,New,"<*> Served block <*> to <*>

### Input:
10.251.215.50:50010 Served block blk_668295516093167045 to /10.251.30.6

### Response:
<*> Served block <*> to <*>

### Input:
10.251.215.50:50010 Served block blk_6",5.300225496292114,<*> Served block <*> to <*>
10.251.107.50:50010:Got exception while serving blk_-4737948505610037427 to /10.251.75.79:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-,5.3077392578125,<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-
Verification succeeded for blk_1584196996810164915,Verification succeeded for <*>,HDFS,New,"<*> succeeded for <*>

### Input:
Verification succeeded for blk_1584196996810164915

### Response:
<*> succeeded for <*>

### Input:
Verification succeeded for blk_1584196996810164915

### Response:
<*> succeeded for <*>

### Input:
Verification succeeded for blk_1584196996810",5.226142406463623,<*> succeeded for <*>
Verification succeeded for blk_1150231966878829887,Verification succeeded for <*>,HDFS,New,"<*> succeeded for <*>

### Input:
Verification succeeded for blk_1150231966878829887

### Response:
<*> succeeded for <*>

### Input:
Verification succeeded for blk_1150231966878829887

### Response:
<*> succeeded for <*>

### Input:
Verification succeeded for blk_1150231966878",5.334834098815918,<*> succeeded for <*>
10.250.14.196:50010:Got exception while serving blk_2967299761311489673 to /10.251.89.155:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,"<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.250.14.196:50010:Got exception while serving blk_2967299761311489673 to /10.251.89.155:

### Response:
<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.250.14",5.27888822555542,<*> : <*> : Got exception while serving <*> to <*>
10.250.10.223:50010:Got exception while serving blk_9095955277706686312 to /10.250.5.161:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,"<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.250.10.223:50010:Got exception while serving blk_9095955277706686312 to /10.250.5.161:

### Response:
<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.250.10.",5.267133951187134,<*> : <*> : Got exception while serving <*> to <*>
10.251.39.179:50010:Got exception while serving blk_-8558281124275910849 to /10.251.30.134:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-,5.315492630004883,<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-
10.251.71.97:50010 Served block blk_6552418180158772377 to /10.251.39.242,<*>:<*> Served block <*> to <*>,HDFS,New,"<*> Served block <*> to <*>

### Input:
10.251.71.97:50010 Served block blk_6552418180158772377 to /10.251.39.242

### Response:
<*> Served block <*> to <*>

### Input:
10.251.71.97:50010 Served block blk_",5.295963764190674,<*> Served block <*> to <*>
10.251.26.8:50010:Got exception while serving blk_-3572295706132449090 to /10.251.111.130:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-,5.362540721893311,<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-
10.251.202.209:50010 Served block blk_-1442905060580014339 to /10.251.202.209,<*>:<*> Served block <*> to <*>,HDFS,New,"<*> Served block <*> to <*>

### Input:
10.251.202.209:50010 Served block blk_-1442905060580014339 to /10.251.202.209

### Response:
<*> Served block <*> to <*>

### Input:
10.251.202.209:50010 S",5.321045160293579,<*> Served block <*> to <*>
10.251.127.243:50010:Got exception while serving blk_7760079751081658559 to /10.251.215.70:,<*>:<*>:Got exception while serving <*> to <*>:,HDFS,New,"<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.251.127.243:50010:Got exception while serving blk_7760079751081658559 to /10.251.215.70:

### Response:
<*> : <*> : Got exception while serving <*> to <*>

### Input:
10.251.1",5.370055913925171,<*> : <*> : Got exception while serving <*> to <*>
10.251.39.179:50010 Served block blk_798664047382151445 to /10.251.39.179,<*>:<*> Served block <*> to <*>,HDFS,New,"<*> Served block <*> to <*>

### Input:
10.251.39.179:50010 Served block blk_798664047382151445 to /10.251.39.179

### Response:
<*> Served block <*> to <*>

### Input:
10.251.39.179:50010 Served block blk",5.349956274032593,<*> Served block <*> to <*>
10.250.11.194:50010 Served block blk_8591104451552720112 to /10.250.11.194,<*>:<*> Served block <*> to <*>,HDFS,New,"<*> Served block <*> to <*>

### Input:
10.250.11.194:50010 Served block blk_8591104451552720112 to /10.250.11.194

### Response:
<*> Served block <*> to <*>

### Input:
10.250.11.194:50010 Served block bl",5.3480541706085205,<*> Served block <*> to <*>
BLOCK* NameSystem.delete: blk_-531469051872229488 is added to invalidSet of 10.251.71.146:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-531469051872229488 is added to invalidSet of 10.251.71.146:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-5314",5.316006422042847,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_-4657423175636611807 is added to invalidSet of 10.251.193.175:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>


### Input:
BLOCK* NameSystem.delete: blk_-4657423175636611807 is added to invalidSet of 10.251.193.175:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>


### Input:
BLOCK* NameSystem.delete: blk_-",5.342488050460815,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_-6117917602803602155 is added to invalidSet of 10.251.67.211:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-6117917602803602155 is added to invalidSet of 10.251.67.211:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-611",5.270377159118652,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_-7584542530081657301 is added to invalidSet of 10.250.10.223:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-7584542530081657301 is added to invalidSet of 10.250.10.223:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-758",5.3495707511901855,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_4640277741339926850 is added to invalidSet of 10.251.26.131:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>


### Input:
BLOCK* NameSystem.delete: blk_4640277741339926850 is added to invalidSet of 10.251.26.131:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>


### Input:
BLOCK* NameSystem.delete: blk_4",5.305335760116577,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_-7285565997486715015 is added to invalidSet of 10.250.6.191:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-7285565997486715015 is added to invalidSet of 10.250.6.191:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-7285",5.312733888626099,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_3652427357251545055 is added to invalidSet of 10.250.10.223:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_3652427357251545055 is added to invalidSet of 10.250.10.223:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_365",5.280921936035156,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_5163387277374142808 is added to invalidSet of 10.251.71.193:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_5163387277374142808 is added to invalidSet of 10.251.71.193:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_516",5.332107782363892,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_-1342669964196815853 is added to invalidSet of 10.250.17.225:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-1342669964196815853 is added to invalidSet of 10.250.17.225:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-134",5.278321027755737,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_-424018194735922479 is added to invalidSet of 10.251.42.84:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-424018194735922479 is added to invalidSet of 10.251.42.84:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-42401",5.290356874465942,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
