Content,EventTemplate,Dataset,Category,Unseen_Mistral_ZS_HealthApp_1,Inference_time_1,Unseen_Mistral_ZS_HealthApp_1_TempOnly
setTodayTotalDetailSteps=1514038560000##7092##548573##8661##16256##27313974,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7092##548573##8661##16256##27313974

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.31123161315918,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7092 5063 151910 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*> <*>


### Input:
REPORT : 7092 5063 151910 240

### Response:
REPORT : <*> <*> <*> <*> <*>


### Input:
REPORT : 7092 5063 151910 240

### Response:
REPORT : <*> <*> <*> <*> <*>


### Input:",5.317389965057373,REPORT : <*> <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7094##548574##8661##16256##27314468,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7094##548574##8661##16256##27314468

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.430926084518433,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7094 5065 151953 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*> <*>

### Input:
REPORT : 7094 5065 151953 240 1000

### Response:
REPORT : <*> <*> <*> <*> <*> <*>

### Input:
REPORT : 7094 5065 151953 240 1000 1000

### Response:
REPORT : <*>",5.276766777038574,REPORT : <*> <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7095##548575##8661##16256##27314968,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7095##548575##8661##16256##27314968

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.334776878356934,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7095 5065 151974 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*> <*>


### Input:
REPORT : 7095 5065 151974 240

### Response:
REPORT : <*> <*> <*> <*> <*>


### Input:
REPORT : 7095 5065 151974 240

### Response:
REPORT : <*> <*> <*> <*> <*>


### Input:",5.246257543563843,REPORT : <*> <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7097##548576##8661##16256##27315469,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7097##548576##8661##16256##27315469

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.345397710800171,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7097 5067 152017 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*> <*>

### Input:
REPORT : 7097 5067 152017 240 100

### Response:
REPORT : <*> <*> <*> <*> <*> <*>

### Input:
REPORT : 7097 5067 152017 240 100 100

### Response:
REPORT : <*> <*> <",5.231083154678345,REPORT : <*> <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7099##548577##8661##16256##27315983,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7099##548577##8661##16256##27315983

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.2690749168396,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7099 5068 152060 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7099 5068 152060 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7099 5068 152060 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7099",5.294822454452515,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7101##548578##8661##16256##27316470,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7101##548578##8661##16256##27316470

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.324856519699097,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7101 5070 152103 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*> <*>

### Input:
REPORT : 7101 5070 152103 240 1000000000000000000000000000000000000000000000000000000000000000000000000000",5.2817466259002686,REPORT : <*> <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7102##548579##8661##16256##27317468,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7102##548579##8661##16256##27317468

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.336017847061157,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7102 5070 152124 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7102 5070 152124 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7102 5070 152124 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7102",5.2872936725616455,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7103##548580##8661##16256##27318472,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7103##548580##8661##16256##27318472

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.297907590866089,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7103 5071 152146 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7103 5071 152146 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7103 5071 152146 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 71",5.313509464263916,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7104##548581##8661##16256##27319473,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7104##548581##8661##16256##27319473

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.32638430595398,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7104 5072 152167 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7104 5072 152167 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7104 5072 152167 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7104",5.3218138217926025,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7105##548582##8661##16256##27319968,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7105##548582##8661##16256##27319968

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.328504800796509,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7105 5072 152189 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7105 5072 152189 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7105 5072 152189 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 71",5.285990953445435,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7106##548583##8661##16256##27320969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7106##548583##8661##16256##27320969

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.347137689590454,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7106 5073 152210 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7106 5073 152210 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7106 5073 152210 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7106",5.315789699554443,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7107##548584##8661##16256##27321969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7107##548584##8661##16256##27321969

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.350061655044556,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7107 5074 152231 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7107 5074 152231 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7107 5074 152231 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7107",5.287176847457886,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7109##548585##8661##16256##27322469,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7109##548585##8661##16256##27322469

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.351356029510498,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7109 5075 152274 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7109 5075 152274 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7109 5075 152274 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7109",5.344425439834595,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038620000##7111##548640##8661##16256##27324478,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038620000##7111##548640##8661##16256##27324478

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.346630334854126,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7111 5077 152317 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*> <*>


### Input:
REPORT : 7111 5077 152317 240

### Response:
REPORT : <*> <*> <*> <*> <*>


### Input:
REPORT : 7111 5077 152317 240

### Response:
REPORT : <*> <*> <*> <*> <*>


### Input:",5.316461086273193,REPORT : <*> <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038620000##7112##548695##8661##16256##27325968,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038620000##7112##548695##8661##16256##27325968

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.323137044906616,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7112 5077 152339 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7112 5077 152339 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7112 5077 152339 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 71",5.322706460952759,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038620000##7113##548750##8661##16256##27326969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038620000##7113##548750##8661##16256##27326969

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.3471386432647705,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7113 5078 152360 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7113 5078 152360 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7113 5078 152360 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7113",5.288096904754639,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038620000##7114##548805##8661##16256##27329972,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038620000##7114##548805##8661##16256##27329972

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.319402694702148,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7114 5079 152381 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7114 5079 152381 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7114 5079 152381 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7114",5.291777849197388,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038620000##7114##548860##8661##16256##27330470,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038620000##7114##548860##8661##16256##27330470

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.298069715499878,<*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038680000##7117##548865##8661##16256##27392475,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7117##548865##8661##16256##27392475

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.297900438308716,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7117 5081 152446 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7117 5081 152446 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7117 5081 152446 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7117",5.331881761550903,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7122##548870##8661##16256##27392978,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7122##548870##8661##16256##27392978

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.356449842453003,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7122 5085 152553 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7122 5085 152553 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7122 5085 152553 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 71",5.308607816696167,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7124##548875##8661##16256##27393470,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7124##548875##8661##16256##27393470

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.31449556350708,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7124 5086 152596 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7124 5086 152596 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7124 5086 152596 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7124",5.243413686752319,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7126##548880##8661##16256##27393971,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7126##548880##8661##16256##27393971

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.31456732749939,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7126 5087 152638 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7126 5087 152638 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7126 5087 152638 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7126",5.265972852706909,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7128##548885##8661##16256##27394469,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7128##548885##8661##16256##27394469

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.304286003112793,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7128 5089 152681 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7128 5089 152681 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7128 5089 152681 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7128",5.326151609420776,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7130##548890##8661##16256##27394969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7130##548890##8661##16256##27394969

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.411791563034058,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7130 5090 152724 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7130 5090 152724 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7130 5090 152724 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7130",5.35449481010437,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7132##548895##8661##16256##27395468,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7132##548895##8661##16256##27395468

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.328473806381226,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7132 5092 152767 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7132 5092 152767 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7132 5092 152767 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7132",5.314621925354004,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7135##548900##8661##16256##27395969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7135##548900##8661##16256##27395969

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.327852964401245,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7135 5094 152831 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7135 5094 152831 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7135 5094 152831 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 71",5.2511045932769775,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7139##548905##8661##16256##27396473,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7139##548905##8661##16256##27396473

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.26652455329895,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7139 5097 152917 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7139 5097 152917 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7139 5097 152917 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 71",5.321547985076904,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7140##548910##8661##16256##27396969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7140##548910##8661##16256##27396969

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.342369318008423,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7140 5097 152938 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7140 5097 152938 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7140 5097 152938 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7140",5.310893774032593,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7154##548915##8661##16256##27398975,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7154##548915##8661##16256##27398975

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.356585264205933,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7154 5107 153238 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7154 5107 153238 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7154 5107 153238 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 71",5.317364931106567,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7154##548920##8661##16256##27400475,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7154##548920##8661##16256##27400475

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.314663648605347,<*>##<*>##<*>##<*>##<*>##<*>
onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,HealthApp,Unseen,"onReceive <*> <*>


### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
onReceive <*> <*>


### Input:
onReceive action: android.intent.action.BOOT_COMPLETED

### Response:
onReceive <*> <*>


### Input:
onReceive action: android.intent.action.USER_PRESENT

### Response:
onReceive <*> <*>


### Input",5.3565993309021,onReceive <*> <*>
onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,HealthApp,Unseen,"<*> action: <*>


### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
<*> action: <*>


### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
<*> action: <*>


### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
<*> action: <*>


### Input:
onReceive action:",5.313040733337402,<*> action: <*>
setTodayTotalDetailSteps=1514038680000##7160##548925##8661##16256##27442097,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7160##548925##8661##16256##27442097

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.357179880142212,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7160 5112 153367 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7160 5112 153367 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7160 5112 153367 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7160",5.28937292098999,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7160##548930##8661##16256##27442416,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7160##548930##8661##16256##27442416

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.347469568252564,<*>##<*>##<*>##<*>##<*>##<*>
"saveStatData() type =40002,time = 1513958400000,statClient = 2,who is 1","saveStatData() type =<*>,time = <*>,statClient = <*>,who is <*>",HealthApp,Unseen,"saveStatData() type = <*> ,time = <*> ,statClient = <*> ,who is <*>


### Input:
saveStatData() type =40002,time = 1513958400000,statClient = 2,who is 1

### Response:
saveStatData() type = <*> ,time = <*> ,statClient = <*> ,who is <*>


### Input:
saveStatData() type =40002,time",5.339518785476685,"saveStatData() type = <*> ,time = <*> ,statClient = <*> ,who is <*>"
