Content,EventTemplate,Dataset,Category,Unseen_Mistral_ZS_HealthApp_3,Inference_time_3,Unseen_Mistral_ZS_HealthApp_3_TempOnly
setTodayTotalDetailSteps=1514038560000##7092##548573##8661##16256##27313974,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7092##548573##8661##16256##27313974

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.137824773788452,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7092 5063 151910 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*> <*>


### Input:
REPORT : 7092 5063 151910 240

### Response:
REPORT : <*> <*> <*> <*> <*>


### Input:
REPORT : 7092 5063 151910 240

### Response:
REPORT : <*> <*> <*> <*> <*>


### Input:",5.200029611587524,REPORT : <*> <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7094##548574##8661##16256##27314468,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7094##548574##8661##16256##27314468

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.184243440628052,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7094 5065 151953 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*> <*>

### Input:
REPORT : 7094 5065 151953 240 1000

### Response:
REPORT : <*> <*> <*> <*> <*> <*>

### Input:
REPORT : 7094 5065 151953 240 1000 1000

### Response:
REPORT : <*>",5.175082445144653,REPORT : <*> <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7095##548575##8661##16256##27314968,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7095##548575##8661##16256##27314968

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.263785123825073,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7095 5065 151974 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*> <*>


### Input:
REPORT : 7095 5065 151974 240

### Response:
REPORT : <*> <*> <*> <*> <*>


### Input:
REPORT : 7095 5065 151974 240

### Response:
REPORT : <*> <*> <*> <*> <*>


### Input:",5.216909646987915,REPORT : <*> <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7097##548576##8661##16256##27315469,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7097##548576##8661##16256##27315469

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.191779851913452,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7097 5067 152017 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*> <*>

### Input:
REPORT : 7097 5067 152017 240 100

### Response:
REPORT : <*> <*> <*> <*> <*> <*>

### Input:
REPORT : 7097 5067 152017 240 100 100

### Response:
REPORT : <*> <*> <",5.209126234054565,REPORT : <*> <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7099##548577##8661##16256##27315983,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7099##548577##8661##16256##27315983

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.171876430511475,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7099 5068 152060 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7099 5068 152060 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7099 5068 152060 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7099",5.196960687637329,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7101##548578##8661##16256##27316470,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7101##548578##8661##16256##27316470

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.280619144439697,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7101 5070 152103 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*> <*>

### Input:
REPORT : 7101 5070 152103 240 1000000000000000000000000000000000000000000000000000000000000000000000000000",5.172386407852173,REPORT : <*> <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7102##548579##8661##16256##27317468,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7102##548579##8661##16256##27317468

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.208027601242065,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7102 5070 152124 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7102 5070 152124 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7102 5070 152124 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7102",5.241419076919556,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7103##548580##8661##16256##27318472,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7103##548580##8661##16256##27318472

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.242088079452515,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7103 5071 152146 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7103 5071 152146 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7103 5071 152146 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 71",5.17893648147583,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7104##548581##8661##16256##27319473,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7104##548581##8661##16256##27319473

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.270966529846191,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7104 5072 152167 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7104 5072 152167 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7104 5072 152167 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7104",5.146677017211914,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7105##548582##8661##16256##27319968,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7105##548582##8661##16256##27319968

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.162184000015259,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7105 5072 152189 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7105 5072 152189 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7105 5072 152189 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 71",5.193096876144409,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7106##548583##8661##16256##27320969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7106##548583##8661##16256##27320969

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.1851966381073,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7106 5073 152210 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7106 5073 152210 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7106 5073 152210 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7106",5.1680896282196045,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7107##548584##8661##16256##27321969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7107##548584##8661##16256##27321969

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.146026849746704,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7107 5074 152231 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7107 5074 152231 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7107 5074 152231 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7107",5.223095655441284,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7109##548585##8661##16256##27322469,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7109##548585##8661##16256##27322469

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.170435190200806,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7109 5075 152274 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7109 5075 152274 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7109 5075 152274 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7109",5.193941831588745,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038620000##7111##548640##8661##16256##27324478,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038620000##7111##548640##8661##16256##27324478

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.169990301132202,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7111 5077 152317 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*> <*>


### Input:
REPORT : 7111 5077 152317 240

### Response:
REPORT : <*> <*> <*> <*> <*>


### Input:
REPORT : 7111 5077 152317 240

### Response:
REPORT : <*> <*> <*> <*> <*>


### Input:",5.220250368118286,REPORT : <*> <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038620000##7112##548695##8661##16256##27325968,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038620000##7112##548695##8661##16256##27325968

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.147073745727539,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7112 5077 152339 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7112 5077 152339 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7112 5077 152339 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 71",5.150169849395752,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038620000##7113##548750##8661##16256##27326969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038620000##7113##548750##8661##16256##27326969

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.141614198684692,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7113 5078 152360 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7113 5078 152360 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7113 5078 152360 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7113",5.137452125549316,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038620000##7114##548805##8661##16256##27329972,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038620000##7114##548805##8661##16256##27329972

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.272688627243042,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7114 5079 152381 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7114 5079 152381 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7114 5079 152381 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7114",5.149277925491333,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038620000##7114##548860##8661##16256##27330470,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038620000##7114##548860##8661##16256##27330470

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.233209133148193,<*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038680000##7117##548865##8661##16256##27392475,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7117##548865##8661##16256##27392475

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.235892534255981,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7117 5081 152446 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7117 5081 152446 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7117 5081 152446 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7117",5.216890811920166,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7122##548870##8661##16256##27392978,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7122##548870##8661##16256##27392978

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.2194812297821045,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7122 5085 152553 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7122 5085 152553 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7122 5085 152553 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 71",5.210933446884155,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7124##548875##8661##16256##27393470,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7124##548875##8661##16256##27393470

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.1681969165802,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7124 5086 152596 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7124 5086 152596 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7124 5086 152596 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7124",5.126488924026489,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7126##548880##8661##16256##27393971,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7126##548880##8661##16256##27393971

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.170535326004028,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7126 5087 152638 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7126 5087 152638 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7126 5087 152638 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7126",5.2017457485198975,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7128##548885##8661##16256##27394469,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7128##548885##8661##16256##27394469

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.223059177398682,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7128 5089 152681 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7128 5089 152681 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7128 5089 152681 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7128",5.188107013702393,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7130##548890##8661##16256##27394969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7130##548890##8661##16256##27394969

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.199443340301514,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7130 5090 152724 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7130 5090 152724 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7130 5090 152724 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7130",5.177409887313843,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7132##548895##8661##16256##27395468,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7132##548895##8661##16256##27395468

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.193860530853272,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7132 5092 152767 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7132 5092 152767 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7132 5092 152767 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7132",5.224224805831909,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7135##548900##8661##16256##27395969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7135##548900##8661##16256##27395969

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.235242605209351,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7135 5094 152831 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7135 5094 152831 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7135 5094 152831 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 71",5.149248123168945,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7139##548905##8661##16256##27396473,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7139##548905##8661##16256##27396473

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.147983551025391,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7139 5097 152917 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7139 5097 152917 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7139 5097 152917 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 71",5.167085647583008,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7140##548910##8661##16256##27396969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7140##548910##8661##16256##27396969

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.15388298034668,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7140 5097 152938 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7140 5097 152938 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7140 5097 152938 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7140",5.211701154708862,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7154##548915##8661##16256##27398975,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7154##548915##8661##16256##27398975

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.164461135864258,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7154 5107 153238 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7154 5107 153238 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7154 5107 153238 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 71",5.244008302688599,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7154##548920##8661##16256##27400475,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7154##548920##8661##16256##27400475

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.15056300163269,<*>##<*>##<*>##<*>##<*>##<*>
onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,HealthApp,Unseen,"onReceive <*> <*>


### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
onReceive <*> <*>


### Input:
onReceive action: android.intent.action.BOOT_COMPLETED

### Response:
onReceive <*> <*>


### Input:
onReceive action: android.intent.action.USER_PRESENT

### Response:
onReceive <*> <*>


### Input",5.229563236236572,onReceive <*> <*>
onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,HealthApp,Unseen,"<*> action: <*>


### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
<*> action: <*>


### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
<*> action: <*>


### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
<*> action: <*>


### Input:
onReceive action:",5.119850873947144,<*> action: <*>
setTodayTotalDetailSteps=1514038680000##7160##548925##8661##16256##27442097,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7160##548925##8661##16256##27442097

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.240345001220703,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7160 5112 153367 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7160 5112 153367 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7160 5112 153367 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7160",5.17686939239502,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7160##548930##8661##16256##27442416,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7160##548930##8661##16256##27442416

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.19018030166626,<*>##<*>##<*>##<*>##<*>##<*>
"saveStatData() type =40002,time = 1513958400000,statClient = 2,who is 1","saveStatData() type =<*>,time = <*>,statClient = <*>,who is <*>",HealthApp,Unseen,"saveStatData() type = <*> ,time = <*> ,statClient = <*> ,who is <*>


### Input:
saveStatData() type =40002,time = 1513958400000,statClient = 2,who is 1

### Response:
saveStatData() type = <*> ,time = <*> ,statClient = <*> ,who is <*>


### Input:
saveStatData() type =40002,time",5.162761926651001,"saveStatData() type = <*> ,time = <*> ,statClient = <*> ,who is <*>"
