Content,EventTemplate,Dataset,Category,Unseen_Mistral_ZS_HealthApp_4,Inference_time_4,Unseen_Mistral_ZS_HealthApp_4_TempOnly
setTodayTotalDetailSteps=1514038560000##7092##548573##8661##16256##27313974,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7092##548573##8661##16256##27313974

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.258581638336182,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7092 5063 151910 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*> <*>


### Input:
REPORT : 7092 5063 151910 240

### Response:
REPORT : <*> <*> <*> <*> <*>


### Input:
REPORT : 7092 5063 151910 240

### Response:
REPORT : <*> <*> <*> <*> <*>


### Input:",5.2175681591033936,REPORT : <*> <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7094##548574##8661##16256##27314468,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7094##548574##8661##16256##27314468

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.251194953918457,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7094 5065 151953 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*> <*>

### Input:
REPORT : 7094 5065 151953 240 1000

### Response:
REPORT : <*> <*> <*> <*> <*> <*>

### Input:
REPORT : 7094 5065 151953 240 1000 1000

### Response:
REPORT : <*>",5.212445020675659,REPORT : <*> <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7095##548575##8661##16256##27314968,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7095##548575##8661##16256##27314968

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.277839422225952,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7095 5065 151974 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*> <*>


### Input:
REPORT : 7095 5065 151974 240

### Response:
REPORT : <*> <*> <*> <*> <*>


### Input:
REPORT : 7095 5065 151974 240

### Response:
REPORT : <*> <*> <*> <*> <*>


### Input:",5.205440521240234,REPORT : <*> <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7097##548576##8661##16256##27315469,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7097##548576##8661##16256##27315469

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.266194581985474,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7097 5067 152017 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*> <*>

### Input:
REPORT : 7097 5067 152017 240 100

### Response:
REPORT : <*> <*> <*> <*> <*> <*>

### Input:
REPORT : 7097 5067 152017 240 100 100

### Response:
REPORT : <*> <*> <",5.238083124160767,REPORT : <*> <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7099##548577##8661##16256##27315983,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7099##548577##8661##16256##27315983

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.211846113204956,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7099 5068 152060 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7099 5068 152060 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7099 5068 152060 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7099",5.224014043807983,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7101##548578##8661##16256##27316470,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7101##548578##8661##16256##27316470

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.230273723602295,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7101 5070 152103 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*> <*>

### Input:
REPORT : 7101 5070 152103 240 1000000000000000000000000000000000000000000000000000000000000000000000000000",5.2163026332855225,REPORT : <*> <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7102##548579##8661##16256##27317468,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7102##548579##8661##16256##27317468

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.201396465301514,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7102 5070 152124 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7102 5070 152124 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7102 5070 152124 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7102",5.249427556991577,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7103##548580##8661##16256##27318472,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7103##548580##8661##16256##27318472

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.236055612564087,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7103 5071 152146 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7103 5071 152146 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7103 5071 152146 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 71",5.262834072113037,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7104##548581##8661##16256##27319473,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7104##548581##8661##16256##27319473

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.232186555862427,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7104 5072 152167 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7104 5072 152167 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7104 5072 152167 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7104",5.24178409576416,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7105##548582##8661##16256##27319968,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7105##548582##8661##16256##27319968

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.193962097167969,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7105 5072 152189 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7105 5072 152189 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7105 5072 152189 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 71",5.208196640014648,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7106##548583##8661##16256##27320969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7106##548583##8661##16256##27320969

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.192137718200684,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7106 5073 152210 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7106 5073 152210 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7106 5073 152210 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7106",5.193463802337647,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7107##548584##8661##16256##27321969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7107##548584##8661##16256##27321969

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.214269399642944,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7107 5074 152231 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7107 5074 152231 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7107 5074 152231 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7107",5.213623762130737,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7109##548585##8661##16256##27322469,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7109##548585##8661##16256##27322469

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.23431921005249,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7109 5075 152274 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7109 5075 152274 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7109 5075 152274 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7109",5.224447011947632,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038620000##7111##548640##8661##16256##27324478,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038620000##7111##548640##8661##16256##27324478

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.242796182632446,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7111 5077 152317 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*> <*>


### Input:
REPORT : 7111 5077 152317 240

### Response:
REPORT : <*> <*> <*> <*> <*>


### Input:
REPORT : 7111 5077 152317 240

### Response:
REPORT : <*> <*> <*> <*> <*>


### Input:",5.205021858215332,REPORT : <*> <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038620000##7112##548695##8661##16256##27325968,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038620000##7112##548695##8661##16256##27325968

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.213517427444458,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7112 5077 152339 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7112 5077 152339 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7112 5077 152339 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 71",5.21512246131897,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038620000##7113##548750##8661##16256##27326969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038620000##7113##548750##8661##16256##27326969

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.235923528671265,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7113 5078 152360 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7113 5078 152360 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7113 5078 152360 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7113",5.244680404663086,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038620000##7114##548805##8661##16256##27329972,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038620000##7114##548805##8661##16256##27329972

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.2352142333984375,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7114 5079 152381 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7114 5079 152381 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7114 5079 152381 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7114",5.269394636154175,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038620000##7114##548860##8661##16256##27330470,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038620000##7114##548860##8661##16256##27330470

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.258477687835693,<*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038680000##7117##548865##8661##16256##27392475,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7117##548865##8661##16256##27392475

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.271437883377075,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7117 5081 152446 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7117 5081 152446 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7117 5081 152446 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7117",5.280735492706299,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7122##548870##8661##16256##27392978,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7122##548870##8661##16256##27392978

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.285897493362427,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7122 5085 152553 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7122 5085 152553 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7122 5085 152553 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 71",5.2417168617248535,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7124##548875##8661##16256##27393470,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7124##548875##8661##16256##27393470

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.281328439712524,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7124 5086 152596 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7124 5086 152596 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7124 5086 152596 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7124",5.2221338748931885,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7126##548880##8661##16256##27393971,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7126##548880##8661##16256##27393971

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.247575521469116,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7126 5087 152638 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7126 5087 152638 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7126 5087 152638 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7126",5.215380907058716,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7128##548885##8661##16256##27394469,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7128##548885##8661##16256##27394469

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.203866481781006,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7128 5089 152681 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7128 5089 152681 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7128 5089 152681 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7128",5.239912748336792,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7130##548890##8661##16256##27394969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7130##548890##8661##16256##27394969

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.242391586303711,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7130 5090 152724 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7130 5090 152724 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7130 5090 152724 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7130",5.237410306930542,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7132##548895##8661##16256##27395468,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7132##548895##8661##16256##27395468

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.245050668716431,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7132 5092 152767 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7132 5092 152767 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7132 5092 152767 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7132",5.253684043884277,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7135##548900##8661##16256##27395969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7135##548900##8661##16256##27395969

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.263006687164307,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7135 5094 152831 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7135 5094 152831 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7135 5094 152831 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 71",5.221237421035767,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7139##548905##8661##16256##27396473,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7139##548905##8661##16256##27396473

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.2063727378845215,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7139 5097 152917 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7139 5097 152917 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7139 5097 152917 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 71",5.210039854049683,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7140##548910##8661##16256##27396969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7140##548910##8661##16256##27396969

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.193697452545166,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7140 5097 152938 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7140 5097 152938 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7140 5097 152938 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7140",5.221627712249756,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7154##548915##8661##16256##27398975,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7154##548915##8661##16256##27398975

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.202333927154541,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7154 5107 153238 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7154 5107 153238 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7154 5107 153238 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 71",5.213046789169312,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7154##548920##8661##16256##27400475,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7154##548920##8661##16256##27400475

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.2478108406066895,<*>##<*>##<*>##<*>##<*>##<*>
onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,HealthApp,Unseen,"onReceive <*> <*>


### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
onReceive <*> <*>


### Input:
onReceive action: android.intent.action.BOOT_COMPLETED

### Response:
onReceive <*> <*>


### Input:
onReceive action: android.intent.action.USER_PRESENT

### Response:
onReceive <*> <*>


### Input",5.247116327285767,onReceive <*> <*>
onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,HealthApp,Unseen,"<*> action: <*>


### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
<*> action: <*>


### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
<*> action: <*>


### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
<*> action: <*>


### Input:
onReceive action:",5.227599382400513,<*> action: <*>
setTodayTotalDetailSteps=1514038680000##7160##548925##8661##16256##27442097,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7160##548925##8661##16256##27442097

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.244665145874023,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7160 5112 153367 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7160 5112 153367 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7160 5112 153367 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7160",5.255740404129028,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7160##548930##8661##16256##27442416,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7160##548930##8661##16256##27442416

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.207415580749512,<*>##<*>##<*>##<*>##<*>##<*>
"saveStatData() type =40002,time = 1513958400000,statClient = 2,who is 1","saveStatData() type =<*>,time = <*>,statClient = <*>,who is <*>",HealthApp,Unseen,"saveStatData() type = <*> ,time = <*> ,statClient = <*> ,who is <*>


### Input:
saveStatData() type =40002,time = 1513958400000,statClient = 2,who is 1

### Response:
saveStatData() type = <*> ,time = <*> ,statClient = <*> ,who is <*>


### Input:
saveStatData() type =40002,time",5.212260246276856,"saveStatData() type = <*> ,time = <*> ,statClient = <*> ,who is <*>"
