Content,EventTemplate,Dataset,Category,Unseen_Mistral_ZS_HealthApp_2,Inference_time_2,Unseen_Mistral_ZS_HealthApp_2_TempOnly
REPORT : 7092 5063 151910 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*> <*>


### Input:
REPORT : 7092 5063 151910 240

### Response:
REPORT : <*> <*> <*> <*> <*>


### Input:
REPORT : 7092 5063 151910 240

### Response:
REPORT : <*> <*> <*> <*> <*>


### Input:",5.159987211,REPORT : <*> <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7094##548574##8661##16256##27314468,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7094##548574##8661##16256##27314468

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.181753874,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7094 5065 151953 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*> <*>

### Input:
REPORT : 7094 5065 151953 240 1000

### Response:
REPORT : <*> <*> <*> <*> <*> <*>

### Input:
REPORT : 7094 5065 151953 240 1000 1000

### Response:
REPORT : <*>",5.155591011,REPORT : <*> <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7095##548575##8661##16256##27314968,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7095##548575##8661##16256##27314968

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.169365406,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7095 5065 151974 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*> <*>


### Input:
REPORT : 7095 5065 151974 240

### Response:
REPORT : <*> <*> <*> <*> <*>


### Input:
REPORT : 7095 5065 151974 240

### Response:
REPORT : <*> <*> <*> <*> <*>


### Input:",5.114852905,REPORT : <*> <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7097##548576##8661##16256##27315469,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7097##548576##8661##16256##27315469

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.189601183,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7097 5067 152017 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*> <*>

### Input:
REPORT : 7097 5067 152017 240 100

### Response:
REPORT : <*> <*> <*> <*> <*> <*>

### Input:
REPORT : 7097 5067 152017 240 100 100

### Response:
REPORT : <*> <*> <",5.204751015,REPORT : <*> <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7099##548577##8661##16256##27315983,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7099##548577##8661##16256##27315983

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.17454195,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7099 5068 152060 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7099 5068 152060 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7099 5068 152060 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7099",5.131108522,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7101##548578##8661##16256##27316470,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7101##548578##8661##16256##27316470

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.193201303,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7101 5070 152103 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*> <*>

### Input:
REPORT : 7101 5070 152103 240 1000000000000000000000000000000000000000000000000000000000000000000000000000",5.148059845,REPORT : <*> <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7102##548579##8661##16256##27317468,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7102##548579##8661##16256##27317468

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.149027586,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7102 5070 152124 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7102 5070 152124 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7102 5070 152124 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7102",5.16358757,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7103##548580##8661##16256##27318472,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7103##548580##8661##16256##27318472

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.143330812,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7103 5071 152146 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7103 5071 152146 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7103 5071 152146 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 71",5.154233932,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7104##548581##8661##16256##27319473,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7104##548581##8661##16256##27319473

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.132368565,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7104 5072 152167 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7104 5072 152167 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7104 5072 152167 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7104",5.170900106,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7105##548582##8661##16256##27319968,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7105##548582##8661##16256##27319968

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.23281908,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7105 5072 152189 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7105 5072 152189 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7105 5072 152189 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 71",5.166032076,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7106##548583##8661##16256##27320969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7106##548583##8661##16256##27320969

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.170456409,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7106 5073 152210 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7106 5073 152210 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7106 5073 152210 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7106",5.137420177,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7107##548584##8661##16256##27321969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7107##548584##8661##16256##27321969

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.173850775,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7107 5074 152231 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7107 5074 152231 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7107 5074 152231 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7107",5.155876398,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038560000##7109##548585##8661##16256##27322469,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038560000##7109##548585##8661##16256##27322469

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.20784235,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7109 5075 152274 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7109 5075 152274 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7109 5075 152274 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7109",5.1071558,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038620000##7111##548640##8661##16256##27324478,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038620000##7111##548640##8661##16256##27324478

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.200681448,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7111 5077 152317 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*> <*>


### Input:
REPORT : 7111 5077 152317 240

### Response:
REPORT : <*> <*> <*> <*> <*>


### Input:
REPORT : 7111 5077 152317 240

### Response:
REPORT : <*> <*> <*> <*> <*>


### Input:",5.254319906,REPORT : <*> <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038620000##7112##548695##8661##16256##27325968,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038620000##7112##548695##8661##16256##27325968

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.240808725,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7112 5077 152339 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7112 5077 152339 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7112 5077 152339 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 71",5.138353348,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038620000##7113##548750##8661##16256##27326969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038620000##7113##548750##8661##16256##27326969

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.128627062,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7113 5078 152360 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7113 5078 152360 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7113 5078 152360 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7113",5.180273771,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038620000##7114##548805##8661##16256##27329972,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038620000##7114##548805##8661##16256##27329972

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.152060032,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7114 5079 152381 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7114 5079 152381 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7114 5079 152381 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7114",5.131515265,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038620000##7114##548860##8661##16256##27330470,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038620000##7114##548860##8661##16256##27330470

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.149597883,<*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038680000##7117##548865##8661##16256##27392475,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7117##548865##8661##16256##27392475

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.147420406,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7117 5081 152446 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7117 5081 152446 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7117 5081 152446 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7117",5.158310413,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7122##548870##8661##16256##27392978,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7122##548870##8661##16256##27392978

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.182281971,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7122 5085 152553 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7122 5085 152553 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7122 5085 152553 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 71",5.140512228,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7124##548875##8661##16256##27393470,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7124##548875##8661##16256##27393470

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.157087088,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7124 5086 152596 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7124 5086 152596 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7124 5086 152596 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7124",5.148805857,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7126##548880##8661##16256##27393971,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7126##548880##8661##16256##27393971

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.164859772,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7126 5087 152638 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7126 5087 152638 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7126 5087 152638 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7126",5.147018671,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7128##548885##8661##16256##27394469,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7128##548885##8661##16256##27394469

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.139240265,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7128 5089 152681 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7128 5089 152681 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7128 5089 152681 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7128",5.149238348,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7130##548890##8661##16256##27394969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7130##548890##8661##16256##27394969

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.167412519,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7130 5090 152724 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7130 5090 152724 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7130 5090 152724 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7130",5.166190147,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7132##548895##8661##16256##27395468,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7132##548895##8661##16256##27395468

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.155543804,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7132 5092 152767 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7132 5092 152767 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7132 5092 152767 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7132",5.213416815,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7135##548900##8661##16256##27395969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7135##548900##8661##16256##27395969

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.133273363,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7135 5094 152831 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7135 5094 152831 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7135 5094 152831 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 71",5.156126022,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7139##548905##8661##16256##27396473,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7139##548905##8661##16256##27396473

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.17082119,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7139 5097 152917 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7139 5097 152917 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7139 5097 152917 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 71",5.137539625,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7140##548910##8661##16256##27396969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7140##548910##8661##16256##27396969

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.208692074,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7140 5097 152938 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7140 5097 152938 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7140 5097 152938 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7140",5.128062248,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7154##548915##8661##16256##27398975,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7154##548915##8661##16256##27398975

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.210269213,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7154 5107 153238 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7154 5107 153238 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 7154 5107 153238 240

### Response:
REPORT : <*> <*> <*> <*>


### Input:
REPORT : 71",5.143895388,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7154##548920##8661##16256##27400475,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7154##548920##8661##16256##27400475

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.223576069,<*>##<*>##<*>##<*>##<*>##<*>
onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,HealthApp,Unseen,"onReceive <*> <*>


### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
onReceive <*> <*>


### Input:
onReceive action: android.intent.action.BOOT_COMPLETED

### Response:
onReceive <*> <*>


### Input:
onReceive action: android.intent.action.USER_PRESENT

### Response:
onReceive <*> <*>


### Input",5.1738379,onReceive <*> <*>
onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,HealthApp,Unseen,"<*> action: <*>


### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
<*> action: <*>


### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
<*> action: <*>


### Input:
onReceive action: android.intent.action.SCREEN_ON

### Response:
<*> action: <*>


### Input:
onReceive action:",5.17166996,<*> action: <*>
setTodayTotalDetailSteps=1514038680000##7160##548925##8661##16256##27442097,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7160##548925##8661##16256##27442097

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.226852894,<*>##<*>##<*>##<*>##<*>##<*>
REPORT : 7160 5112 153367 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,"REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7160 5112 153367 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7160 5112 153367 240

### Response:
REPORT : <*> <*> <*> <*>

### Input:
REPORT : 7160",5.275803566,REPORT : <*> <*> <*> <*>
setTodayTotalDetailSteps=1514038680000##7160##548930##8661##16256##27442416,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,"<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=1514038680000##7160##548930##8661##16256##27442416

### Response:
<*>##<*>##<*>##<*>##<*>##<*>


### Input:
setTodayTotalDetailSteps=15140",5.215248108,<*>##<*>##<*>##<*>##<*>##<*>
"saveStatData() type =40002,time = 1513958400000,statClient = 2,who is 1","saveStatData() type =<*>,time = <*>,statClient = <*>,who is <*>",HealthApp,Unseen,"saveStatData() type = <*> ,time = <*> ,statClient = <*> ,who is <*>


### Input:
saveStatData() type =40002,time = 1513958400000,statClient = 2,who is 1

### Response:
saveStatData() type = <*> ,time = <*> ,statClient = <*> ,who is <*>


### Input:
saveStatData() type =40002,time",5.151051998,"saveStatData() type = <*> ,time = <*> ,statClient = <*> ,who is <*>"
"saveStatData() type =40003,time = 1513958400000,statClient = 2,who is 1","saveStatData() type =<*>,time = <*>,statClient = <*>,who is <*>",HealthApp,Unseen,"saveStatData() type = <*> ,time = <*> ,statClient = <*> ,who is <*>


### Input:
saveStatData() type =40003,time = 1513958400000,statClient = 2,who is 1

### Response:
saveStatData() type = <*> ,time = <*> ,statClient = <*> ,who is <*>


### Input:
saveStatData() type =40003,time",5.200906515,"saveStatData() type = <*> ,time = <*> ,statClient = <*> ,who is <*>"
