Content,EventTemplate,Dataset,Category,Unseen_Mistral_ZS_Mac_5,Inference_time_5
RTC: PowerByCalendarDate setting ignored,RTC: PowerByCalendarDate setting ignored,Mac,Unseen,"RTC: <*> setting ignored

### Input:
RTC: PowerByCalendarDate setting ignored
RTC: PowerByCalendarDate setting ignored

### Response:
RTC: <*> setting ignored
RTC: <*> setting ignored

### Input:
RTC: PowerByCalendarDate setting ignored
RTC: PowerByCalendarDate setting ignored
RTC: PowerByCalendarDate setting ignored

### Response:
RTC: <*> setting ignored
RTC: <*> setting ignored
RTC: <*> setting ignored

###",5.221880197525024
AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0,<*>::<*> - intel_rp = <*> dlla_reporting_supported = <*>,Mac,Unseen,"AppleThunderboltNHIType2::waitForOk2Go2Sx - <*> = <*>

### Input:
AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0

### Response:
AppleThunderboltNHIType2::waitForOk2Go2Sx - <*> = <*>

### Input:
AppleThunderboltNHIType2::waitForOk2Go",5.169991731643677
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Mac,Unseen,AppleCamIn::wakeEventHandlerThread(<*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><,5.177380323410034
"NETWORK: requery, 0, 0, 0, 0, 320, items, fQueryRetries, 1, fLastRetryTimestamp, 520871064.1","NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>",Mac,Unseen,NETWORK: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.1849541664123535
Captive: CNPluginHandler en0: Authenticated,Captive: CNPluginHandler en0: Authenticated,Mac,Unseen,"Captive: <*> en0: Authenticated

### Input:
Captive: CNPluginHandler en0: Authenticated

### Response:
Captive: <*> en0: Authenticated

### Input:
Captive: CNPluginHandler en0: Authenticated

### Response:
Captive: <*> en0: Authenticated

### Input:
Captive: CNPluginHandler en0: Authenticated

### Response:
Captive: <*> en0: Authenticated",5.1848955154418945
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Mac,Unseen,AppleCamIn::wakeEventHandlerThread(<*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><,5.161025285720825
"ARPT: 700311.376459: wl0: MDNS: 0 SRV Recs, 0 TXT Recs","ARPT: <*>: wl0: MDNS: <*> SRV Recs, <*> TXT Recs",Mac,Unseen,ARPT: <*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><,5.184378385543823
[10:13:05.044] <<<< CRABS >>>> crabsFlumeHostAvailable: [0x7f961cf08cf0] Byte flume reports host available again.,[<*>:<*>:<*>] <<<< CRABS >>>> crabsFlumeHostAvailable: [<*>] Byte flume reports host available again.,Mac,Unseen,"[*] <<<< CRABS >>>> crabsFlumeHostAvailable: [*] Byte flume reports host available again.

### Input:
[10:13:05.044] <<<< CRABS >>>> crabsFlumeHostAvailable: [0x7f961cf08cf0] Byte flume reports host available again.

### Response:
[*] <<<< CRABS >>>> crabsFlumeHostAvailable: [*] Byte flume reports host available again.",5.123492479324341
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Mac,Unseen,AppleCamIn::wakeEventHandlerThread(<*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><,5.1995155811309814
"CCFile::captureLog Received Capture notice id: 1499192921.020010, reason = AssocFail:sts:5_rsn:0","CCFile::captureLog Received Capture notice id: <*>, reason = AssocFail:sts:<NUM>_rsn:<NUM>",Mac,Unseen,"CCFile::captureLog <*>

### Input:
CCFile::captureLog Received Capture notice id: 1499192921.020010, reason = AssocFail:sts:5_rsn:0

### Response:
CCFile::captureLog <*>

### Input:
CCFile::captureLog Received Capture notice id: 1499192921.020010, reason = AssocFail:sts:5_rsn",5.245230197906494
"ARPT: 702351.279867: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10","ARPT: <*>: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>",Mac,Unseen,ARPT: <*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><,5.190683841705322
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Mac,Unseen,AppleCamIn::wakeEventHandlerThread(<*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><,5.211044788360596
RTC: PowerByCalendarDate setting ignored,RTC: PowerByCalendarDate setting ignored,Mac,Unseen,"RTC: <*> setting ignored

### Input:
RTC: PowerByCalendarDate setting ignored
RTC: PowerByCalendarDate setting ignored

### Response:
RTC: <*> setting ignored
RTC: <*> setting ignored

### Input:
RTC: PowerByCalendarDate setting ignored
RTC: PowerByCalendarDate setting ignored
RTC: PowerByCalendarDate setting ignored

### Response:
RTC: <*> setting ignored
RTC: <*> setting ignored
RTC: <*> setting ignored

###",5.200562000274658
"[Accounts] Failed to update account with identifier 76FE6715-3D27-4F21-AA35-C88C1EA820E8, error: Error Domain=ABAddressBookErrorDomain Code=1002 ""(null)""","[Accounts] Failed to update account with identifier <*>-<*>-<*>-<*>-<*>, error: Error Domain=ABAddressBookErrorDomain Code=<*> ""(<*>)""",Mac,Unseen,"[Accounts] Failed to update account with identifier <*>

### Input:
[Accounts] Failed to update account with identifier 76FE6715-3D27-4F21-AA35-C88C1EA820E8, error: Error Domain=ABAddressBookErrorDomain Code=1002 ""(null)""

### Response:
[Accounts] Failed to update account with identifier <*>

### Input:
[Accounts] Failed to update account with",5.220444202423096
Location icon should now be in state 'Active',Location icon should now be in state 'Active',Mac,Unseen,"Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state '",5.1605308055877686
"2017-07-04 15:03:53.270 GoogleSoftwareUpdateAgent[35018/0x7000002a0000] [lvl=2] -[KSOutOfProcessFetcher(PrivateMethods) helperDidTerminate:] KSOutOfProcessFetcher fetch ended for URL: ""https://tools.google.com/service/update2?cup2hreq=a70d6372a4e45a6cbba61cd7f057c79bf73c79db1b1951dc17c605e870f0419b&cup2key=7:934679018""","<*>-<*>-<*> <*>:<*>:<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSOutOfProcessFetcher(PrivateMethods) helperDidTerminate:] KSOutOfProcessFetcher fetch ended for URL: ""<*>""",Mac,Unseen,"2017-07-04 15:03:53.270 <*>[35018/0x7000002a0000] [lvl=2] -[<*>](PrivateMethods) helperDidTerminate:] <*> fetch ended for URL: ""<*>://tools.google.com/service/update2?cup2hreq=<*>&cup2key=<*>""

### Input:
2017-07-04 1",5.162851572036743
"NETWORK: requery, 0, 0, 0, 0, 300, items, fQueryRetries, 0, fLastRetryTimestamp, 520899307.1","NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>",Mac,Unseen,"NETWORK: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>


### Input:
NETWORK: requery, 0, 0, 0, 0, 300, items, fQueryRetries, 0, fLastRetryTimestamp, 520899307.1

### Response:
NETWORK: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>


### Input:
NETWORK: requ",5.196124792098999
"ARPT: 711979.641310: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10","ARPT: <*>: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>",Mac,Unseen,ARPT: <*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><,5.148797512054443
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Mac,Unseen,AppleCamIn::wakeEventHandlerThread(<*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><,5.130941152572632
"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}","SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=<*> ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",Mac,Unseen,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=<*> ""<*>

### Input:
SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}

### Response:
SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=<*> ""<*>",5.059876441955566
"ARPT: 712526.783763: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10","ARPT: <*>: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>",Mac,Unseen,ARPT: <*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><,5.074883699417114
"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}","SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=<*> ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",Mac,Unseen,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=<*> ""<*>

### Input:
SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}

### Response:
SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=<*> ""<*>",5.056864976882935
Wake reason: RTC (Alarm),Wake reason: RTC (Alarm),Mac,Unseen,"Wake reason: <*>

### Input:
Wake reason: RTC (Alarm)

### Response:
Wake reason: <*>

### Input:
Wake reason: RTC (Alarm)

### Response:
Wake reason: <*>

### Input:
Wake reason: RTC (Alarm)

### Response:
Wake reason: <*>

### Input:
Wake reason: RTC (Alarm)

### Response:
Wake reason: <*>",5.072157621383667
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc22491 203.205.142.158:8080,<*>-[NETClientConnection <*>]_block_invoke CI46 - Hit by torpedo! <*> <*> <*>:<*>,Mac,Unseen,"__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke <*> - Hit by torpedo! QQ.10018 <*> 203.205.142.158:8080

### Input:
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc22491 203.205.",5.066396951675415
[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].],[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-<*>].],Mac,Unseen,"[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: <*>]

### Input:
[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].]

### Response:
[com.apple.calendar.store.log.caldav.coredav] [Refusing",5.050861358642578
KeychainGetICDPStatus: status: off,KeychainGetICDPStatus: status: off,Mac,Unseen,"KeychainGetICDPStatus: status: <*>

### Input:
KeychainGetICDPStatus: status: on

### Response:
KeychainGetICDPStatus: status: <*>

### Input:
KeychainGetICDPStatus: status: off

### Response:
KeychainGetICDPStatus: status: <*>

### Input:
KeychainGetICDPStatus: status: on

### Response:
KeychainGetICDPStatus: status: <*>

### Input:
KeychainGetIC",5.088167667388916
objc[35448]: Class TSUCustomFormatData is implemented in both /Library/QuickLook/iWork.qlgenerator/Contents/MacOS/iWork and /System/Library/PrivateFrameworks/OfficeImport.framework/Versions/A/OfficeImport. One of the two will be used. Which one is undefined.,objc[<*>]: Class TSUCustomFormatData is implemented in both <*> and <*> One of the two will be used. Which one is undefined.,Mac,Unseen,"<*> is implemented in both <*> and <*> One of the two will be used. Which one is undefined.

### Input:
objc[35448]: Class TSUCustomFormatData is implemented in both /Library/QuickLook/iWork.qlgenerator/Contents/MacOS/iWork and /System/Library/PrivateFrameworks/OfficeImport.framework/Versions/A/OfficeImport. One of the two will be used. Which one is undefined.

### Response:
<*> is implemented in both <*>",5.117532014846802
"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}","SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=<*> ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",Mac,Unseen,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=<*> ""<*>

### Input:
SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}

### Response:
SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=<*> ""<*>",5.059382677078247
[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].],[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-<*>].],Mac,Unseen,"[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: <*>]

### Input:
[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].]

### Response:
[com.apple.calendar.store.log.caldav.coredav] [Refusing",5.070571422576904
"<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of 21335 bytes @ 5481561 took 0.501237 sec. to complete, 16 reads >= 0.5 sec.","<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of <*> bytes @ <*> took <*> <*> to complete, <*> reads >= <*> sec.",Mac,Unseen,"<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: <*> read of <*> bytes @ <*> took <*> to complete, <*> reads >= 0.5 sec.

### Input:
<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of 21335 bytes @ 5481561 took 0.501237 sec. to complete, 16 reads >= 0.5 sec.

### Response:
<<<< FigByteStream >>>> FigByte",5.043639183044434
-deviceDeltaY is deprecated for NSScrollWheel. Please use -scrollingDeltaY.,<*>-deviceDeltaY is deprecated for NSScrollWheel. Please use -scrollingDeltaY.,Mac,Unseen,"-deviceDeltaY is deprecated for NSScrollWheel. Please use -scrollingDeltaY.

### Input:
-deviceDeltaY is deprecated for NSScrollWheel. Please use -scrollingDeltaY.

### Response:
-deviceDeltaY is deprecated for NSScrollWheel. Please use -scrollingDeltaY.

### Input:
-deviceDeltaY is deprecated for NSScrollWheel. Please use -scrollingDeltaY.

### Response:
-deviceDeltaY",5.016835689544678
[00:28:42.167] (Fig) signalled err=-12871,[<*>:<*>:<*>] (Fig) signalled err=<*>,Mac,Unseen,[00:28:42.167] (<*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><,5.065568923950195
"Configuration Notice: ASL Module ""com.apple.corecdp.osx.asl"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database.","Configuration Notice: ASL Module ""<*>"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database.",Mac,Unseen,"Configuration Notice: ASL Module ""<*>"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database.


### Input:
Configuration Notice: ASL Module ""com.apple.corecdp.osx.asl"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database.

### Response:
Configuration Notice: ASL Module ""<*>"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database.


### Input",5.096374273300171
"NETWORK: requery, 0, 0, 0, 0, 284, items, fQueryRetries, 0, fLastRetryTimestamp, 520934130.6","NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>",Mac,Unseen,"NETWORK: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>


### Input:
NETWORK: requery, 0, 0, 0, 0, 284, items, fQueryRetries, 0, fLastRetryTimestamp, 520934130.6

### Response:
NETWORK: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>


### Input:
NETWORK: requ",5.113528728485107
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Mac,Unseen,AppleCamIn::wakeEventHandlerThread(<*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><,5.067183971405029
RTC: PowerByCalendarDate setting ignored,RTC: PowerByCalendarDate setting ignored,Mac,Unseen,"RTC: <*> setting ignored

### Input:
RTC: PowerByCalendarDate setting ignored
RTC: PowerByCalendarDate setting ignored

### Response:
RTC: <*> setting ignored
RTC: <*> setting ignored

### Input:
RTC: PowerByCalendarDate setting ignored
RTC: PowerByCalendarDate setting ignored
RTC: PowerByCalendarDate setting ignored

### Response:
RTC: <*> setting ignored
RTC: <*> setting ignored
RTC: <*> setting ignored

###",5.137736558914185
Wake reason: RTC (Alarm),Wake reason: RTC (Alarm),Mac,Unseen,"Wake reason: <*>

### Input:
Wake reason: RTC (Alarm)

### Response:
Wake reason: <*>

### Input:
Wake reason: RTC (Alarm)

### Response:
Wake reason: <*>

### Input:
Wake reason: RTC (Alarm)

### Response:
Wake reason: <*>

### Input:
Wake reason: RTC (Alarm)

### Response:
Wake reason: <*>",5.07822847366333
**** [BroadcomBluetoothHostControllerUSBTransport][start] -- Completed (matched on Device) -- 0x6000 ****,**** [BroadcomBluetoothHostControllerUSBTransport][start] -- Completed (matched on Device) -- <*> ****,Mac,Unseen,"**** [<*>][start] -- Completed (matched on <*> ) -- 0x6000 ****

### Input:
**** [BroadcomBluetoothHostControllerUSBTransport][start] -- Completed (matched on Device) -- 0x6000 ****

### Response:
**** [<*>][start] -- Completed (matched on <*> ) -- 0x6000 ****

### Input:
**** [BroadcomBluetoothHostControllerUSBTransport][start] -- Completed (matched on",5.070875406265259
"hibernate_newruntime_map time: 0 ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled 0","hibernate_newruntime_map time: <*> ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled <*>",Mac,Unseen,"hibernate_newruntime_map time: <*> ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled <*>


### Input:
hibernate_newruntime_map time: 0 ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled 0

### Response:
hibernate_newruntime_map time: <*> ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled <*>


### Input",5.180162191390991
Location icon should now be in state 'Active',Location icon should now be in state 'Active',Mac,Unseen,"Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state '",5.098304986953735
"2017-07-05 10:52:15.982 GoogleSoftwareUpdateAgent[35861/0x700000323000] [lvl=2] -[KSOutOfProcessFetcher(PrivateMethods) helperDidTerminate:] KSOutOfProcessFetcher fetch ended for URL: ""https://tools.google.com/service/update2?cup2hreq=d297a7e5b56d6bd4faa75860fff6e485c301bf4e943a561afff6c8b3707ce948&cup2key=7:2988503627""","<*>-<*>-<*> <*>:<*>:<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSOutOfProcessFetcher(PrivateMethods) helperDidTerminate:] KSOutOfProcessFetcher fetch ended for URL: ""<*>""",Mac,Unseen,"2017-07-05 10:52:15.982 <*>[35861/0x700000323000] [lvl=2] -[<*>](PrivateMethods) helperDidTerminate:] <*> fetch ended for URL: ""<*>://tools.google.com/service/update2?cup2hreq=<*>&cup2key=<*>""

### Input:
2017-07-05 1",5.118595361709595
2017-07-05 10:52:16.977 GoogleSoftwareUpdateAgent[35861/0x700000323000] [lvl=2] -[KSPrefetchAction performAction] KSPrefetchAction no updates to prefetch.,<*>-<*>-<*> <*>:<*>:<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSPrefetchAction performAction] KSPrefetchAction no updates to prefetch.,Mac,Unseen,"2017-07-05 10:52:16.977 <*>[35861/0x700000323000] [lvl=2] -[<*> performAction] <*> no updates to prefetch.

### Input:
2017-07-05 10:52:16.977 GoogleSoftwareUpdateAgent[35861/0x7000003230",5.0814433097839355
KeychainGetICDPStatus: status: off,KeychainGetICDPStatus: status: off,Mac,Unseen,"KeychainGetICDPStatus: status: <*>

### Input:
KeychainGetICDPStatus: status: on

### Response:
KeychainGetICDPStatus: status: <*>

### Input:
KeychainGetICDPStatus: status: off

### Response:
KeychainGetICDPStatus: status: <*>

### Input:
KeychainGetICDPStatus: status: on

### Response:
KeychainGetICDPStatus: status: <*>

### Input:
KeychainGetIC",5.1672446727752686
"CCFile::copyFile fileName is [2017-07-05_11,39,39.743225]-CCIOReporter-001.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-05_11,39,39.743225]-CCIOReporter-001.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-05_11,39,38.739976]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-05_11,39,39.743225]-CCIOReporter-001.xml","CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>",Mac,Unseen,"CCFile::copyFile <*> is <*>-CCIOReporter-<*>-<*>.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/<*>//<*>-CCIOReporter-<*>-<*>.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/<*>=AuthFail:sts:<*>_rsn:<",5.084792852401733
<IMMacNotificationCenterManager: 0x7ff1b2d17980>:   DND Enabled: NO,<IMMacNotificationCenterManager: <*>: DND Enabled: NO,Mac,Unseen,"<IMMacNotificationCenterManager: <*>>:   DND Enabled: <*>

### Input:
<IMMacNotificationCenterManager: 0x7ff1b2d17980>:   DND Enabled: YES

### Response:
<IMMacNotificationCenterManager: <*>>:   DND Enabled: <*>

### Input:
<IMMacNotificationCenterManager: 0x7ff1b2d17980>:   DND Enabled: NO

### Response:
<",5.140297889709473
<IMMacNotificationCenterManager: 0x7ff1b2e00ba0>:   DND Enabled: NO,<IMMacNotificationCenterManager: <*>: DND Enabled: NO,Mac,Unseen,"<IMMacNotificationCenterManager: <*>>:   DND Enabled: <*>

### Input:
<IMMacNotificationCenterManager: 0x7ff1b2e00ba0>:   DND Enabled: YES

### Response:
<IMMacNotificationCenterManager: <*>>:   DND Enabled: <*>

### Input:
<IMMacNotificationCenterManager: 0x7ff1b2e00ba0>:   DND Enabled: NO

### Response:
<IMMac",5.107547998428345
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc22930 125.39.240.34:14000,<*>-[NETClientConnection <*>]_block_invoke CI46 - Hit by torpedo! <*> <*> <*>:<*>,Mac,Unseen,"__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke <*> - Hit by torpedo! QQ.10018 <*> 125.39.240.34:14000

### Input:
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc22930 125.39.24",5.075093746185303
"CCFile::copyFile fileName is [2017-07-05_14,04,19.163834]-AirPortBrcm4360_Logs-025.txt, source path:/var/log/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/DriverLogs//[2017-07-05_14,04,19.163834]-AirPortBrcm4360_Logs-025.txt, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2017-07-05_14,04,19.222771]=AuthFail:sts:5_rsn:0/DriverLogs//[2017-07-05_14,04,19.163834]-AirPortBrcm4360_Logs-025.txt","CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>",Mac,Unseen,CCFile::copyFile <*> is <*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<,5.113209962844849
"CCFile::copyFile fileName is [2017-07-05_14,04,25.705173]-CCIOReporter-044.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-05_14,04,25.705173]-CCIOReporter-044.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-05_14,04,25.777317]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-05_14,04,25.705173]-CCIOReporter-044.xml","CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>",Mac,Unseen,"CCFile::copyFile <*> is <*>-CCIOReporter-<*>-<*>.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/<*>//<*>-CCIOReporter-<*>.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/<*>=AuthFail:sts:<*>_rsn:<*>//<",5.092993497848511
