Content,EventTemplate,Dataset,Category,New_Mistral_ZS_HDFS_3,Inference_time_3
BLOCK* NameSystem.delete: blk_7336636250384047238 is added to invalidSet of 10.251.26.177:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_7336636250384047238 is added to invalidSet of 10.251.26.177:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_733",5.162018299102783
BLOCK* NameSystem.delete: blk_8493856762887493521 is added to invalidSet of 10.251.26.131:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_8493856762887493521 is added to invalidSet of 10.251.26.131:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_849",5.132294178009033
BLOCK* NameSystem.delete: blk_1043487525777829194 is added to invalidSet of 10.251.110.8:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_1043487525777829194 is added to invalidSet of 10.251.110.8:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_1043",5.166977405548096
BLOCK* NameSystem.delete: blk_-3225035678192156905 is added to invalidSet of 10.251.38.214:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-3225035678192156905 is added to invalidSet of 10.251.38.214:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-322",5.1520397663116455
BLOCK* NameSystem.delete: blk_5572208681898881669 is added to invalidSet of 10.251.38.197:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_5572208681898881669 is added to invalidSet of 10.251.38.197:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_557",5.1659910678863525
BLOCK* NameSystem.delete: blk_-2225353020301959077 is added to invalidSet of 10.251.125.237:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-2225353020301959077 is added to invalidSet of 10.251.125.237:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-22",5.245640277862549
BLOCK* NameSystem.delete: blk_3946183108430554053 is added to invalidSet of 10.250.11.100:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_3946183108430554053 is added to invalidSet of 10.250.11.100:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_394",5.228592872619629
BLOCK* NameSystem.delete: blk_-3681974396824196300 is added to invalidSet of 10.250.17.177:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-3681974396824196300 is added to invalidSet of 10.250.17.177:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-368",5.224437713623047
BLOCK* NameSystem.delete: blk_2736251498135196075 is added to invalidSet of 10.251.90.64:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_2736251498135196075 is added to invalidSet of 10.251.90.64:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_2736",5.214070081710815
BLOCK* NameSystem.delete: blk_1275198635723397883 is added to invalidSet of 10.251.202.134:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_1275198635723397883 is added to invalidSet of 10.251.202.134:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_12",5.274930477142334
BLOCK* NameSystem.delete: blk_3428998332517532825 is added to invalidSet of 10.251.43.192:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_3428998332517532825 is added to invalidSet of 10.251.43.192:50010

### Response:
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_342",5.193953037261963
Deleting block blk_-7106479503467535906 file /mnt/hadoop/dfs/data/current/subdir32/blk_-7106479503467535906,Deleting block <*> file <*>,HDFS,New,"<*> file <*>


### Input:
Deleting block blk_-7106479503467535906 file /mnt/hadoop/dfs/data/current/subdir32/blk_-7106479503467535906

### Response:
<*> file <*>


### Input:
Deleting block blk_-71064795034675359",5.230209827423096
Deleting block blk_-7411858598798393933 file /mnt/hadoop/dfs/data/current/subdir24/blk_-7411858598798393933,Deleting block <*> file <*>,HDFS,New,"<*> file <*>


### Input:
Deleting block blk_-7411858598798393933 file /mnt/hadoop/dfs/data/current/subdir24/blk_-7411858598798393933

### Response:
<*> file <*>


### Input:
Deleting block blk_-74118585987983939",5.228238105773926
Deleting block blk_-5429479049793046826 file /mnt/hadoop/dfs/data/current/subdir34/blk_-5429479049793046826,Deleting block <*> file <*>,HDFS,New,"<*> file <*>


### Input:
Deleting block blk_-5429479049793046826 file /mnt/hadoop/dfs/data/current/subdir34/blk_-5429479049793046826

### Response:
<*> file <*>


### Input:
Deleting block blk_-54294790497930468",5.193132638931274
Deleting block blk_-6431101765137189231 file /mnt/hadoop/dfs/data/current/subdir33/blk_-6431101765137189231,Deleting block <*> file <*>,HDFS,New,"<*> file <*>


### Input:
Deleting block blk_-6431101765137189231 file /mnt/hadoop/dfs/data/current/subdir33/blk_-6431101765137189231

### Response:
<*> file <*>


### Input:
Deleting block blk_-64311017651371892",5.204763889312744
Deleting block blk_-2923662094689783995 file /mnt/hadoop/dfs/data/current/subdir38/blk_-2923662094689783995,Deleting block <*> file <*>,HDFS,New,"<*> file <*>


### Input:
Deleting block blk_-2923662094689783995 file /mnt/hadoop/dfs/data/current/subdir38/blk_-2923662094689783995

### Response:
<*> file <*>


### Input:
Deleting block blk_-29236620946897839",5.190113544464111
10.250.14.143:50010 Served block blk_-664656559337730574 to /10.250.7.96,<*>:<*> Served block <*> to <*>,HDFS,New,"<*> Served block <*> to <*>

### Input:
10.250.14.143:50010 Served block blk_-664656559337730574 to /10.250.7.96

### Response:
<*> Served block <*> to <*>

### Input:
10.250.14.143:50010 Served block blk_-6",5.185405969619751
Received block blk_3224393364314749254 of size 67108864 from /10.251.37.240,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_3224393364314749254 of size 67108864 from /10.251.37.240

### Response:
Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_32243933643147492",5.190645456314087
Deleting block blk_1483582953997932733 file /mnt/hadoop/dfs/data/current/subdir7/blk_1483582953997932733,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_1483582953997932733 file /mnt/hadoop/dfs/data/current/subdir7/blk_1483582953997932733

### Response:
<*> file <*>

### Input:
Deleting block blk_1483582953997932733 file",5.180513620376587
Deleting block blk_-3607708283707030582 file /mnt/hadoop/dfs/data/current/subdir31/blk_-3607708283707030582,Deleting block <*> file <*>,HDFS,New,"<*> file <*>


### Input:
Deleting block blk_-3607708283707030582 file /mnt/hadoop/dfs/data/current/subdir31/blk_-3607708283707030582

### Response:
<*> file <*>


### Input:
Deleting block blk_-36077082837070305",5.19625449180603
Deleting block blk_4365203784873840210 file /mnt/hadoop/dfs/data/current/subdir1/blk_4365203784873840210,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_4365203784873840210 file /mnt/hadoop/dfs/data/current/subdir1/blk_4365203784873840210

### Response:
<*> file <*>

### Input:
Deleting block blk_4365203784873840210 file",5.1924638748168945
Deleting block blk_1920931690498309324 file /mnt/hadoop/dfs/data/current/subdir42/blk_1920931690498309324,Deleting block <*> file <*>,HDFS,New,"<*> file <*>


### Input:
Deleting block blk_1920931690498309324 file /mnt/hadoop/dfs/data/current/subdir42/blk_1920931690498309324

### Response:
<*> file <*>


### Input:
Deleting block blk_19209316904983093",5.205986261367798
Deleting block blk_2731746367139956284 file /mnt/hadoop/dfs/data/current/subdir15/blk_2731746367139956284,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_2731746367139956284 file /mnt/hadoop/dfs/data/current/subdir15/blk_2731746367139956284

### Response:
<*> file <*>

### Input:
Deleting block blk_2731746367139956284",5.205241441726685
Deleting block blk_3312198496468502316 file /mnt/hadoop/dfs/data/current/subdir36/blk_3312198496468502316,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_3312198496468502316 file /mnt/hadoop/dfs/data/current/subdir36/blk_3312198496468502316

### Response:
<*> file <*>

### Input:
Deleting block blk_3312198496468502316",5.207126617431641
Deleting block blk_-626413149556394155 file /mnt/hadoop/dfs/data/current/subdir26/blk_-626413149556394155,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_-626413149556394155 file /mnt/hadoop/dfs/data/current/subdir26/blk_-626413149556394155

### Response:
<*> file <*>

### Input:
Deleting block blk_-626413149556394155 file /m",5.230432033538818
Deleting block blk_1350741653957819140 file /mnt/hadoop/dfs/data/current/subdir32/blk_1350741653957819140,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_1350741653957819140 file /mnt/hadoop/dfs/data/current/subdir32/blk_1350741653957819140

### Response:
<*> file <*>

### Input:
Deleting block blk_1350741653957819140",5.231548070907593
Deleting block blk_6675564098604634452 file /mnt/hadoop/dfs/data/current/subdir1/blk_6675564098604634452,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_6675564098604634452 file /mnt/hadoop/dfs/data/current/subdir1/blk_6675564098604634452

### Response:
<*> file <*>

### Input:
Deleting block blk_6675564098604634452 file",5.169596910476685
Deleting block blk_1692958087244489888 file /mnt/hadoop/dfs/data/current/subdir62/blk_1692958087244489888,Deleting block <*> file <*>,HDFS,New,"<*> Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir<*>/blk_<*>


### Input:
Deleting block blk_1692958087244489888 file /mnt/hadoop/dfs/data/current/subdir62/blk_1692958087244489888

### Response:
<*> Deleting block bl",5.149114608764648
Deleting block blk_5528471097481810388 file /mnt/hadoop/dfs/data/current/subdir5/blk_5528471097481810388,Deleting block <*> file <*>,HDFS,New,"<*> Deleting block <*> file <*>


### Input:
Deleting block blk_5528471097481810388 file /mnt/hadoop/dfs/data/current/subdir5/blk_5528471097481810388

### Response:
<*> Deleting block <*> file <*>


### Input:
Deleting block blk_552847",5.189385890960693
Deleting block blk_797263375273454863 file /mnt/hadoop/dfs/data/current/subdir16/blk_797263375273454863,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_797263375273454863 file /mnt/hadoop/dfs/data/current/subdir16/blk_797263375273454863

### Response:
<*> file <*>

### Input:
Deleting block blk_797263375273454863 file /m",5.206993579864502
Deleting block blk_5209577451013188921 file /mnt/hadoop/dfs/data/current/subdir24/blk_5209577451013188921,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_5209577451013188921 file /mnt/hadoop/dfs/data/current/subdir24/blk_5209577451013188921

### Response:
<*> file <*>

### Input:
Deleting block blk_5209577451013188921",5.169928550720215
Deleting block blk_4713539908695785630 file /mnt/hadoop/dfs/data/current/subdir39/blk_4713539908695785630,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_4713539908695785630 file /mnt/hadoop/dfs/data/current/subdir39/blk_4713539908695785630

### Response:
<*> file <*>

### Input:
Deleting block blk_4713539908695785630",5.214087247848511
Deleting block blk_6148201552996212693 file /mnt/hadoop/dfs/data/current/subdir15/blk_6148201552996212693,Deleting block <*> file <*>,HDFS,New,"<*> file <*>


### Input:
Deleting block blk_6148201552996212693 file /mnt/hadoop/dfs/data/current/subdir15/blk_6148201552996212693

### Response:
<*> file <*>


### Input:
Deleting block blk_61482015529962126",5.196719646453857
Deleting block blk_9014154925388243050 file /mnt/hadoop/dfs/data/current/subdir28/blk_9014154925388243050,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_9014154925388243050 file /mnt/hadoop/dfs/data/current/subdir28/blk_9014154925388243050

### Response:
<*> file <*>

### Input:
Deleting block blk_9014154925388243050",5.183422327041626
Deleting block blk_8761138012128091849 file /mnt/hadoop/dfs/data/current/subdir33/blk_8761138012128091849,Deleting block <*> file <*>,HDFS,New,"<*> file <*>

### Input:
Deleting block blk_8761138012128091849 file /mnt/hadoop/dfs/data/current/subdir33/blk_8761138012128091849

### Response:
<*> file <*>

### Input:
Deleting block blk_8761138012128091849",5.203593015670776
Received block blk_-4071286774767564790 of size 67108864 from /10.251.197.226,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_-<*> of size <*> from /<*>


### Input:
Received block blk_-4071286774767564790 of size 67108864 from /10.251.197.226

### Response:
Received block blk_-<*> of size <*> from /<*>


### Input:
Received block blk_-40712867747675",5.235141038894653
10.251.122.65:50010 Served block blk_2866275036574950116 to /10.250.11.53,<*>:<*> Served block <*> to <*>,HDFS,New,"<*> Served block <*> to <*>

### Input:
10.251.122.65:50010 Served block blk_2866275036574950116 to /10.250.11.53

### Response:
<*> Served block <*> to <*>

### Input:
10.251.122.65:50010 Served block blk",5.270211219787598
Received block blk_-6811519872198278365 of size 67108864 from /10.250.6.4,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-6811519872198278365 of size 67108864 from /10.250.6.4

### Response:
Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-6811519872198278365 of",5.185753583908081
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.19:50010 is added to blk_6748710057489679257 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.19:50010 is added to blk_6748710057489679257 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.166360139846802
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.209:50010 is added to blk_1833093108290599780 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.209:50010 is added to blk_1833093108290599780 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.175130605697632
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.146:50010 is added to blk_9163807899833139121 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.146:50010 is added to blk_9163807899833139121 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: blockMap",5.226821422576904
Receiving block blk_3941798034503185737 src: /10.250.11.85:42358 dest: /10.250.11.85:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Input:
Receiving block blk_3941798034503185737 src: /10.250.11.85:42358 dest: /10.250.11.85:50",5.166437149047852
Received block blk_6894918622505820383 of size 67108864 from /10.250.14.143,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_6894918622505820383 of size 67108864 from /10.250.14.143

### Response:
Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_68949186225058203",5.237269401550293
Receiving block blk_6491424745418112176 src: /10.251.214.130:57008 dest: /10.251.214.130:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Input:
Receiving block blk_6491424745418112176 src: /10.251.214.130:57008 dest: /10.251.214.13",5.235835790634155
BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_000115_0/part-00115. blk_-17685631368401548,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,"BLOCK* NameSystem.allocateBlock: <*> /user/root/rand4/_temporary/_task_200811101024_0009_m_000115_0/part-00115. blk_-<*>


### Input:
BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_00011",5.30069375038147
BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_000176_0/part-00176. blk_8924207394547472950,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,"BLOCK* NameSystem.allocateBlock: <*>

### Input:
BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_000176_0/part-00176. blk_8924207394547472950

### Response:
BLOCK* NameSystem.allocateBlock: <*>

### Input:",5.230971574783325
Receiving block blk_-4526931594457272384 src: /10.251.43.147:40348 dest: /10.251.43.147:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>

### Input:
Receiving block blk_-4526931594457272384 src: /10.251.43.147:40348 dest: /10.251.43.147:50010

### Response:
<*> src: <*> dest: <*>

### Input:
Receiving block blk_-45269",5.280380010604858
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.242:50010 is added to blk_5390763359901143305 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.242:50010 is added to blk_5390763359901143305 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.215238809585571
Receiving block blk_-11867600358649678 src: /10.251.75.79:46421 dest: /10.251.75.79:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Input:
Receiving block blk_-11867600358649678 src: /10.251.75.79:46421 dest: /10.251.75.79:5001",5.300802946090698
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.11.194:50010 is added to blk_2430417102497887445 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.11.194:50010 is added to blk_2430417102497887445 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.235754728317261
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.18:50010 is added to blk_-747046374856916711 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.18:50010 is added to blk_-747046374856916711 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: blockMap",5.304680824279785
Received block blk_5062112794659861146 of size 67108864 from /10.251.91.84,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_5062112794659861146 of size 67108864 from /10.251.91.84

### Response:
Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_506211279465986114",5.249146461486816
Receiving block blk_-116589515245909549 src: /10.251.203.179:33198 dest: /10.251.203.179:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Input:
Receiving block blk_-116589515245909549 src: /10.251.203.179:33198 dest: /10.251.203.179",5.27792763710022
PacketResponder 1 for block blk_4628975089896927394 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_4628975089896927394 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_4628975089896927394 terminating

### Response:
PacketResponder <*> for block",5.280757188796997
Receiving block blk_-764747190320632607 src: /10.251.127.191:49914 dest: /10.251.127.191:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Input:
Receiving block blk_-764747190320632607 src: /10.251.127.191:49914 dest: /10.251.127.191",5.207171440124512
Received block blk_-8015797075596093783 of size 67108864 from /10.250.11.194,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_-<*> of size <*> from <*>

### Input:
Received block blk_-8015797075596093783 of size 67108864 from /10.250.11.194

### Response:
Received block blk_-<*> of size <*> from <*>

### Input:
Received block blk_-8015797075596093783",5.255617141723633
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.160:50010 is added to blk_-1675768179383804109 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.160:50010 is added to blk_-1675768179383804109 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock:",5.170349359512329
PacketResponder 2 for block blk_1155029843511109085 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_1155029843511109085 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_1155029843511109085 terminating

### Response:
PacketResponder <*> for block",5.271693229675293
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.113:50010 is added to blk_9060964400089016309 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.113:50010 is added to blk_9060964400089016309 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.234967947006226
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.67:50010 is added to blk_-1417908110808566576 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.67:50010 is added to blk_-1417908110808566576 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.194751739501953
PacketResponder 0 for block blk_-7483426835701512490 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_-7483426835701512490 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_-7483426835701512490 terminating

### Response:
PacketResponder <*> for block",5.22400426864624
Receiving block blk_-3752135158991310104 src: /10.251.70.5:44375 dest: /10.251.70.5:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Input:
Receiving block blk_-3752135158991310104 src: /10.251.70.5:44375 dest: /10.251.70.5:5001",5.2164599895477295
Receiving block blk_-8649503431827393598 src: /10.251.199.19:48778 dest: /10.251.199.19:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Input:
Receiving block blk_-8649503431827393598 src: /10.251.199.19:48778 dest: /10.251.199.19:",5.156104564666748
PacketResponder 2 for block blk_-6883339133893273874 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_-6883339133893273874 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_-6883339133893273874 terminating

### Response:
PacketResponder <*> for block",5.192739486694336
PacketResponder 0 for block blk_3695169334833427187 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_3695169334833427187 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_3695169334833427187 terminating

### Response:
PacketResponder <*> for block",5.177889823913574
PacketResponder 0 for block blk_6055109613223910610 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_6055109613223910610 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_6055109613223910610 terminating

### Response:
PacketResponder <*> for block",5.201477527618408
Receiving block blk_-1868325377308234190 src: /10.251.42.207:50666 dest: /10.251.42.207:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Input:
Receiving block blk_-1868325377308234190 src: /10.251.42.207:50666 dest: /10.251.42.207:",5.258760213851929
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.26.177:50010 is added to blk_-6338549285508312302 size 3530010,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.26.177:50010 is added to blk_-6338549285508312302 size 3530010

### Response:
BLOCK* NameSystem.addStoredBlock: blockMap",5.236335515975952
