Content,EventTemplate,Dataset,Category,Unseen_Mistral_ZS_Spark_4,Inference_time_4
Finished task 124.0 in stage 24.0 (TID 1151). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 124.0 in stage 24.0 (TID 1151). 2364 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 124.0 in stage 24.0 (TID 1151). 236",5.053655624389648
Running task 160.0 in stage 24.0 (TID 1155),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 160.0 in stage 24.0 (TID 1155)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 160.0 in stage 24.0 (TID 1155)

### Response:
Running task <*> in stage <*> (TID <*>).


###",5.144606351852417
Finished task 120.0 in stage 24.0 (TID 1145). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 120.0 in stage 24.0 (TID 1145). 2364 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 120.0 in stage 24.0 (TID 1145). 236",5.080698490142822
Finished task 121.0 in stage 24.0 (TID 1146). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 121.0 in stage 24.0 (TID 1146). 2364 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 121.0 in stage 24.0 (TID 1146). 236",5.0995032787323
Finished task 122.0 in stage 24.0 (TID 1147). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 122.0 in stage 24.0 (TID 1147). 2364 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 122.0 in stage 24.0 (TID 1147). 236",5.090774059295654
Finished task 123.0 in stage 24.0 (TID 1150). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 123.0 in stage 24.0 (TID 1150). 2364 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 123.0 in stage 24.0 (TID 1150). 236",5.074880361557007
Running task 161.0 in stage 24.0 (TID 1156),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 161.0 in stage 24.0 (TID 1156)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 161.0 in stage 24.0 (TID 1156)

### Response:
Running task <*> in stage <*> (TID <*>).


###",5.121615886688232
Running task 162.0 in stage 24.0 (TID 1157),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 162.0 in stage 24.0 (TID 1157)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 162.0 in stage 24.0 (TID 1157)

### Response:
Running task <*> in stage <*> (TID <*>).


###",5.081080436706543
Running task 163.0 in stage 24.0 (TID 1158),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 163.0 in stage 24.0 (TID 1158)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 163.0 in stage 24.0 (TID 1158)

### Response:
Running task <*> in stage <*> (TID <*>).


###",5.120607614517212
Running task 164.0 in stage 24.0 (TID 1159),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 164.0 in stage 24.0 (TID 1159)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 164.0 in stage 24.0 (TID 1159)

### Response:
Running task <*> in stage <*> (TID <*>).


###",4.982510328292847
Finished task 160.0 in stage 24.0 (TID 1155). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 160.0 in stage 24.0 (TID 1155). 2364 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 160.0 in stage 24.0 (TID 1155). 236",5.151332378387451
Finished task 163.0 in stage 24.0 (TID 1158). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 163.0 in stage 24.0 (TID 1158). 2364 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 163.0 in stage 24.0 (TID 1158). 236",5.11023473739624
Finished task 164.0 in stage 24.0 (TID 1159). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 164.0 in stage 24.0 (TID 1159). 2364 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 164.0 in stage 24.0 (TID 1159). 2",5.111797332763672
Finished task 162.0 in stage 24.0 (TID 1157). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 162.0 in stage 24.0 (TID 1157). 2364 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 162.0 in stage 24.0 (TID 1157). 236",5.071120977401733
Finished task 161.0 in stage 24.0 (TID 1156). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 161.0 in stage 24.0 (TID 1156). 2364 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 161.0 in stage 24.0 (TID 1156). 236",5.066178321838379
Running task 0.0 in stage 25.0 (TID 1166),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 0.0 in stage 25.0 (TID 1166)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 0.0 in stage 25.0 (TID 1166)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running",5.096014976501465
Running task 1.0 in stage 25.0 (TID 1180),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 1.0 in stage 25.0 (TID 1180)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 1.0 in stage 25.0 (TID 1180)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running",5.111765146255493
Running task 2.0 in stage 25.0 (TID 1194),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 2.0 in stage 25.0 (TID 1194)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 2.0 in stage 25.0 (TID 1194)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running",5.147498369216919
Running task 3.0 in stage 25.0 (TID 1198),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 3.0 in stage 25.0 (TID 1198)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 3.0 in stage 25.0 (TID 1198)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running",5.090234041213989
Running task 4.0 in stage 25.0 (TID 1199),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 4.0 in stage 25.0 (TID 1199)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 4.0 in stage 25.0 (TID 1199)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running",5.17114520072937
Finished task 4.0 in stage 25.0 (TID 1199). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 4.0 in stage 25.0 (TID 1199). 2364 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 4.0 in stage 25.0 (TID 1199). 2364 bytes result sent",5.077717065811157
Finished task 3.0 in stage 25.0 (TID 1198). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 3.0 in stage 25.0 (TID 1198). 2364 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 3.0 in stage 25.0 (TID 1198). 2364 bytes",5.127402305603027
Finished task 0.0 in stage 25.0 (TID 1166). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 0.0 in stage 25.0 (TID 1166). 2364 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 0.0 in stage 25.0 (TID 1166). 2364 bytes",5.084395885467529
Finished task 2.0 in stage 25.0 (TID 1194). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 2.0 in stage 25.0 (TID 1194). 2364 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 2.0 in stage 25.0 (TID 1194). 2364 bytes result sent",5.072874546051025
Finished task 1.0 in stage 25.0 (TID 1180). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 1.0 in stage 25.0 (TID 1180). 2364 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 1.0 in stage 25.0 (TID 1180). 2364 bytes result sent",5.105345964431763
Running task 0.0 in stage 26.0 (TID 1200),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 0.0 in stage 26.0 (TID 1200)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 0.0 in stage 26.0 (TID 1200)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running",5.067576169967651
Running task 1.0 in stage 26.0 (TID 1201),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"<*> in stage <*> (TID <*>).

### Input:
Running task 1.0 in stage 26.0 (TID 1201)

### Response:
<*> in stage <*> (TID <*>).

### Input:
Running task 1.0 in stage 26.0 (TID 1201)

### Response:
<*> in stage <*> (TID <*>).

### Input:
Running task 1.0 in stage 2",5.12727165222168
Running task 2.0 in stage 26.0 (TID 1202),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 2.0 in stage 26.0 (TID 1202)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 2.0 in stage 26.0 (TID 1202)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running",5.091208457946777
Running task 3.0 in stage 26.0 (TID 1203),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 3.0 in stage 26.0 (TID 1203)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 3.0 in stage 26.0 (TID 1203)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running",5.1232287883758545
Running task 4.0 in stage 26.0 (TID 1204),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 4.0 in stage 26.0 (TID 1204)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 4.0 in stage 26.0 (TID 1204)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running",5.069459438323975
Finished task 0.0 in stage 26.0 (TID 1200). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 0.0 in stage 26.0 (TID 1200). 2703 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 0.0 in stage 26.0 (TID 1200). 2703 bytes",5.077563285827637
Running task 5.0 in stage 26.0 (TID 1205),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 5.0 in stage 26.0 (TID 1205)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 5.0 in stage 26.0 (TID 1205)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running",5.107524156570435
Finished task 4.0 in stage 26.0 (TID 1204). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 4.0 in stage 26.0 (TID 1204). 2703 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 4.0 in stage 26.0 (TID 1204). 2703 bytes result sent",5.058382987976074
Finished task 2.0 in stage 26.0 (TID 1202). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 2.0 in stage 26.0 (TID 1202). 2703 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 2.0 in stage 26.0 (TID 1202). 2703 bytes",5.137559175491333
Finished task 1.0 in stage 26.0 (TID 1201). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 1.0 in stage 26.0 (TID 1201). 2703 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 1.0 in stage 26.0 (TID 1201). 2703 bytes result sent",5.0416364669799805
Finished task 3.0 in stage 26.0 (TID 1203). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 3.0 in stage 26.0 (TID 1203). 2703 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 3.0 in stage 26.0 (TID 1203). 2703 bytes",5.125414133071899
Running task 6.0 in stage 26.0 (TID 1206),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 6.0 in stage 26.0 (TID 1206)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 6.0 in stage 26.0 (TID 1206)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running",5.115964651107788
Running task 7.0 in stage 26.0 (TID 1207),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"<*> in stage <*> (TID <*>

### Input:
Running task 7.0 in stage 26.0 (TID 1207)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 7.0 in stage 26.0 (TID 1207)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 7.0 in stage 26.0",5.133378267288208
Running task 8.0 in stage 26.0 (TID 1208),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 8.0 in stage 26.0 (TID 1208)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 8.0 in stage 26.0 (TID 1208)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running",5.081371307373047
Running task 9.0 in stage 26.0 (TID 1209),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 9.0 in stage 26.0 (TID 1209)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 9.0 in stage 26.0 (TID 1209)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running",5.0784547328948975
Finished task 5.0 in stage 26.0 (TID 1205). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 5.0 in stage 26.0 (TID 1205). 2705 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 5.0 in stage 26.0 (TID 1205). 2705 bytes result sent",5.033513307571411
Running task 10.0 in stage 26.0 (TID 1210),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 10.0 in stage 26.0 (TID 1210)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 10.0 in stage 26.0 (TID 1210)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.0078980922698975
Finished task 6.0 in stage 26.0 (TID 1206). 2697 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 6.0 in stage 26.0 (TID 1206). 2697 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 6.0 in stage 26.0 (TID 1206). 2697 bytes result sent",5.068323612213135
Finished task 9.0 in stage 26.0 (TID 1209). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 9.0 in stage 26.0 (TID 1209). 2703 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 9.0 in stage 26.0 (TID 1209). 2703 bytes result sent",5.068903684616089
Finished task 8.0 in stage 26.0 (TID 1208). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 8.0 in stage 26.0 (TID 1208). 2703 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 8.0 in stage 26.0 (TID 1208). 2703 bytes",5.103219747543335
Running task 11.0 in stage 26.0 (TID 1211),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 11.0 in stage 26.0 (TID 1211)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 11.0 in stage 26.0 (TID 1211)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.041649580001831
Running task 12.0 in stage 26.0 (TID 1212),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 12.0 in stage 26.0 (TID 1212)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 12.0 in stage 26.0 (TID 1212)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.110391139984131
Finished task 7.0 in stage 26.0 (TID 1207). 2699 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 7.0 in stage 26.0 (TID 1207). 2699 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 7.0 in stage 26.0 (TID 1207). 2699 bytes",5.081718444824219
Running task 13.0 in stage 26.0 (TID 1213),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 13.0 in stage 26.0 (TID 1213)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 13.0 in stage 26.0 (TID 1213)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.060672044754028
Running task 14.0 in stage 26.0 (TID 1214),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 14.0 in stage 26.0 (TID 1214)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 14.0 in stage 26.0 (TID 1214)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.093258380889893
Finished task 10.0 in stage 26.0 (TID 1210). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 10.0 in stage 26.0 (TID 1210). 2703 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 10.0 in stage 26.0 (TID 1210). 2703 bytes",5.075135707855225
Running task 15.0 in stage 26.0 (TID 1215),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 15.0 in stage 26.0 (TID 1215)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 15.0 in stage 26.0 (TID 1215)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.118008852005005
Finished task 11.0 in stage 26.0 (TID 1211). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 11.0 in stage 26.0 (TID 1211). 2703 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 11.0 in stage 26.0 (TID 1211). 270",5.1027913093566895
Finished task 13.0 in stage 26.0 (TID 1213). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 13.0 in stage 26.0 (TID 1213). 2703 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 13.0 in stage 26.0 (TID 1213). 270",5.162025451660156
Running task 16.0 in stage 26.0 (TID 1216),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 16.0 in stage 26.0 (TID 1216)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 16.0 in stage 26.0 (TID 1216)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.0637712478637695
Running task 17.0 in stage 26.0 (TID 1217),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 17.0 in stage 26.0 (TID 1217)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 17.0 in stage 26.0 (TID 1217)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.111590385437012
Finished task 12.0 in stage 26.0 (TID 1212). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 12.0 in stage 26.0 (TID 1212). 2703 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 12.0 in stage 26.0 (TID 1212). 2703 bytes",5.070060968399048
Finished task 14.0 in stage 26.0 (TID 1214). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 14.0 in stage 26.0 (TID 1214). 2703 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 14.0 in stage 26.0 (TID 1214). 270",5.076585292816162
Running task 18.0 in stage 26.0 (TID 1218),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 18.0 in stage 26.0 (TID 1218)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 18.0 in stage 26.0 (TID 1218)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.118307828903198
Running task 19.0 in stage 26.0 (TID 1219),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 19.0 in stage 26.0 (TID 1219)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 19.0 in stage 26.0 (TID 1219)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.0554914474487305
Finished task 15.0 in stage 26.0 (TID 1215). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 15.0 in stage 26.0 (TID 1215). 2705 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 15.0 in stage 26.0 (TID 1215). 2705 bytes",5.122831583023071
Running task 20.0 in stage 26.0 (TID 1220),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 20.0 in stage 26.0 (TID 1220)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 20.0 in stage 26.0 (TID 1220)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.0199503898620605
Finished task 16.0 in stage 26.0 (TID 1216). 2701 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 16.0 in stage 26.0 (TID 1216). 2701 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 16.0 in stage 26.0 (TID 1216). 270",5.105337142944336
Finished task 17.0 in stage 26.0 (TID 1217). 2701 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 17.0 in stage 26.0 (TID 1217). 2701 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 17.0 in stage 26.0 (TID 1217). 2701 bytes",5.014726400375366
Running task 21.0 in stage 26.0 (TID 1221),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 21.0 in stage 26.0 (TID 1221)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 21.0 in stage 26.0 (TID 1221)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.0553059577941895
