Content,EventTemplate,Dataset,Category,Unseen_Mistral_ZS_Spark_1,Inference_time_1
Running task 4.0 in stage 26.0 (TID 1204),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 4.0 in stage 26.0 (TID 1204)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 4.0 in stage 26.0 (TID 1204)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running",5.125200033187866
Finished task 0.0 in stage 26.0 (TID 1200). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 0.0 in stage 26.0 (TID 1200). 2703 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 0.0 in stage 26.0 (TID 1200). 2703 bytes",5.1507275104522705
Running task 5.0 in stage 26.0 (TID 1205),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 5.0 in stage 26.0 (TID 1205)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 5.0 in stage 26.0 (TID 1205)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running",5.14849591255188
Finished task 4.0 in stage 26.0 (TID 1204). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 4.0 in stage 26.0 (TID 1204). 2703 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 4.0 in stage 26.0 (TID 1204). 2703 bytes result sent",5.165215492248535
Finished task 2.0 in stage 26.0 (TID 1202). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 2.0 in stage 26.0 (TID 1202). 2703 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 2.0 in stage 26.0 (TID 1202). 2703 bytes",5.087242126464844
Finished task 1.0 in stage 26.0 (TID 1201). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 1.0 in stage 26.0 (TID 1201). 2703 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 1.0 in stage 26.0 (TID 1201). 2703 bytes result sent",5.1427271366119385
Finished task 3.0 in stage 26.0 (TID 1203). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 3.0 in stage 26.0 (TID 1203). 2703 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 3.0 in stage 26.0 (TID 1203). 2703 bytes",5.1032679080963135
Running task 6.0 in stage 26.0 (TID 1206),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 6.0 in stage 26.0 (TID 1206)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 6.0 in stage 26.0 (TID 1206)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running",5.139752149581909
Running task 7.0 in stage 26.0 (TID 1207),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"<*> in stage <*> (TID <*>

### Input:
Running task 7.0 in stage 26.0 (TID 1207)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 7.0 in stage 26.0 (TID 1207)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 7.0 in stage 26.0",5.166379928588867
Running task 8.0 in stage 26.0 (TID 1208),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 8.0 in stage 26.0 (TID 1208)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 8.0 in stage 26.0 (TID 1208)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running",5.11963963508606
Running task 9.0 in stage 26.0 (TID 1209),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 9.0 in stage 26.0 (TID 1209)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 9.0 in stage 26.0 (TID 1209)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running",5.1430792808532715
Finished task 5.0 in stage 26.0 (TID 1205). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 5.0 in stage 26.0 (TID 1205). 2705 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 5.0 in stage 26.0 (TID 1205). 2705 bytes result sent",5.099317312240601
Running task 10.0 in stage 26.0 (TID 1210),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 10.0 in stage 26.0 (TID 1210)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 10.0 in stage 26.0 (TID 1210)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.182680606842041
Finished task 6.0 in stage 26.0 (TID 1206). 2697 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 6.0 in stage 26.0 (TID 1206). 2697 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 6.0 in stage 26.0 (TID 1206). 2697 bytes result sent",5.104786396026611
Finished task 9.0 in stage 26.0 (TID 1209). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 9.0 in stage 26.0 (TID 1209). 2703 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 9.0 in stage 26.0 (TID 1209). 2703 bytes result sent",5.147380590438843
Finished task 8.0 in stage 26.0 (TID 1208). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 8.0 in stage 26.0 (TID 1208). 2703 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 8.0 in stage 26.0 (TID 1208). 2703 bytes",5.081930160522461
Running task 11.0 in stage 26.0 (TID 1211),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 11.0 in stage 26.0 (TID 1211)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 11.0 in stage 26.0 (TID 1211)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.114284038543701
Running task 12.0 in stage 26.0 (TID 1212),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 12.0 in stage 26.0 (TID 1212)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 12.0 in stage 26.0 (TID 1212)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.133583307266235
Finished task 7.0 in stage 26.0 (TID 1207). 2699 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 7.0 in stage 26.0 (TID 1207). 2699 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 7.0 in stage 26.0 (TID 1207). 2699 bytes",5.1030097007751465
Running task 13.0 in stage 26.0 (TID 1213),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 13.0 in stage 26.0 (TID 1213)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 13.0 in stage 26.0 (TID 1213)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.154546737670898
Running task 14.0 in stage 26.0 (TID 1214),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 14.0 in stage 26.0 (TID 1214)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 14.0 in stage 26.0 (TID 1214)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.085648059844971
Finished task 10.0 in stage 26.0 (TID 1210). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 10.0 in stage 26.0 (TID 1210). 2703 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 10.0 in stage 26.0 (TID 1210). 2703 bytes",5.1647584438323975
Running task 15.0 in stage 26.0 (TID 1215),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 15.0 in stage 26.0 (TID 1215)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 15.0 in stage 26.0 (TID 1215)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.09725546836853
Finished task 11.0 in stage 26.0 (TID 1211). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 11.0 in stage 26.0 (TID 1211). 2703 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 11.0 in stage 26.0 (TID 1211). 270",5.178293943405151
Finished task 13.0 in stage 26.0 (TID 1213). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 13.0 in stage 26.0 (TID 1213). 2703 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 13.0 in stage 26.0 (TID 1213). 270",5.12375283241272
Running task 16.0 in stage 26.0 (TID 1216),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 16.0 in stage 26.0 (TID 1216)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 16.0 in stage 26.0 (TID 1216)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.163123369216919
Running task 17.0 in stage 26.0 (TID 1217),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 17.0 in stage 26.0 (TID 1217)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 17.0 in stage 26.0 (TID 1217)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.085977077484131
Finished task 12.0 in stage 26.0 (TID 1212). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 12.0 in stage 26.0 (TID 1212). 2703 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 12.0 in stage 26.0 (TID 1212). 2703 bytes",5.1059160232543945
Finished task 14.0 in stage 26.0 (TID 1214). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 14.0 in stage 26.0 (TID 1214). 2703 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 14.0 in stage 26.0 (TID 1214). 270",5.133871078491211
Running task 18.0 in stage 26.0 (TID 1218),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 18.0 in stage 26.0 (TID 1218)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 18.0 in stage 26.0 (TID 1218)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.087351560592651
Running task 19.0 in stage 26.0 (TID 1219),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 19.0 in stage 26.0 (TID 1219)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 19.0 in stage 26.0 (TID 1219)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.128551721572876
Finished task 15.0 in stage 26.0 (TID 1215). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 15.0 in stage 26.0 (TID 1215). 2705 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 15.0 in stage 26.0 (TID 1215). 2705 bytes",5.118335962295532
Running task 20.0 in stage 26.0 (TID 1220),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 20.0 in stage 26.0 (TID 1220)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 20.0 in stage 26.0 (TID 1220)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.155249834060669
Finished task 16.0 in stage 26.0 (TID 1216). 2701 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 16.0 in stage 26.0 (TID 1216). 2701 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 16.0 in stage 26.0 (TID 1216). 270",5.103280544281006
Finished task 17.0 in stage 26.0 (TID 1217). 2701 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 17.0 in stage 26.0 (TID 1217). 2701 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 17.0 in stage 26.0 (TID 1217). 2701 bytes",5.1601574420928955
Running task 21.0 in stage 26.0 (TID 1221),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 21.0 in stage 26.0 (TID 1221)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 21.0 in stage 26.0 (TID 1221)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.097904443740845
Running task 22.0 in stage 26.0 (TID 1222),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 22.0 in stage 26.0 (TID 1222)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 22.0 in stage 26.0 (TID 1222)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.128601312637329
Finished task 18.0 in stage 26.0 (TID 1218). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 18.0 in stage 26.0 (TID 1218). 2703 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 18.0 in stage 26.0 (TID 1218). 270",5.148847579956055
Finished task 19.0 in stage 26.0 (TID 1219). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 19.0 in stage 26.0 (TID 1219). 2705 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 19.0 in stage 26.0 (TID 1219). 270",5.106046915054321
Running task 23.0 in stage 26.0 (TID 1223),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 23.0 in stage 26.0 (TID 1223)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 23.0 in stage 26.0 (TID 1223)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.144507169723511
Running task 24.0 in stage 26.0 (TID 1224),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 24.0 in stage 26.0 (TID 1224)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 24.0 in stage 26.0 (TID 1224)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.080668210983276
Finished task 20.0 in stage 26.0 (TID 1220). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 20.0 in stage 26.0 (TID 1220). 2703 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 20.0 in stage 26.0 (TID 1220). 2703 bytes",5.195733070373535
Running task 25.0 in stage 26.0 (TID 1225),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 25.0 in stage 26.0 (TID 1225)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 25.0 in stage 26.0 (TID 1225)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.109788179397583
Finished task 22.0 in stage 26.0 (TID 1222). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 22.0 in stage 26.0 (TID 1222). 2703 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 22.0 in stage 26.0 (TID 1222). 2703 bytes",5.167419195175171
Finished task 21.0 in stage 26.0 (TID 1221). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 21.0 in stage 26.0 (TID 1221). 2705 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 21.0 in stage 26.0 (TID 1221). 270",5.111666679382324
Running task 26.0 in stage 26.0 (TID 1226),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 26.0 in stage 26.0 (TID 1226)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 26.0 in stage 26.0 (TID 1226)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.143264293670654
Running task 27.0 in stage 26.0 (TID 1227),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 27.0 in stage 26.0 (TID 1227)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 27.0 in stage 26.0 (TID 1227)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.110184907913208
Finished task 23.0 in stage 26.0 (TID 1223). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 23.0 in stage 26.0 (TID 1223). 2703 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 23.0 in stage 26.0 (TID 1223). 270",5.094301700592041
Finished task 24.0 in stage 26.0 (TID 1224). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 24.0 in stage 26.0 (TID 1224). 2703 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 24.0 in stage 26.0 (TID 1224). 2703 bytes",5.17120361328125
Running task 28.0 in stage 26.0 (TID 1228),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 28.0 in stage 26.0 (TID 1228)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 28.0 in stage 26.0 (TID 1228)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.111775159835815
Running task 29.0 in stage 26.0 (TID 1229),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 29.0 in stage 26.0 (TID 1229)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 29.0 in stage 26.0 (TID 1229)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.14723801612854
Finished task 25.0 in stage 26.0 (TID 1225). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 25.0 in stage 26.0 (TID 1225). 2705 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 25.0 in stage 26.0 (TID 1225). 2705 bytes",5.1246068477630615
Running task 30.0 in stage 26.0 (TID 1230),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 30.0 in stage 26.0 (TID 1230)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 30.0 in stage 26.0 (TID 1230)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.168785572052002
Finished task 26.0 in stage 26.0 (TID 1226). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 26.0 in stage 26.0 (TID 1226). 2705 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 26.0 in stage 26.0 (TID 1226). 2705 bytes",5.116626501083374
Finished task 27.0 in stage 26.0 (TID 1227). 2701 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 27.0 in stage 26.0 (TID 1227). 2701 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 27.0 in stage 26.0 (TID 1227). 2701 bytes",5.168022155761719
Running task 31.0 in stage 26.0 (TID 1231),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 31.0 in stage 26.0 (TID 1231)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 31.0 in stage 26.0 (TID 1231)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.110704183578491
Running task 32.0 in stage 26.0 (TID 1232),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 32.0 in stage 26.0 (TID 1232)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 32.0 in stage 26.0 (TID 1232)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.110573053359985
Finished task 28.0 in stage 26.0 (TID 1228). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 28.0 in stage 26.0 (TID 1228). 2705 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 28.0 in stage 26.0 (TID 1228). 2705 bytes",5.171015977859497
Finished task 29.0 in stage 26.0 (TID 1229). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 29.0 in stage 26.0 (TID 1229). 2705 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 29.0 in stage 26.0 (TID 1229). 270",5.093844175338745
Running task 33.0 in stage 26.0 (TID 1233),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 33.0 in stage 26.0 (TID 1233)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 33.0 in stage 26.0 (TID 1233)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.14479660987854
Running task 34.0 in stage 26.0 (TID 1234),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 34.0 in stage 26.0 (TID 1234)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 34.0 in stage 26.0 (TID 1234)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.127667665481567
Finished task 30.0 in stage 26.0 (TID 1230). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 30.0 in stage 26.0 (TID 1230). 2703 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 30.0 in stage 26.0 (TID 1230). 2703 bytes",5.185920476913452
Running task 35.0 in stage 26.0 (TID 1235),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 35.0 in stage 26.0 (TID 1235)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 35.0 in stage 26.0 (TID 1235)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.104368686676025
Finished task 32.0 in stage 26.0 (TID 1232). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 32.0 in stage 26.0 (TID 1232). 2703 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 32.0 in stage 26.0 (TID 1232). 2703 bytes",5.168470621109009
Finished task 31.0 in stage 26.0 (TID 1231). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 31.0 in stage 26.0 (TID 1231). 2703 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 31.0 in stage 26.0 (TID 1231). 2703 bytes",5.120810031890869
