Content,EventTemplate,Dataset,Category,Unseen_Mistral_2S_Spark_1,Inference_time_1,Unseen_Mistral_2S_Spark_1_TempOnly
Finished task 14.0 in stage 26.0 (TID 1214). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 14.0 in stage 26.0 (TID 1214). 2703 bytes result sent to driver

### Explanation:
Finished task 14.0 in stage 26.0 (TID 1214). 2703 bytes result sent to driver

### Explanation:
Finished task 14.0 in stage 26.0 (TID 1214). 2703 bytes result sent to driver",5.467220783233643,Finished task 14.0 in stage 26.0 (TID 1214). 2703 bytes result sent to driver
Running task 18.0 in stage 26.0 (TID 1218),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 18.0 in stage 26.0 (TID 1218)

### Output:
Running task 18.0 in stage 26.0 (TID 1218)

### Explanation:
Running task 18.0 in stage 26.0 (TID 1218)

### Output:
Running task 18.0 in stage 26.0 (TID 1218)

### Explanation:",5.538339138031006,Running task 18.0 in stage 26.0 (TID 1218)
Running task 19.0 in stage 26.0 (TID 1219),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 19.0 in stage 26.0 (TID 1219)

### Output:
Running task 19.0 in stage 26.0 (TID 1219)

### Explanation:
Running task 19.0 in stage 26.0 (TID 1219)

### Output:
Running task 19.0 in stage 26.0 (TID 1219)

### Explanation:",5.581542491912842,Running task 19.0 in stage 26.0 (TID 1219)
Finished task 15.0 in stage 26.0 (TID 1215). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 15.0 in stage 26.0 (TID 1215). 2705 bytes result sent to driver

### Explanation:
Finished task 15.0 in stage 26.0 (TID 1215). 2705 bytes result sent to driver

### Explanation:
Finished task 15.0 in stage 26.0 (TID 1215). 2705 bytes result sent to driver",5.540467262268066,Finished task 15.0 in stage 26.0 (TID 1215). 2705 bytes result sent to driver
Running task 20.0 in stage 26.0 (TID 1220),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 20.0 in stage 26.0 (TID 1220)

### Output:
Running task 20.0 in stage 26.0 (TID 1220)

### Explanation:
Running task 20.0 in stage 26.0 (TID 1220)

### Output:
Running task 20.0 in stage 26.0 (TID 1220)

### Explanation:",5.447304248809815,Running task 20.0 in stage 26.0 (TID 1220)
Finished task 16.0 in stage 26.0 (TID 1216). 2701 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 16.0 in stage 26.0 (TID 1216). 2701 bytes result sent to driver

### Explanation:
Finished task 16.0 in stage 26.0 (TID 1216). 2701 bytes result sent to driver

### Explanation:
Finished task 16.0 in stage 26.0 (TID 1216). 2701 bytes result sent to driver",5.474670648574829,Finished task 16.0 in stage 26.0 (TID 1216). 2701 bytes result sent to driver
Finished task 17.0 in stage 26.0 (TID 1217). 2701 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 17.0 in stage 26.0 (TID 1217). 2701 bytes result sent to driver

### Explanation:
Finished task 17.0 in stage 26.0 (TID 1217). 2701 bytes result sent to driver

### Explanation:
Finished task 17.0 in stage 26.0 (TID 1217). 2701 bytes result sent to driver",5.499714612960815,Finished task 17.0 in stage 26.0 (TID 1217). 2701 bytes result sent to driver
Running task 21.0 in stage 26.0 (TID 1221),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 21.0 in stage 26.0 (TID 1221)

### Output:
Running task 21.0 in stage 26.0 (TID 1221)

### Explanation:
Running task 21.0 in stage 26.0 (TID 1221)

### Output:
Running task 21.0 in stage 26.0 (TID 1221)

### Explanation:",5.454584360122681,Running task 21.0 in stage 26.0 (TID 1221)
Running task 22.0 in stage 26.0 (TID 1222),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 22.0 in stage 26.0 (TID 1222)

### Output:
Running task 22.0 in stage 26.0 (TID 1222)

### Explanation:
Running task 22.0 in stage 26.0 (TID 1222)

### Output:
Running task 22.0 in stage 26.0 (TID 1222)

### Explanation:",5.486780166625977,Running task 22.0 in stage 26.0 (TID 1222)
Finished task 18.0 in stage 26.0 (TID 1218). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 18.0 in stage 26.0 (TID 1218). 2703 bytes result sent to driver

### Explanation:
Finished task 18.0 in stage 26.0 (TID 1218). 2703 bytes result sent to driver

### Explanation:
Finished task 18.0 in stage 26.0 (TID 1218). 2703 bytes result sent to driver",5.45038652420044,Finished task 18.0 in stage 26.0 (TID 1218). 2703 bytes result sent to driver
Finished task 19.0 in stage 26.0 (TID 1219). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 19.0 in stage 26.0 (TID 1219). 2705 bytes result sent to driver

### Explanation:
Finished task 19.0 in stage 26.0 (TID 1219). 2705 bytes result sent to driver

### Explanation:
Finished task 19.0 in stage 26.0 (TID 1219). 2705 bytes result sent to driver",5.491030216217041,Finished task 19.0 in stage 26.0 (TID 1219). 2705 bytes result sent to driver
Running task 23.0 in stage 26.0 (TID 1223),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.1379902362823486,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Running task 24.0 in stage 26.0 (TID 1224),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 24.0 in stage 26.0 (TID 1224)

### Output:
Running task 24.0 in stage 26.0 (TID 1224)

### Explanation:
Running task 24.0 in stage 26.0 (TID 1224)

### Output:
Running task 24.0 in stage 26.0 (TID 1224)

### Explanation:",5.474961996078491,Running task 24.0 in stage 26.0 (TID 1224)
Finished task 20.0 in stage 26.0 (TID 1220). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.409696102142334,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Running task 25.0 in stage 26.0 (TID 1225),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 25.0 in stage 26.0 (TID 1225)

### Output:
Running task 25.0 in stage 26.0 (TID 1225)

### Explanation:
Running task 25.0 in stage 26.0 (TID 1225)

### Output:
Running task 25.0 in stage 26.0 (TID 1225)

### Explanation:",5.544169425964356,Running task 25.0 in stage 26.0 (TID 1225)
Finished task 22.0 in stage 26.0 (TID 1222). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.443831443786621,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Finished task 21.0 in stage 26.0 (TID 1221). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 21.0 in stage 26.0 (TID 1221). 2705 bytes result sent to driver

### Explanation:
Finished task 21.0 in stage 26.0 (TID 1221). 2705 bytes result sent to driver

### Explanation:
Finished task 21.0 in stage 26.0 (TID 1221). 2705 bytes result sent to driver",5.479663848876953,Finished task 21.0 in stage 26.0 (TID 1221). 2705 bytes result sent to driver
Running task 26.0 in stage 26.0 (TID 1226),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 26.0 in stage 26.0 (TID 1226)

### Output:
Running task 26.0 in stage 26.0 (TID 1226)

### Explanation:
Running task 26.0 in stage 26.0 (TID 1226)

### Output:
Running task 26.0 in stage 26.0 (TID 1226)

### Explanation:",5.521204233169556,Running task 26.0 in stage 26.0 (TID 1226)
Running task 27.0 in stage 26.0 (TID 1227),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 27.0 in stage 26.0 (TID 1227)

### Output:
Running task 27.0 in stage 26.0 (TID 1227)

### Explanation:
Running task 27.0 in stage 26.0 (TID 1227)

### Output:
Running task 27.0 in stage 26.0 (TID 1227)

### Explanation:",5.531142950057983,Running task 27.0 in stage 26.0 (TID 1227)
Finished task 23.0 in stage 26.0 (TID 1223). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.437883853912353,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Finished task 24.0 in stage 26.0 (TID 1224). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 24.0 in stage 26.0 (TID 1224). 2703 bytes result sent to driver

### Explanation:
Finished task 24.0 in stage 26.0 (TID 1224). 2703 bytes result sent to driver

### Explanation:
Finished task 24.0 in stage 26.0 (TID 1224). 2703 bytes result sent to driver",5.502678155899048,Finished task 24.0 in stage 26.0 (TID 1224). 2703 bytes result sent to driver
Running task 28.0 in stage 26.0 (TID 1228),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 28.0 in stage 26.0 (TID 1228)

### Output:
Running task 28.0 in stage 26.0 (TID 1228)

### Explanation:
Running task 28.0 in stage 26.0 (TID 1228)

### Output:
Running task 28.0 in stage 26.0 (TID 1228)

### Explanation:",5.455890417098999,Running task 28.0 in stage 26.0 (TID 1228)
Running task 29.0 in stage 26.0 (TID 1229),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 29.0 in stage 26.0 (TID 1229)

### Output:
Running task 29.0 in stage 26.0 (TID 1229)

### Explanation:
Running task 29.0 in stage 26.0 (TID 1229)

### Output:
Running task 29.0 in stage 26.0 (TID 1229)

### Explanation:",5.49276065826416,Running task 29.0 in stage 26.0 (TID 1229)
Finished task 25.0 in stage 26.0 (TID 1225). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 25.0 in stage 26.0 (TID 1225). 2705 bytes result sent to driver

### Explanation:
Finished task 25.0 in stage 26.0 (TID 1225). 2705 bytes result sent to driver

### Explanation:
Finished task 25.0 in stage 26.0 (TID 1225). 2705 bytes result sent to driver",5.500970363616943,Finished task 25.0 in stage 26.0 (TID 1225). 2705 bytes result sent to driver
Running task 30.0 in stage 26.0 (TID 1230),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"### Output:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:",5.448253154754639,### Output:
Finished task 26.0 in stage 26.0 (TID 1226). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 26.0 in stage 26.0 (TID 1226). 2705 bytes result sent to driver

### Explanation:
Finished task 26.0 in stage 26.0 (TID 1226). 2705 bytes result sent to driver

### Explanation:
Finished task 26.0 in stage 26.0 (TID 1226). 2705 bytes result sent to driver",5.4764955043792725,Finished task 26.0 in stage 26.0 (TID 1226). 2705 bytes result sent to driver
Finished task 27.0 in stage 26.0 (TID 1227). 2701 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 27.0 in stage 26.0 (TID 1227). 2701 bytes result sent to driver

### Explanation:
Finished task 27.0 in stage 26.0 (TID 1227). 2701 bytes result sent to driver

### Explanation:
Finished task 27.0 in stage 26.0 (TID 1227). 2701 bytes result sent to driver",5.530677080154419,Finished task 27.0 in stage 26.0 (TID 1227). 2701 bytes result sent to driver
Running task 31.0 in stage 26.0 (TID 1231),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"### Output:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:",5.506149053573608,### Output:
Running task 32.0 in stage 26.0 (TID 1232),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"### Output:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:",5.5148468017578125,### Output:
Finished task 28.0 in stage 26.0 (TID 1228). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 28.0 in stage 26.0 (TID 1228). 2705 bytes result sent to driver

### Explanation:
Finished task 28.0 in stage 26.0 (TID 1228). 2705 bytes result sent to driver

### Explanation:
Finished task 28.0 in stage 26.0 (TID 1228). 2705 bytes result sent to driver",5.463797569274902,Finished task 28.0 in stage 26.0 (TID 1228). 2705 bytes result sent to driver
Finished task 29.0 in stage 26.0 (TID 1229). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.4393179416656494,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Running task 33.0 in stage 26.0 (TID 1233),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"### Output:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:",5.49531888961792,### Output:
Running task 34.0 in stage 26.0 (TID 1234),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.138040065765381,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Finished task 30.0 in stage 26.0 (TID 1230). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.443397521972656,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Running task 35.0 in stage 26.0 (TID 1235),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"### Output:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:",5.481017351150513,### Output:
Finished task 32.0 in stage 26.0 (TID 1232). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.16818642616272,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Finished task 31.0 in stage 26.0 (TID 1231). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.1582632064819336,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Running task 36.0 in stage 26.0 (TID 1236),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 36.0 in stage 26.0 (TID 1236)

### Output:
Running task 36.0 in stage 26.0 (TID 1236)

### Explanation:
Running task 36.0 in stage 26.0 (TID 1236)

### Output:
Running task 36.0 in stage 26.0 (TID 1236)

### Explanation:",5.5184478759765625,Running task 36.0 in stage 26.0 (TID 1236)
Running task 37.0 in stage 26.0 (TID 1237),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"### Output:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:",5.574275970458984,### Output:
Finished task 34.0 in stage 26.0 (TID 1234). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.1325583457946777,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Finished task 33.0 in stage 26.0 (TID 1233). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.4666690826416016,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Running task 38.0 in stage 26.0 (TID 1238),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 38.0 in stage 26.0 (TID 1238)

### Output:
Running task 38.0 in stage 26.0 (TID 1238)

### Explanation:
Running task 38.0 in stage 26.0 (TID 1238)

### Output:
Running task 38.0 in stage 26.0 (TID 1238)

### Explanation:",5.527275323867798,Running task 38.0 in stage 26.0 (TID 1238)
Running task 39.0 in stage 26.0 (TID 1239),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"### Output:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:",5.498419523239136,### Output:
Finished task 35.0 in stage 26.0 (TID 1235). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.4219038486480717,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Finished task 36.0 in stage 26.0 (TID 1236). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.472459554672241,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Finished task 37.0 in stage 26.0 (TID 1237). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task 37.0 in stage 26.0 (TID 1237). 2705 bytes result sent to driver,1.7416059970855713,Finished task 37.0 in stage 26.0 (TID 1237). 2705 bytes result sent to driver
Finished task 38.0 in stage 26.0 (TID 1238). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Error = , LOGIN chdir(<*>) failed: No such file at <*>:<*> point [<*>], connect to proxy <*> to renew session (<*>)
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",3.8928070068359375,"Error = , LOGIN chdir(<*>) failed: No such file at <*>:<*> point [<*>], connect to proxy <*> to renew session (<*>)
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Finished task 39.0 in stage 26.0 (TID 1239). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.4354798793792725,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Running task 0.0 in stage 27.0 (TID 1240),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 27.0 (TID 1240)

### Output:
Running task 0.0 in stage 27.0 (TID 1240)

### Explanation:
Running task 0.0 in stage 27.0 (TID 1240)

### Output:
Running task 0.0 in stage 27.0 (TID 1240)

### Explanation:
Running task 0",5.47107458114624,Running task 0.0 in stage 27.0 (TID 1240)
Running task 1.0 in stage 27.0 (TID 1241),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 27.0 (TID 1241)

### Output:
Running task 1.0 in stage 27.0 (TID 1241)

### Explanation:
Running task 1.0 in stage 27.0 (TID 1241)

### Output:
Running task 1.0 in stage 27.0 (TID 1241)

### Explanation:
Running task 1",5.521073579788208,Running task 1.0 in stage 27.0 (TID 1241)
Running task 2.0 in stage 27.0 (TID 1242),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 27.0 (TID 1242)

### Output:
Running task 2.0 in stage 27.0 (TID 1242)

### Explanation:
Running task 2.0 in stage 27.0 (TID 1242)

### Output:
Running task 2.0 in stage 27.0 (TID 1242)

### Explanation:
Running task 2",5.479026317596436,Running task 2.0 in stage 27.0 (TID 1242)
Running task 3.0 in stage 27.0 (TID 1243),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 27.0 (TID 1243)

### Output:
Running task 3.0 in stage 27.0 (TID 1243)

### Explanation:
Running task 3.0 in stage 27.0 (TID 1243)

### Output:
Running task 3.0 in stage 27.0 (TID 1243)

### Explanation:
Running task 3",5.49505090713501,Running task 3.0 in stage 27.0 (TID 1243)
Running task 4.0 in stage 27.0 (TID 1244),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 27.0 (TID 1244)

### Output:
Running task 4.0 in stage 27.0 (TID 1244)

### Explanation:
Running task 4.0 in stage 27.0 (TID 1244)

### Output:
Running task 4.0 in stage 27.0 (TID 1244)

### Explanation:
Running task 4",5.543692588806152,Running task 4.0 in stage 27.0 (TID 1244)
Finished task 0.0 in stage 27.0 (TID 1240). 2474 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 27.0 (TID 1240). 2474 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 27.0 (TID 1240). 2474 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 27.0 (TID 1240). 2474 bytes result sent to driver

### Explan",5.522665500640869,Finished task 0.0 in stage 27.0 (TID 1240). 2474 bytes result sent to driver
Finished task 4.0 in stage 27.0 (TID 1244). 2685 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 27.0 (TID 1244). 2685 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 27.0 (TID 1244). 2685 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 27.0 (TID 1244). 2685 bytes result sent to driver

### Explan",5.526678800582886,Finished task 4.0 in stage 27.0 (TID 1244). 2685 bytes result sent to driver
Finished task 2.0 in stage 27.0 (TID 1242). 2523 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.461282968521118,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Running task 5.0 in stage 27.0 (TID 1245),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 5.0 in stage 27.0 (TID 1245)

### Output:
Running task 5.0 in stage 27.0 (TID 1245)

### Explanation:
Running task 5.0 in stage 27.0 (TID 1245)

### Output:
Running task 5.0 in stage 27.0 (TID 1245)

### Explanation:
Running task 5",5.46518874168396,Running task 5.0 in stage 27.0 (TID 1245)
Finished task 3.0 in stage 27.0 (TID 1243). 2651 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 3.0 in stage 27.0 (TID 1243). 2651 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 27.0 (TID 1243). 2651 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 27.0 (TID 1243). 2651 bytes result sent to driver

### Explan",5.517203569412232,Finished task 3.0 in stage 27.0 (TID 1243). 2651 bytes result sent to driver
Finished task 1.0 in stage 27.0 (TID 1241). 2428 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 27.0 (TID 1241). 2428 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 27.0 (TID 1241). 2428 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 27.0 (TID 1241). 2428 bytes result sent to driver

### Explan",5.532658815383911,Finished task 1.0 in stage 27.0 (TID 1241). 2428 bytes result sent to driver
Running task 6.0 in stage 27.0 (TID 1246),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 6.0 in stage 27.0 (TID 1246)

### Output:
Running task 6.0 in stage 27.0 (TID 1246)

### Explanation:
Running task 6.0 in stage 27.0 (TID 1246)

### Output:
Running task 6.0 in stage 27.0 (TID 1246)

### Explanation:
Running task 6",5.486669540405273,Running task 6.0 in stage 27.0 (TID 1246)
Running task 7.0 in stage 27.0 (TID 1247),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 7.0 in stage 27.0 (TID 1247)

### Output:
Running task 7.0 in stage 27.0 (TID 1247)

### Explanation:
Running task 7.0 in stage 27.0 (TID 1247)

### Output:
Running task 7.0 in stage 27.0 (TID 1247)

### Explanation:
Running task 7",5.463457822799683,Running task 7.0 in stage 27.0 (TID 1247)
Running task 8.0 in stage 27.0 (TID 1248),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 8.0 in stage 27.0 (TID 1248)

### Output:
Running task 8.0 in stage 27.0 (TID 1248)

### Explanation:
Running task 8.0 in stage 27.0 (TID 1248)

### Output:
Running task 8.0 in stage 27.0 (TID 1248)

### Explanation:
Running task 8",5.492692708969116,Running task 8.0 in stage 27.0 (TID 1248)
Running task 9.0 in stage 27.0 (TID 1249),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 9.0 in stage 27.0 (TID 1249)

### Output:
Running task 9.0 in stage 27.0 (TID 1249)

### Explanation:
Running task 9.0 in stage 27.0 (TID 1249)

### Output:
Running task 9.0 in stage 27.0 (TID 1249)

### Explanation:
Running task 9",5.500375032424927,Running task 9.0 in stage 27.0 (TID 1249)
