Content,EventTemplate,Dataset,Category,New_Mistral_2S_HDFS_1,Inference_time_1,New_Mistral_2S_HDFS_1_TempOnly
BLOCK* NameSystem.delete: blk_-6117917602803602155 is added to invalidSet of 10.251.67.211:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: blk_-<*> is added to invalidSet of <*>

### Explanation:
The input log message contains the variable elements:

- BLOCK* NameSystem.delete: blk_-<*> is added to invalidSet of <*>

The extracted template is:

- BLOCK* NameSystem.delete: blk_-<*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-611791760280",5.275555372238159,BLOCK* NameSystem.delete: blk_-<*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_-7584542530081657301 is added to invalidSet of 10.250.10.223:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: blk_-7584542530081657301 is added to invalidSet of <*>

### Explanation:
The input log message contains the variable elements:

- 10.250.10.223:50010
- NameSystem.delete
- blk_-7584542530081657301
- invalidSet

The extracted template contains the placeholder <",5.250743389129639,BLOCK* NameSystem.delete: blk_-7584542530081657301 is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_4640277741339926850 is added to invalidSet of 10.251.26.131:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>

### Explanation:
The input log message contains the variable elements:

- blk_4640277741339926850
- 10.251.26.131:50010

The extracted template replaces these variable elements with the placeholder '<*>'.

### Input:
BLOCK* NameSystem.delete: blk_4640",5.251856327056885,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_-7285565997486715015 is added to invalidSet of 10.250.6.191:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: blk_-<*> is added to invalidSet of <*>

### Explanation:
The input log message contains a variable element ""blk_-7285565997486715015"". The extracted template replaces this variable element with the placeholder ""<*>"". The extracted template also replaces the variable element ""10.250.6.191:50010"" with the placeholder ""<*>"".",4.807228803634644,BLOCK* NameSystem.delete: blk_-<*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_3652427357251545055 is added to invalidSet of 10.250.10.223:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>

### Explanation:
The input log message contains the variable elements:

- blk_3652427357251545055
- 10.250.10.223:50010

The extracted template replaces these variable elements with the placeholder '<*>'.

### Input:
BLOCK* NameSystem.delete: blk_3652",5.268695831298828,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_5163387277374142808 is added to invalidSet of 10.251.71.193:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>

### Explanation:
The input log message contains a variable element ""blk_5163387277374142808"". The extracted template replaces this variable element with the placeholder ""<*>"". The extracted template also replaces the variable elements ""10.251.71.193:50010"" and ""10.251.71.193"" with",5.283246994018555,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_-1342669964196815853 is added to invalidSet of 10.250.17.225:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: blk_-1342669964196815853 is added to invalidSet of <*>

### Explanation:
The input log message contains the variable elements:

- BLOCK*
- NameSystem.delete
- blk_-1342669964196815853
- is added to invalidSet of
- 10.250.17.225:50010",5.273229360580444,BLOCK* NameSystem.delete: blk_-1342669964196815853 is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_-424018194735922479 is added to invalidSet of 10.251.42.84:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: blk_-424018194735922479 is added to invalidSet of <*>

### Explanation:
The input log message contains the variable elements:

- 10.251.42.84:50010
- NameSystem.delete
- blk_-424018194735922479
- invalidSet

The extracted template replaces these variable elements with the",5.291144847869873,BLOCK* NameSystem.delete: blk_-424018194735922479 is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_-3754029959138975487 is added to invalidSet of 10.251.214.112:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: blk_-<*> is added to invalidSet of <*>

### Explanation:
The input log message contains a variable element ""blk_-3754029959138975487"". The extracted template replaces this variable element with the placeholder ""<*>"". The extracted template also replaces the variable elements ""10.251.214.112:50010"" and ""10.251.214.112",5.290221452713013,BLOCK* NameSystem.delete: blk_-<*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_-4149539113118855204 is added to invalidSet of 10.251.71.16:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: blk_-4149539113118855204 is added to invalidSet of <*>

### Explanation:
The input log message contains the variable elements:

- BLOCK*
- NameSystem.delete
- blk_-4149539113118855204
- is added to invalidSet of
- 10.251.71.16:50010",5.311376333236694,BLOCK* NameSystem.delete: blk_-4149539113118855204 is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_5868517220927475394 is added to invalidSet of 10.251.67.113:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>

### Explanation:
The input log message contains a variable element ""blk_5868517220927475394"". The extracted template replaces this variable element with the placeholder ""<*>"". The extracted template also replaces the variable elements ""10.251.67.113:50010"" and ""10.251.67.113"" with",5.301362991333008,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_6093858391888371854 is added to invalidSet of 10.251.42.207:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>

### Explanation:
The input log message contains a variable element ""blk_6093858391888371854"". The extracted template replaces this variable element with the placeholder ""<*>"". The extracted template also replaces the variable elements ""10.251.42.207"" and ""50010"" with the placeholder ""<*>"". The extracted template also replaces the variable element",5.302143335342407,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_7048740572660501729 is added to invalidSet of 10.251.107.98:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>

### Explanation:
The input log message contains the variable elements:

- blk_7048740572660501729
- 10.251.107.98:50010

The extracted template replaces these variable elements with the placeholder '<*>'.

### Input:
BLOCK* NameSystem.delete: blk_7048",5.283989667892456,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_-2025578204394955498 is added to invalidSet of 10.251.91.159:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: blk_-<*> is added to invalidSet of <*>

### Explanation:
The input log message contains a variable element ""blk_-2025578204394955498"". The extracted template replaces this element with the placeholder ""<*>"". The extracted template also replaces the variable elements ""10.251.91.159:50010"" and ""10.251.91.159"" with the",5.343661785125732,BLOCK* NameSystem.delete: blk_-<*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_-795209964982424254 is added to invalidSet of 10.251.107.227:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: blk_-<*> is added to invalidSet of <*>

### Explanation:
The input log message contains a variable element ""blk_-795209964982424254"". The extracted template replaces this variable element with the placeholder ""<*>"". The extracted template also replaces the variable elements ""10.251.107.227:50010"" and ""10.251.107.227""",5.315991640090942,BLOCK* NameSystem.delete: blk_-<*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_7606019272539977822 is added to invalidSet of 10.251.67.211:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>

### Explanation:
The input log message contains a variable element ""blk_7606019272539977822"". The extracted template replaces this variable element with the placeholder ""<*>"". The extracted template also replaces the variable element ""10.251.67.211:50010"" with the placeholder ""<*>"".

### Input:
BLOCK* NameSystem.",5.320074081420898,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_1960893136630391966 is added to invalidSet of 10.251.39.144:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>

### Explanation:
The input log message contains a variable element ""blk_1960893136630391966"". The extracted template replaces this variable element with the placeholder ""<*>"". The extracted template also replaces the variable elements ""10.251.39.144:50010"" and ""10.251.39.144"" with",5.394481420516968,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_-8632488927959646482 is added to invalidSet of 10.251.39.64:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: blk_-8632488927959646482 is added to invalidSet of <*>

### Explanation:
The input log message contains the variable elements:

- BLOCK*
- NameSystem.delete
- blk_-8632488927959646482
- is added to invalidSet of
- 10.251.39.64:50010",5.28791356086731,BLOCK* NameSystem.delete: blk_-8632488927959646482 is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_1302893891174665780 is added to invalidSet of 10.251.214.225:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>

### Explanation:
The input log message contains the variable elements:

- blk_1302893891174665780
- 10.251.214.225:50010

The extracted template replaces these variable elements with the placeholder <*>.

### Input:
BLOCK* NameSystem.delete: blk_130",5.314810276031494,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_-490230821467544285 is added to invalidSet of 10.250.10.6:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: blk_-490230821467544285 is added to invalidSet of <*>

### Explanation:
The input log message contains the variable elements:

- 10.250.10.6:50010
- NameSystem.delete
- blk_-490230821467544285
- invalidSet

The extracted template contains the placeholder <*> for each variable",5.334933519363403,BLOCK* NameSystem.delete: blk_-490230821467544285 is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_4713968111267226537 is added to invalidSet of 10.251.70.5:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>

### Explanation:
The input log message contains a variable element ""blk_4713968111267226537"", which represents a block ID. The extracted template replaces this variable element with the placeholder ""<*>"". The extracted template also includes the variable elements ""NameSystem.delete"" and ""invalidSet"", which represent the name of the function and the set to which the block is added, respectively. The extracted template",5.399389266967773,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_7473411975130090672 is added to invalidSet of 10.251.75.143:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>

### Explanation:
The input log message contains a variable element ""blk_7473411975130090672"". The extracted template replaces this variable element with the placeholder ""<*>"". The extracted template also replaces the variable element ""10.251.75.143:50010"" with the placeholder ""<*>"".

### Input:
BLOCK* NameSystem.",5.311894655227661,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_753559000954836892 is added to invalidSet of 10.251.30.101:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>

### Explanation:
The input log message contains the variable elements:

- blk_753559000954836892
- 10.251.30.101:50010

The extracted template replaces these variable elements with the placeholder <*>.

### Input:
BLOCK* NameSystem.delete: blk_75355",5.322535991668701,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_9085898147979939648 is added to invalidSet of 10.251.67.225:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>

### Explanation:
The input log message contains the variable elements:

- blk_9085898147979939648
- 10.251.67.225:50010

The extracted template replaces these variable elements with the placeholder '<*>'.

### Note:
The input log message may contain multiple variable elements. The extracted template should",5.309982299804688,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_-5403209762224435166 is added to invalidSet of 10.251.125.193:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: blk_-<*> is added to invalidSet of <*>

### Explanation:
The input log message contains the variable elements:

- BLOCK* NameSystem.delete: blk_-<*> is added to invalidSet of <*>

The extracted template is:

- BLOCK* NameSystem.delete: blk_-<*> is added to invalidSet of <*>

### Input:
BLOCK* NameSystem.delete: blk_-540320976222",5.301975727081299,BLOCK* NameSystem.delete: blk_-<*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_-6932221506331060207 is added to invalidSet of 10.251.74.79:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: blk_-<*> is added to invalidSet of <*>

### Explanation:
The input log message contains a variable element ""blk_-6932221506331060207"". The extracted template replaces this variable element with the placeholder ""<*>"". The extracted template also replaces the variable element ""10.251.74.79:50010"" with the placeholder ""<*>"". The extracted template also replaces the variable element ""NameSystem",5.333498477935791,BLOCK* NameSystem.delete: blk_-<*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_-7693277678281547790 is added to invalidSet of 10.251.30.6:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: blk_-7693277678281547790 is added to invalidSet of <*>

### Explanation:
The input log message contains the variable elements:

- 10.251.30.6:50010
- NameSystem.delete
- blk_-7693277678281547790
- invalidSet

The extracted template contains the placeholder <*> for",5.363048791885376,BLOCK* NameSystem.delete: blk_-7693277678281547790 is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_3792448673967861371 is added to invalidSet of 10.251.89.155:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>

### Explanation:
The input log message contains a variable element ""blk_3792448673967861371"". The extracted template replaces this element with the placeholder ""<*>"". The extracted template also replaces the variable element ""10.251.89.155:50010"" with the placeholder ""<*>"". The extracted template also replaces the variable element ""NameSystem",5.314251184463501,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_5496448884081025648 is added to invalidSet of 10.251.123.195:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>

### Explanation:
The input log message contains the variable elements:

- blk_5496448884081025648
- 10.251.123.195:50010

The extracted template replaces these variable elements with the placeholder '<*>'.

### Input:
BLOCK* NameSystem.delete: blk_549",5.287173748016357,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_1102735311308675356 is added to invalidSet of 10.251.71.97:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>

### Explanation:
The input log message contains the variable elements:

- blk_1102735311308675356
- 10.251.71.97:50010

The extracted template replaces these variable elements with the placeholder '<*>'.

### Input:
BLOCK* NameSystem.delete: blk_11027",5.308831214904785,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_7094265091490664593 is added to invalidSet of 10.251.71.68:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>

### Explanation:
The input log message contains a variable element ""blk_7094265091490664593"". The extracted template replaces this variable element with the placeholder ""<*>"". The extracted template also replaces the variable elements ""10.251.71.68:50010"" and ""10.251.71.68"" with the placeholder",5.273657560348511,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_-1271403908410292619 is added to invalidSet of 10.251.43.147:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: blk_-<*> is added to invalidSet of <*>

### Explanation:
The input log message contains a variable element ""blk_-1271403908410292619"". The extracted template replaces this variable element with the placeholder ""<*>"". The extracted template also replaces the variable element ""10.251.43.147:50010"" with the placeholder ""<*>"".",4.886510848999023,BLOCK* NameSystem.delete: blk_-<*> is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_-2439225174716664723 is added to invalidSet of 10.251.42.207:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: blk_-2439225174716664723 is added to invalidSet of <*>

### Explanation:
The input log message contains the variable elements:

- BLOCK* NameSystem.delete: blk_-2439225174716664723 is added to invalidSet of 10.251.42.207:50010

The extracted template contains the",5.279047012329102,BLOCK* NameSystem.delete: blk_-2439225174716664723 is added to invalidSet of <*>
BLOCK* NameSystem.delete: blk_-9220604860626391374 is added to invalidSet of 10.251.30.179:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,"BLOCK* NameSystem.delete: blk_-<*> is added to invalidSet of <*>

### Explanation:
The input log message contains a variable element ""blk_-9220604860626391374"". The extracted template replaces this variable element with the placeholder ""<*>"". The extracted template also replaces the variable element ""10.251.30.179:50010"" with the placeholder ""<*>"".

### Input:
BLOCK* NameSystem.",5.347985744476318,BLOCK* NameSystem.delete: blk_-<*> is added to invalidSet of <*>
10.250.15.101:50010 Served block blk_-2557432794238860908 to /10.251.74.134,<*>:<*> Served block <*> to <*>,HDFS,New,"blk_-2557432794238860908

### Explanation:
The input is a log message. The log message contains a variable element, which is the block ID. The block ID is a 64-bit integer, which is represented as a string in the log message. The extracted template is a generalized version of the log message, where the variable element is replaced with the placeholder <*>. The extracted template is used to identify similar log messages in the future.",4.9879138469696045,blk_-2557432794238860908
Received block blk_-8214089520956286311 of size 67108864 from /10.251.26.131,Received block <*> of size <*> from <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The input block is a log message. The log message contains the following variable elements:

- The IP addresses of the nodes involved in the packet transmission.
- The message code of the packet.
- The softheader of the packet.

The extracted template replaces these variable elements with the placeholder '<*>'. The template represents",5.30424690246582,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Deleting block blk_-8949548167466276130 file /mnt/hadoop/dfs/data/current/subdir2/blk_-8949548167466276130,Deleting block <*> file <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message is about a file deletion operation. The variable elements are the file path, the block ID, and the node IDs. The template should include these elements, with the appropriate placeholders.

### Example 3:
Log message: Error = , LOGIN chdir(/home/spelce1/UM",5.2913737297058105,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Receiving block blk_-4831379247767940447 src: /10.251.65.237:42885 dest: /10.251.65.237:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.094583511352539,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Deleting block blk_-7548149518969960333 file /mnt/hadoop/dfs/data/current/subdir8/blk_-7548149518969960333,Deleting block <*> file <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- The node IDs: 91.0 and node-234
- The node name: R62-M1-Nf-C:J03-U11
- The message code: 2
- The softheader: 0",5.328869819641113,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Deleting block blk_-7353572928777348242 file /mnt/hadoop/dfs/data/current/subdir22/blk_-7353572928777348242,Deleting block <*> file <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The input log message is:

Deleting block blk_-7353572928777348242 file /mnt/hadoop/dfs/data/current/subdir22/blk_-73535729287773",5.289280891418457,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Deleting block blk_7206839389762980382 file /mnt/hadoop/dfs/data/current/subdir61/blk_7206839389762980382,Deleting block <*> file <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- The node IDs: 91.0 and node-234
- The node name: R62-M1-Nf-C:J03-U11
- The message code: 2
- The softheader: 0",5.335310220718384,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Deleting block blk_-9171803179611497035 file /mnt/hadoop/dfs/data/current/subdir35/blk_-9171803179611497035,Deleting block <*> file <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'.

### Example",5.302608966827393,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Deleting block blk_-4598246018559857954 file /mnt/hadoop/dfs/data/current/subdir34/blk_-4598246018559857954,Deleting block <*> file <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The input log message is:

Deleting block blk_-4598246018559857954 file /mnt/hadoop/dfs/data/current/subdir34/blk_-45982460185598",5.301736116409302,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Deleting block blk_-6901909114834172466 file /mnt/hadoop/dfs/data/current/subdir57/blk_-6901909114834172466,Deleting block <*> file <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message is about a file deletion operation. The variable elements are the file path, the node IDs, and the message code. The template should include these elements, with the file path and node IDs replaced with the placeholder <*>, and the message code replaced with the placeholder <*>.

### Example 3:",5.344183206558228,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Deleting block blk_-6075803209168884005 file /mnt/hadoop/dfs/data/current/subdir31/blk_-6075803209168884005,Deleting block <*> file <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The input log message is:

Deleting block blk_-6075803209168884005 file /mnt/hadoop/dfs/data/current/subdir31/blk_-60758032091688",5.335556745529175,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Deleting block blk_-8617088607862430908 file /mnt/hadoop/dfs/data/current/subdir53/blk_-8617088607862430908,Deleting block <*> file <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The input log message is:

Deleting block blk_-8617088607862430908 file /mnt/hadoop/dfs/data/current/subdir53/blk_-86170886078624",5.346434593200684,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Receiving block blk_7347539858784653625 src: /10.250.11.194:46600 dest: /10.250.11.194:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.0651748180389404,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Deleting block blk_7855353385462032387 file /mnt/hadoop/dfs/data/current/subdir41/blk_7855353385462032387,Deleting block <*> file <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- The node IDs: 91.0 and node-234
- The node name: R62-M1-Nf-C:J03-U11
- The message code: 2
- The softheader: 0",5.354924440383911,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Deleting block blk_3733339790842827121 file /mnt/hadoop/dfs/data/current/subdir42/blk_3733339790842827121,Deleting block <*> file <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- The node IDs: 91.0 and node-234
- The node name: R62-M1-Nf-C:J03-U11
- The message code: 2
- The softheader: 0",5.33495569229126,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Deleting block blk_-9017308542351369260 file /mnt/hadoop/dfs/data/current/subdir14/blk_-9017308542351369260,Deleting block <*> file <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The input log message is:

Deleting block blk_-9017308542351369260 file /mnt/hadoop/dfs/data/current/subdir14/blk_-90173085423513",5.328757286071777,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Received block blk_-3734839878416656496 of size 67108864 from /10.251.66.102,Received block <*> of size <*> from <*>,HDFS,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message is:
ciod: In packet from nodes 91.0 and node-234 (R62-M1-Nf-C:J03-U11), message code 2 is not 3 or 4294967295 (softheader=",5.343449592590332,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
