Content,EventTemplate,Dataset,Category,Unseen_Mistral_2S_Spark_5,Inference_time_5,Unseen_Mistral_2S_Spark_5_TempOnly
Finished task 120.0 in stage 24.0 (TID 1145). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.420522689819336,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Finished task 121.0 in stage 24.0 (TID 1146). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.409470558166504,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Finished task 122.0 in stage 24.0 (TID 1147). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 122.0 in stage 24.0 (TID 1147). 2364 bytes result sent to driver

### Explanation:
Finished task 122.0 in stage 24.0 (TID 1147). 2364 bytes result sent to driver

### Explanation:
Finished task 122.0 in stage 24.0 (TID 1147). 2364 bytes result sent to",5.425631284713745,Finished task 122.0 in stage 24.0 (TID 1147). 2364 bytes result sent to driver
Finished task 123.0 in stage 24.0 (TID 1150). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.1158931255340576,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Running task 161.0 in stage 24.0 (TID 1156),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 161.0 in stage 24.0 (TID 1156)

### Output:
Running task 161.0 in stage 24.0 (TID 1156)

### Explanation:
Running task 161.0 in stage 24.0 (TID 1156)

### Output:
Running task 161.0 in stage 24.0 (TID 1156)

### Ex",5.400710344314575,Running task 161.0 in stage 24.0 (TID 1156)
Running task 162.0 in stage 24.0 (TID 1157),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 162.0 in stage 24.0 (TID 1157)

### Output:
Running task 162.0 in stage 24.0 (TID 1157)

### Explanation:
Running task 162.0 in stage 24.0 (TID 1157)

### Output:
Running task 162.0 in stage 24.0 (TID 1157)

### Ex",5.384334087371826,Running task 162.0 in stage 24.0 (TID 1157)
Running task 163.0 in stage 24.0 (TID 1158),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 163.0 in stage 24.0 (TID 1158)

### Output:
Running task 163.0 in stage 24.0 (TID 1158)

### Explanation:
Running task 163.0 in stage 24.0 (TID 1158)

### Output:
Running task 163.0 in stage 24.0 (TID 1158)

### Ex",5.399531126022339,Running task 163.0 in stage 24.0 (TID 1158)
Running task 164.0 in stage 24.0 (TID 1159),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 164.0 in stage 24.0 (TID 1159)

### Output:
Running task 164.0 in stage 24.0 (TID 1159)

### Explanation:
Running task 164.0 in stage 24.0 (TID 1159)

### Output:
Running task 164.0 in stage 24.0 (TID 1159)

### Ex",5.407330751419067,Running task 164.0 in stage 24.0 (TID 1159)
Finished task 160.0 in stage 24.0 (TID 1155). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.4252185821533203,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Finished task 163.0 in stage 24.0 (TID 1158). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.4102017879486084,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Finished task 164.0 in stage 24.0 (TID 1159). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.4153239727020264,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Finished task 162.0 in stage 24.0 (TID 1157). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.419227123260498,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Finished task 161.0 in stage 24.0 (TID 1156). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 161.0 in stage 24.0 (TID 1156). 2364 bytes result sent to driver

### Explanation:
Finished task 161.0 in stage 24.0 (TID 1156). 2364 bytes result sent to driver

### Explanation:
Finished task 161.0 in stage 24.0 (TID 1156). 2364 bytes result sent to",5.395425319671631,Finished task 161.0 in stage 24.0 (TID 1156). 2364 bytes result sent to driver
Running task 0.0 in stage 25.0 (TID 1166),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 25.0 (TID 1166)

### Output:
Running task 0.0 in stage 25.0 (TID 1166)

### Explanation:
Running task 0.0 in stage 25.0 (TID 1166)

### Example 3:
Log message: ciod: In packet from nodes 91.0 and node-234 (R62-M1-Nf-",5.434613466262817,Running task 0.0 in stage 25.0 (TID 1166)
Running task 1.0 in stage 25.0 (TID 1180),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 25.0 (TID 1180)

### Output:
Running task 1.0 in stage 25.0 (TID 1180)

### Explanation:
Running task 1.0 in stage 25.0 (TID 1180)

### Output:
Running task 1.0 in stage 25.0 (TID 1180)

### Explanation:
Running task 1",5.389474630355835,Running task 1.0 in stage 25.0 (TID 1180)
Running task 2.0 in stage 25.0 (TID 1194),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 25.0 (TID 1194)

### Output:
Running task 2.0 in stage 25.0 (TID 1194)

### Explanation:
Running task 2.0 in stage 25.0 (TID 1194)

### Output:
Running task 2.0 in stage 25.0 (TID 1194)

### Explanation:
Running task 2",5.464703321456909,Running task 2.0 in stage 25.0 (TID 1194)
Running task 3.0 in stage 25.0 (TID 1198),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 25.0 (TID 1198)

### Output:
Running task 3.0 in stage 25.0 (TID 1198)

### Explanation:
Running task 3.0 in stage 25.0 (TID 1198)

### Output:
Running task 3.0 in stage 25.0 (TID 1198)

### Explanation:
Running task 3",5.387984991073608,Running task 3.0 in stage 25.0 (TID 1198)
Running task 4.0 in stage 25.0 (TID 1199),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 25.0 (TID 1199)

### Output:
Running task 4.0 in stage 25.0 (TID 1199)

### Explanation:
Running task 4.0 in stage 25.0 (TID 1199)

### Output:
Running task 4.0 in stage 25.0 (TID 1199)

### Explanation:
Running task 4",5.429786682128906,Running task 4.0 in stage 25.0 (TID 1199)
Finished task 4.0 in stage 25.0 (TID 1199). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 25.0 (TID 1199). 2364 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 25.0 (TID 1199). 2364 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 25.0 (TID 1199). 2364 bytes result sent to driver

### Explan",5.393174409866333,Finished task 4.0 in stage 25.0 (TID 1199). 2364 bytes result sent to driver
Finished task 3.0 in stage 25.0 (TID 1198). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 3.0 in stage 25.0 (TID 1198). 2364 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 25.0 (TID 1198). 2364 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 25.0 (TID 1198). 2364 bytes result sent to driver

### Explan",5.429121732711792,Finished task 3.0 in stage 25.0 (TID 1198). 2364 bytes result sent to driver
Finished task 0.0 in stage 25.0 (TID 1166). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 25.0 (TID 1166). 2364 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 25.0 (TID 1166). 2364 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 25.0 (TID 1166). 2364 bytes result sent to driver

### Explan",5.417362451553345,Finished task 0.0 in stage 25.0 (TID 1166). 2364 bytes result sent to driver
Finished task 2.0 in stage 25.0 (TID 1194). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.438608407974243,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Finished task 1.0 in stage 25.0 (TID 1180). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 25.0 (TID 1180). 2364 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 25.0 (TID 1180). 2364 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 25.0 (TID 1180). 2364 bytes result sent to driver

### Explan",5.4488372802734375,Finished task 1.0 in stage 25.0 (TID 1180). 2364 bytes result sent to driver
Running task 0.0 in stage 26.0 (TID 1200),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 26.0 (TID 1200)

### Output:
Running task 0.0 in stage 26.0 (TID 1200)

### Explanation:
Running task 0.0 in stage 26.0 (TID 1200)

### Output:
Running task 0.0 in stage 26.0 (TID 1200)

### Explanation:
Running task 0",5.3860719203948975,Running task 0.0 in stage 26.0 (TID 1200)
Running task 1.0 in stage 26.0 (TID 1201),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 26.0 (TID 1201)

### Output:
Running task 1.0 in stage 26.0 (TID 1201)

### Explanation:
Running task 1.0 in stage 26.0 (TID 1201)

### Output:
Running task 1.0 in stage 26.0 (TID 1201)

### Explanation:
Running task 1",5.454542398452759,Running task 1.0 in stage 26.0 (TID 1201)
Running task 2.0 in stage 26.0 (TID 1202),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 26.0 (TID 1202)

### Output:
Running task 2.0 in stage 26.0 (TID 1202)

### Explanation:
Running task 2.0 in stage 26.0 (TID 1202)

### Output:
Running task 2.0 in stage 26.0 (TID 1202)

### Explanation:
Running task 2",5.4381632804870605,Running task 2.0 in stage 26.0 (TID 1202)
Running task 3.0 in stage 26.0 (TID 1203),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 26.0 (TID 1203)

### Output:
Running task 3.0 in stage 26.0 (TID 1203)

### Explanation:
Running task 3.0 in stage 26.0 (TID 1203)

### Output:
Running task 3.0 in stage 26.0 (TID 1203)

### Explanation:
Running task 3",5.433363199234009,Running task 3.0 in stage 26.0 (TID 1203)
Running task 4.0 in stage 26.0 (TID 1204),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 26.0 (TID 1204)

### Output:
Running task 4.0 in stage 26.0 (TID 1204)

### Explanation:
Running task 4.0 in stage 26.0 (TID 1204)

### Output:
Running task 4.0 in stage 26.0 (TID 1204)

### Explanation:
Running task 4",5.387795925140381,Running task 4.0 in stage 26.0 (TID 1204)
Finished task 0.0 in stage 26.0 (TID 1200). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 26.0 (TID 1200). 2703 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 26.0 (TID 1200). 2703 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 26.0 (TID 1200). 2703 bytes result sent to driver

### Explan",5.430089950561523,Finished task 0.0 in stage 26.0 (TID 1200). 2703 bytes result sent to driver
Running task 5.0 in stage 26.0 (TID 1205),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 5.0 in stage 26.0 (TID 1205)

### Output:
Running task 5.0 in stage 26.0 (TID 1205)

### Explanation:
Running task 5.0 in stage 26.0 (TID 1205)

### Output:
Running task 5.0 in stage 26.0 (TID 1205)

### Explanation:
Running task 5",5.416422128677368,Running task 5.0 in stage 26.0 (TID 1205)
Finished task 4.0 in stage 26.0 (TID 1204). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 26.0 (TID 1204). 2703 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 26.0 (TID 1204). 2703 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 26.0 (TID 1204). 2703 bytes result sent to driver

### Explan",5.411947011947632,Finished task 4.0 in stage 26.0 (TID 1204). 2703 bytes result sent to driver
Finished task 2.0 in stage 26.0 (TID 1202). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.446402311325073,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Finished task 1.0 in stage 26.0 (TID 1201). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 26.0 (TID 1201). 2703 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 26.0 (TID 1201). 2703 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 26.0 (TID 1201). 2703 bytes result sent to driver

### Explan",5.444334268569946,Finished task 1.0 in stage 26.0 (TID 1201). 2703 bytes result sent to driver
Finished task 3.0 in stage 26.0 (TID 1203). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 3.0 in stage 26.0 (TID 1203). 2703 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 26.0 (TID 1203). 2703 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 26.0 (TID 1203). 2703 bytes result sent to driver

### Explan",5.441673040390015,Finished task 3.0 in stage 26.0 (TID 1203). 2703 bytes result sent to driver
Running task 6.0 in stage 26.0 (TID 1206),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 6.0 in stage 26.0 (TID 1206)

### Output:
Running task 6.0 in stage 26.0 (TID 1206)

### Explanation:
Running task 6.0 in stage 26.0 (TID 1206)

### Output:
Running task 6.0 in stage 26.0 (TID 1206)

### Explanation:
Running task 6",5.43045973777771,Running task 6.0 in stage 26.0 (TID 1206)
Running task 7.0 in stage 26.0 (TID 1207),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 7.0 in stage 26.0 (TID 1207)

### Output:
Running task 7.0 in stage 26.0 (TID 1207)

### Explanation:
Running task 7.0 in stage 26.0 (TID 1207)

### Output:
Running task 7.0 in stage 26.0 (TID 1207)

### Explanation:
Running task 7",5.422708034515381,Running task 7.0 in stage 26.0 (TID 1207)
Running task 8.0 in stage 26.0 (TID 1208),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 8.0 in stage 26.0 (TID 1208)

### Output:
Running task 8.0 in stage 26.0 (TID 1208)

### Explanation:
Running task 8.0 in stage 26.0 (TID 1208)

### Output:
Running task 8.0 in stage 26.0 (TID 1208)

### Explanation:
Running task 8",5.391602516174316,Running task 8.0 in stage 26.0 (TID 1208)
Running task 9.0 in stage 26.0 (TID 1209),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 9.0 in stage 26.0 (TID 1209)

### Output:
Running task 9.0 in stage 26.0 (TID 1209)

### Explanation:
Running task 9.0 in stage 26.0 (TID 1209)

### Output:
Running task 9.0 in stage 26.0 (TID 1209)

### Explanation:
Running task 9",5.445255994796753,Running task 9.0 in stage 26.0 (TID 1209)
Finished task 5.0 in stage 26.0 (TID 1205). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 5.0 in stage 26.0 (TID 1205). 2705 bytes result sent to driver

### Explanation:
Finished task 5.0 in stage 26.0 (TID 1205). 2705 bytes result sent to driver

### Explanation:
Finished task 5.0 in stage 26.0 (TID 1205). 2705 bytes result sent to driver

### Explan",5.449249744415283,Finished task 5.0 in stage 26.0 (TID 1205). 2705 bytes result sent to driver
Running task 10.0 in stage 26.0 (TID 1210),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 10.0 in stage 26.0 (TID 1210)

### Output:
Running task 10.0 in stage 26.0 (TID 1210)

### Explanation:
Running task 10.0 in stage 26.0 (TID 1210)

### Output:
Running task 10.0 in stage 26.0 (TID 1210)

### Explanation:",5.424154758453369,Running task 10.0 in stage 26.0 (TID 1210)
Finished task 6.0 in stage 26.0 (TID 1206). 2697 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 6.0 in stage 26.0 (TID 1206). 2697 bytes result sent to driver

### Explanation:
Finished task 6.0 in stage 26.0 (TID 1206). 2697 bytes result sent to driver

### Explanation:
Finished task 6.0 in stage 26.0 (TID 1206). 2697 bytes result sent to driver

### Explan",5.40023684501648,Finished task 6.0 in stage 26.0 (TID 1206). 2697 bytes result sent to driver
Finished task 9.0 in stage 26.0 (TID 1209). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 9.0 in stage 26.0 (TID 1209). 2703 bytes result sent to driver

### Explanation:
Finished task 9.0 in stage 26.0 (TID 1209). 2703 bytes result sent to driver

### Explanation:
Finished task 9.0 in stage 26.0 (TID 1209). 2703 bytes result sent to driver

### Explan",5.447961330413818,Finished task 9.0 in stage 26.0 (TID 1209). 2703 bytes result sent to driver
Finished task 8.0 in stage 26.0 (TID 1208). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 8.0 in stage 26.0 (TID 1208). 2703 bytes result sent to driver

### Explanation:
Finished task 8.0 in stage 26.0 (TID 1208). 2703 bytes result sent to driver

### Explanation:
Finished task 8.0 in stage 26.0 (TID 1208). 2703 bytes result sent to driver

### Explan",5.412036895751953,Finished task 8.0 in stage 26.0 (TID 1208). 2703 bytes result sent to driver
Running task 11.0 in stage 26.0 (TID 1211),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 11.0 in stage 26.0 (TID 1211)

### Output:
Running task 11.0 in stage 26.0 (TID 1211)

### Explanation:
Running task 11.0 in stage 26.0 (TID 1211)

### Output:
Running task 11.0 in stage 26.0 (TID 1211)

### Explanation:",5.438787221908569,Running task 11.0 in stage 26.0 (TID 1211)
Running task 12.0 in stage 26.0 (TID 1212),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 12.0 in stage 26.0 (TID 1212)

### Output:
Running task 12.0 in stage 26.0 (TID 1212)

### Explanation:
Running task 12.0 in stage 26.0 (TID 1212)

### Output:
Running task 12.0 in stage 26.0 (TID 1212)

### Explanation:",5.387756824493408,Running task 12.0 in stage 26.0 (TID 1212)
Finished task 7.0 in stage 26.0 (TID 1207). 2699 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 7.0 in stage 26.0 (TID 1207). 2699 bytes result sent to driver

### Explanation:
Finished task 7.0 in stage 26.0 (TID 1207). 2699 bytes result sent to driver

### Explanation:
Finished task 7.0 in stage 26.0 (TID 1207). 2699 bytes result sent to driver

### Explan",5.388941049575806,Finished task 7.0 in stage 26.0 (TID 1207). 2699 bytes result sent to driver
Running task 13.0 in stage 26.0 (TID 1213),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 13.0 in stage 26.0 (TID 1213)

### Output:
Running task 13.0 in stage 26.0 (TID 1213)

### Explanation:
Running task 13.0 in stage 26.0 (TID 1213)

### Output:
Running task 13.0 in stage 26.0 (TID 1213)

### Explanation:",5.453058958053589,Running task 13.0 in stage 26.0 (TID 1213)
Running task 14.0 in stage 26.0 (TID 1214),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 14.0 in stage 26.0 (TID 1214)

### Output:
Running task 14.0 in stage 26.0 (TID 1214)

### Explanation:
Running task 14.0 in stage 26.0 (TID 1214)

### Output:
Running task 14.0 in stage 26.0 (TID 1214)

### Explanation:",5.427774906158447,Running task 14.0 in stage 26.0 (TID 1214)
Finished task 10.0 in stage 26.0 (TID 1210). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.4333956241607666,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Running task 15.0 in stage 26.0 (TID 1215),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 15.0 in stage 26.0 (TID 1215)

### Output:
Running task 15.0 in stage 26.0 (TID 1215)

### Explanation:
Running task 15.0 in stage 26.0 (TID 1215)

### Output:
Running task 15.0 in stage 26.0 (TID 1215)

### Explanation:",5.413162708282471,Running task 15.0 in stage 26.0 (TID 1215)
Finished task 11.0 in stage 26.0 (TID 1211). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 11.0 in stage 26.0 (TID 1211). 2703 bytes result sent to driver

### Explanation:
Finished task 11.0 in stage 26.0 (TID 1211). 2703 bytes result sent to driver

### Explanation:
Finished task 11.0 in stage 26.0 (TID 1211). 2703 bytes result sent to driver",5.426262378692627,Finished task 11.0 in stage 26.0 (TID 1211). 2703 bytes result sent to driver
Finished task 13.0 in stage 26.0 (TID 1213). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 13.0 in stage 26.0 (TID 1213). 2703 bytes result sent to driver

### Explanation:
Finished task 13.0 in stage 26.0 (TID 1213). 2703 bytes result sent to driver

### Explanation:
Finished task 13.0 in stage 26.0 (TID 1213). 2703 bytes result sent to driver",5.430818319320679,Finished task 13.0 in stage 26.0 (TID 1213). 2703 bytes result sent to driver
Running task 16.0 in stage 26.0 (TID 1216),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 16.0 in stage 26.0 (TID 1216)

### Output:
Running task 16.0 in stage 26.0 (TID 1216)

### Explanation:
Running task 16.0 in stage 26.0 (TID 1216)

### Output:
Running task 16.0 in stage 26.0 (TID 1216)

### Explanation:",5.440449953079224,Running task 16.0 in stage 26.0 (TID 1216)
Running task 17.0 in stage 26.0 (TID 1217),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 17.0 in stage 26.0 (TID 1217)

### Output:
Running task 17.0 in stage 26.0 (TID 1217)

### Explanation:
Running task 17.0 in stage 26.0 (TID 1217)

### Output:
Running task 17.0 in stage 26.0 (TID 1217)

### Explanation:",5.446860313415527,Running task 17.0 in stage 26.0 (TID 1217)
Finished task 12.0 in stage 26.0 (TID 1212). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 12.0 in stage 26.0 (TID 1212). 2703 bytes result sent to driver

### Explanation:
Finished task 12.0 in stage 26.0 (TID 1212). 2703 bytes result sent to driver

### Explanation:
Finished task 12.0 in stage 26.0 (TID 1212). 2703 bytes result sent to driver",5.446500539779663,Finished task 12.0 in stage 26.0 (TID 1212). 2703 bytes result sent to driver
Finished task 14.0 in stage 26.0 (TID 1214). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 14.0 in stage 26.0 (TID 1214). 2703 bytes result sent to driver

### Explanation:
Finished task 14.0 in stage 26.0 (TID 1214). 2703 bytes result sent to driver

### Explanation:
Finished task 14.0 in stage 26.0 (TID 1214). 2703 bytes result sent to driver",5.458577871322632,Finished task 14.0 in stage 26.0 (TID 1214). 2703 bytes result sent to driver
Running task 18.0 in stage 26.0 (TID 1218),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 18.0 in stage 26.0 (TID 1218)

### Output:
Running task 18.0 in stage 26.0 (TID 1218)

### Explanation:
Running task 18.0 in stage 26.0 (TID 1218)

### Output:
Running task 18.0 in stage 26.0 (TID 1218)

### Explanation:",5.423351526260376,Running task 18.0 in stage 26.0 (TID 1218)
Running task 19.0 in stage 26.0 (TID 1219),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 19.0 in stage 26.0 (TID 1219)

### Output:
Running task 19.0 in stage 26.0 (TID 1219)

### Explanation:
Running task 19.0 in stage 26.0 (TID 1219)

### Output:
Running task 19.0 in stage 26.0 (TID 1219)

### Explanation:",5.467665433883667,Running task 19.0 in stage 26.0 (TID 1219)
Finished task 15.0 in stage 26.0 (TID 1215). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 15.0 in stage 26.0 (TID 1215). 2705 bytes result sent to driver

### Explanation:
Finished task 15.0 in stage 26.0 (TID 1215). 2705 bytes result sent to driver

### Explanation:
Finished task 15.0 in stage 26.0 (TID 1215). 2705 bytes result sent to driver",5.414679527282715,Finished task 15.0 in stage 26.0 (TID 1215). 2705 bytes result sent to driver
Running task 20.0 in stage 26.0 (TID 1220),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 20.0 in stage 26.0 (TID 1220)

### Output:
Running task 20.0 in stage 26.0 (TID 1220)

### Explanation:
Running task 20.0 in stage 26.0 (TID 1220)

### Output:
Running task 20.0 in stage 26.0 (TID 1220)

### Explanation:",5.427319288253784,Running task 20.0 in stage 26.0 (TID 1220)
Finished task 16.0 in stage 26.0 (TID 1216). 2701 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 16.0 in stage 26.0 (TID 1216). 2701 bytes result sent to driver

### Explanation:
Finished task 16.0 in stage 26.0 (TID 1216). 2701 bytes result sent to driver

### Explanation:
Finished task 16.0 in stage 26.0 (TID 1216). 2701 bytes result sent to driver",5.421381711959839,Finished task 16.0 in stage 26.0 (TID 1216). 2701 bytes result sent to driver
