Content,EventTemplate,Dataset,Category,Unseen_Mistral_2S_Spark_3,Inference_time_3,Unseen_Mistral_2S_Spark_3_TempOnly
Finished task 123.0 in stage 24.0 (TID 1150). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.0908138751983643,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Running task 161.0 in stage 24.0 (TID 1156),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 161.0 in stage 24.0 (TID 1156)

### Output:
Running task 161.0 in stage 24.0 (TID 1156)

### Explanation:
Running task 161.0 in stage 24.0 (TID 1156)

### Output:
Running task 161.0 in stage 24.0 (TID 1156)

### Ex",5.3484179973602295,Running task 161.0 in stage 24.0 (TID 1156)
Running task 162.0 in stage 24.0 (TID 1157),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 162.0 in stage 24.0 (TID 1157)

### Output:
Running task 162.0 in stage 24.0 (TID 1157)

### Explanation:
Running task 162.0 in stage 24.0 (TID 1157)

### Output:
Running task 162.0 in stage 24.0 (TID 1157)

### Ex",5.333989143371582,Running task 162.0 in stage 24.0 (TID 1157)
Running task 163.0 in stage 24.0 (TID 1158),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 163.0 in stage 24.0 (TID 1158)

### Output:
Running task 163.0 in stage 24.0 (TID 1158)

### Explanation:
Running task 163.0 in stage 24.0 (TID 1158)

### Output:
Running task 163.0 in stage 24.0 (TID 1158)

### Ex",5.347304821014404,Running task 163.0 in stage 24.0 (TID 1158)
Running task 164.0 in stage 24.0 (TID 1159),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 164.0 in stage 24.0 (TID 1159)

### Output:
Running task 164.0 in stage 24.0 (TID 1159)

### Explanation:
Running task 164.0 in stage 24.0 (TID 1159)

### Output:
Running task 164.0 in stage 24.0 (TID 1159)

### Ex",5.361059904098511,Running task 164.0 in stage 24.0 (TID 1159)
Finished task 160.0 in stage 24.0 (TID 1155). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.3671560287475586,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Finished task 163.0 in stage 24.0 (TID 1158). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.377659559249878,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Finished task 164.0 in stage 24.0 (TID 1159). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.3822755813598637,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Finished task 162.0 in stage 24.0 (TID 1157). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.385084629058838,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Finished task 161.0 in stage 24.0 (TID 1156). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 161.0 in stage 24.0 (TID 1156). 2364 bytes result sent to driver

### Explanation:
Finished task 161.0 in stage 24.0 (TID 1156). 2364 bytes result sent to driver

### Explanation:
Finished task 161.0 in stage 24.0 (TID 1156). 2364 bytes result sent to",5.346255540847778,Finished task 161.0 in stage 24.0 (TID 1156). 2364 bytes result sent to driver
Running task 0.0 in stage 25.0 (TID 1166),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 25.0 (TID 1166)

### Output:
Running task 0.0 in stage 25.0 (TID 1166)

### Explanation:
Running task 0.0 in stage 25.0 (TID 1166)

### Example 3:
Log message: ciod: In packet from nodes 91.0 and node-234 (R62-M1-Nf-",5.376030445098877,Running task 0.0 in stage 25.0 (TID 1166)
Running task 1.0 in stage 25.0 (TID 1180),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 25.0 (TID 1180)

### Output:
Running task 1.0 in stage 25.0 (TID 1180)

### Explanation:
Running task 1.0 in stage 25.0 (TID 1180)

### Output:
Running task 1.0 in stage 25.0 (TID 1180)

### Explanation:
Running task 1",5.3450658321380615,Running task 1.0 in stage 25.0 (TID 1180)
Running task 2.0 in stage 25.0 (TID 1194),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 25.0 (TID 1194)

### Output:
Running task 2.0 in stage 25.0 (TID 1194)

### Explanation:
Running task 2.0 in stage 25.0 (TID 1194)

### Output:
Running task 2.0 in stage 25.0 (TID 1194)

### Explanation:
Running task 2",5.344327688217163,Running task 2.0 in stage 25.0 (TID 1194)
Running task 3.0 in stage 25.0 (TID 1198),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 25.0 (TID 1198)

### Output:
Running task 3.0 in stage 25.0 (TID 1198)

### Explanation:
Running task 3.0 in stage 25.0 (TID 1198)

### Output:
Running task 3.0 in stage 25.0 (TID 1198)

### Explanation:
Running task 3",5.295767545700073,Running task 3.0 in stage 25.0 (TID 1198)
Running task 4.0 in stage 25.0 (TID 1199),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 25.0 (TID 1199)

### Output:
Running task 4.0 in stage 25.0 (TID 1199)

### Explanation:
Running task 4.0 in stage 25.0 (TID 1199)

### Output:
Running task 4.0 in stage 25.0 (TID 1199)

### Explanation:
Running task 4",5.347178220748901,Running task 4.0 in stage 25.0 (TID 1199)
Finished task 4.0 in stage 25.0 (TID 1199). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 25.0 (TID 1199). 2364 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 25.0 (TID 1199). 2364 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 25.0 (TID 1199). 2364 bytes result sent to driver

### Explan",5.3324830532073975,Finished task 4.0 in stage 25.0 (TID 1199). 2364 bytes result sent to driver
Finished task 3.0 in stage 25.0 (TID 1198). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 3.0 in stage 25.0 (TID 1198). 2364 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 25.0 (TID 1198). 2364 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 25.0 (TID 1198). 2364 bytes result sent to driver

### Explan",5.360738754272461,Finished task 3.0 in stage 25.0 (TID 1198). 2364 bytes result sent to driver
Finished task 0.0 in stage 25.0 (TID 1166). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 25.0 (TID 1166). 2364 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 25.0 (TID 1166). 2364 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 25.0 (TID 1166). 2364 bytes result sent to driver

### Explan",5.338171720504761,Finished task 0.0 in stage 25.0 (TID 1166). 2364 bytes result sent to driver
Finished task 2.0 in stage 25.0 (TID 1194). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.3885045051574707,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Finished task 1.0 in stage 25.0 (TID 1180). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 25.0 (TID 1180). 2364 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 25.0 (TID 1180). 2364 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 25.0 (TID 1180). 2364 bytes result sent to driver

### Explan",5.317524671554565,Finished task 1.0 in stage 25.0 (TID 1180). 2364 bytes result sent to driver
Running task 0.0 in stage 26.0 (TID 1200),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 26.0 (TID 1200)

### Output:
Running task 0.0 in stage 26.0 (TID 1200)

### Explanation:
Running task 0.0 in stage 26.0 (TID 1200)

### Output:
Running task 0.0 in stage 26.0 (TID 1200)

### Explanation:
Running task 0",5.350988864898682,Running task 0.0 in stage 26.0 (TID 1200)
Running task 1.0 in stage 26.0 (TID 1201),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 26.0 (TID 1201)

### Output:
Running task 1.0 in stage 26.0 (TID 1201)

### Explanation:
Running task 1.0 in stage 26.0 (TID 1201)

### Output:
Running task 1.0 in stage 26.0 (TID 1201)

### Explanation:
Running task 1",5.369689702987671,Running task 1.0 in stage 26.0 (TID 1201)
Running task 2.0 in stage 26.0 (TID 1202),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 26.0 (TID 1202)

### Output:
Running task 2.0 in stage 26.0 (TID 1202)

### Explanation:
Running task 2.0 in stage 26.0 (TID 1202)

### Output:
Running task 2.0 in stage 26.0 (TID 1202)

### Explanation:
Running task 2",5.34374213218689,Running task 2.0 in stage 26.0 (TID 1202)
Running task 3.0 in stage 26.0 (TID 1203),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 26.0 (TID 1203)

### Output:
Running task 3.0 in stage 26.0 (TID 1203)

### Explanation:
Running task 3.0 in stage 26.0 (TID 1203)

### Output:
Running task 3.0 in stage 26.0 (TID 1203)

### Explanation:
Running task 3",5.335878849029541,Running task 3.0 in stage 26.0 (TID 1203)
Running task 4.0 in stage 26.0 (TID 1204),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 26.0 (TID 1204)

### Output:
Running task 4.0 in stage 26.0 (TID 1204)

### Explanation:
Running task 4.0 in stage 26.0 (TID 1204)

### Output:
Running task 4.0 in stage 26.0 (TID 1204)

### Explanation:
Running task 4",5.383489608764648,Running task 4.0 in stage 26.0 (TID 1204)
Finished task 0.0 in stage 26.0 (TID 1200). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 26.0 (TID 1200). 2703 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 26.0 (TID 1200). 2703 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 26.0 (TID 1200). 2703 bytes result sent to driver

### Explan",5.361715078353882,Finished task 0.0 in stage 26.0 (TID 1200). 2703 bytes result sent to driver
Running task 5.0 in stage 26.0 (TID 1205),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 5.0 in stage 26.0 (TID 1205)

### Output:
Running task 5.0 in stage 26.0 (TID 1205)

### Explanation:
Running task 5.0 in stage 26.0 (TID 1205)

### Output:
Running task 5.0 in stage 26.0 (TID 1205)

### Explanation:
Running task 5",5.37895941734314,Running task 5.0 in stage 26.0 (TID 1205)
Finished task 4.0 in stage 26.0 (TID 1204). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 26.0 (TID 1204). 2703 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 26.0 (TID 1204). 2703 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 26.0 (TID 1204). 2703 bytes result sent to driver

### Explan",5.340679168701172,Finished task 4.0 in stage 26.0 (TID 1204). 2703 bytes result sent to driver
Finished task 2.0 in stage 26.0 (TID 1202). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.413428544998169,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Finished task 1.0 in stage 26.0 (TID 1201). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 26.0 (TID 1201). 2703 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 26.0 (TID 1201). 2703 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 26.0 (TID 1201). 2703 bytes result sent to driver

### Explan",5.3441267013549805,Finished task 1.0 in stage 26.0 (TID 1201). 2703 bytes result sent to driver
Finished task 3.0 in stage 26.0 (TID 1203). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 3.0 in stage 26.0 (TID 1203). 2703 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 26.0 (TID 1203). 2703 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 26.0 (TID 1203). 2703 bytes result sent to driver

### Explan",5.360365629196167,Finished task 3.0 in stage 26.0 (TID 1203). 2703 bytes result sent to driver
Running task 6.0 in stage 26.0 (TID 1206),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 6.0 in stage 26.0 (TID 1206)

### Output:
Running task 6.0 in stage 26.0 (TID 1206)

### Explanation:
Running task 6.0 in stage 26.0 (TID 1206)

### Output:
Running task 6.0 in stage 26.0 (TID 1206)

### Explanation:
Running task 6",5.346247673034668,Running task 6.0 in stage 26.0 (TID 1206)
Running task 7.0 in stage 26.0 (TID 1207),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 7.0 in stage 26.0 (TID 1207)

### Output:
Running task 7.0 in stage 26.0 (TID 1207)

### Explanation:
Running task 7.0 in stage 26.0 (TID 1207)

### Output:
Running task 7.0 in stage 26.0 (TID 1207)

### Explanation:
Running task 7",5.372387647628784,Running task 7.0 in stage 26.0 (TID 1207)
Running task 8.0 in stage 26.0 (TID 1208),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 8.0 in stage 26.0 (TID 1208)

### Output:
Running task 8.0 in stage 26.0 (TID 1208)

### Explanation:
Running task 8.0 in stage 26.0 (TID 1208)

### Output:
Running task 8.0 in stage 26.0 (TID 1208)

### Explanation:
Running task 8",5.362724781036377,Running task 8.0 in stage 26.0 (TID 1208)
Running task 9.0 in stage 26.0 (TID 1209),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 9.0 in stage 26.0 (TID 1209)

### Output:
Running task 9.0 in stage 26.0 (TID 1209)

### Explanation:
Running task 9.0 in stage 26.0 (TID 1209)

### Output:
Running task 9.0 in stage 26.0 (TID 1209)

### Explanation:
Running task 9",5.355359077453613,Running task 9.0 in stage 26.0 (TID 1209)
Finished task 5.0 in stage 26.0 (TID 1205). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 5.0 in stage 26.0 (TID 1205). 2705 bytes result sent to driver

### Explanation:
Finished task 5.0 in stage 26.0 (TID 1205). 2705 bytes result sent to driver

### Explanation:
Finished task 5.0 in stage 26.0 (TID 1205). 2705 bytes result sent to driver

### Explan",5.383103132247925,Finished task 5.0 in stage 26.0 (TID 1205). 2705 bytes result sent to driver
Running task 10.0 in stage 26.0 (TID 1210),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 10.0 in stage 26.0 (TID 1210)

### Output:
Running task 10.0 in stage 26.0 (TID 1210)

### Explanation:
Running task 10.0 in stage 26.0 (TID 1210)

### Output:
Running task 10.0 in stage 26.0 (TID 1210)

### Explanation:",5.327513694763184,Running task 10.0 in stage 26.0 (TID 1210)
Finished task 6.0 in stage 26.0 (TID 1206). 2697 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 6.0 in stage 26.0 (TID 1206). 2697 bytes result sent to driver

### Explanation:
Finished task 6.0 in stage 26.0 (TID 1206). 2697 bytes result sent to driver

### Explanation:
Finished task 6.0 in stage 26.0 (TID 1206). 2697 bytes result sent to driver

### Explan",5.364258527755737,Finished task 6.0 in stage 26.0 (TID 1206). 2697 bytes result sent to driver
Finished task 9.0 in stage 26.0 (TID 1209). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 9.0 in stage 26.0 (TID 1209). 2703 bytes result sent to driver

### Explanation:
Finished task 9.0 in stage 26.0 (TID 1209). 2703 bytes result sent to driver

### Explanation:
Finished task 9.0 in stage 26.0 (TID 1209). 2703 bytes result sent to driver

### Explan",5.339338302612305,Finished task 9.0 in stage 26.0 (TID 1209). 2703 bytes result sent to driver
Finished task 8.0 in stage 26.0 (TID 1208). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 8.0 in stage 26.0 (TID 1208). 2703 bytes result sent to driver

### Explanation:
Finished task 8.0 in stage 26.0 (TID 1208). 2703 bytes result sent to driver

### Explanation:
Finished task 8.0 in stage 26.0 (TID 1208). 2703 bytes result sent to driver

### Explan",5.365943431854248,Finished task 8.0 in stage 26.0 (TID 1208). 2703 bytes result sent to driver
Running task 11.0 in stage 26.0 (TID 1211),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 11.0 in stage 26.0 (TID 1211)

### Output:
Running task 11.0 in stage 26.0 (TID 1211)

### Explanation:
Running task 11.0 in stage 26.0 (TID 1211)

### Output:
Running task 11.0 in stage 26.0 (TID 1211)

### Explanation:",5.340073823928833,Running task 11.0 in stage 26.0 (TID 1211)
Running task 12.0 in stage 26.0 (TID 1212),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 12.0 in stage 26.0 (TID 1212)

### Output:
Running task 12.0 in stage 26.0 (TID 1212)

### Explanation:
Running task 12.0 in stage 26.0 (TID 1212)

### Output:
Running task 12.0 in stage 26.0 (TID 1212)

### Explanation:",5.341841697692871,Running task 12.0 in stage 26.0 (TID 1212)
Finished task 7.0 in stage 26.0 (TID 1207). 2699 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 7.0 in stage 26.0 (TID 1207). 2699 bytes result sent to driver

### Explanation:
Finished task 7.0 in stage 26.0 (TID 1207). 2699 bytes result sent to driver

### Explanation:
Finished task 7.0 in stage 26.0 (TID 1207). 2699 bytes result sent to driver

### Explan",5.346270561218262,Finished task 7.0 in stage 26.0 (TID 1207). 2699 bytes result sent to driver
Running task 13.0 in stage 26.0 (TID 1213),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 13.0 in stage 26.0 (TID 1213)

### Output:
Running task 13.0 in stage 26.0 (TID 1213)

### Explanation:
Running task 13.0 in stage 26.0 (TID 1213)

### Output:
Running task 13.0 in stage 26.0 (TID 1213)

### Explanation:",5.357945680618286,Running task 13.0 in stage 26.0 (TID 1213)
Running task 14.0 in stage 26.0 (TID 1214),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 14.0 in stage 26.0 (TID 1214)

### Output:
Running task 14.0 in stage 26.0 (TID 1214)

### Explanation:
Running task 14.0 in stage 26.0 (TID 1214)

### Output:
Running task 14.0 in stage 26.0 (TID 1214)

### Explanation:",5.31205940246582,Running task 14.0 in stage 26.0 (TID 1214)
Finished task 10.0 in stage 26.0 (TID 1210). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.3862993717193604,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Running task 15.0 in stage 26.0 (TID 1215),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 15.0 in stage 26.0 (TID 1215)

### Output:
Running task 15.0 in stage 26.0 (TID 1215)

### Explanation:
Running task 15.0 in stage 26.0 (TID 1215)

### Output:
Running task 15.0 in stage 26.0 (TID 1215)

### Explanation:",5.372791290283203,Running task 15.0 in stage 26.0 (TID 1215)
Finished task 11.0 in stage 26.0 (TID 1211). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 11.0 in stage 26.0 (TID 1211). 2703 bytes result sent to driver

### Explanation:
Finished task 11.0 in stage 26.0 (TID 1211). 2703 bytes result sent to driver

### Explanation:
Finished task 11.0 in stage 26.0 (TID 1211). 2703 bytes result sent to driver",5.314258575439453,Finished task 11.0 in stage 26.0 (TID 1211). 2703 bytes result sent to driver
Finished task 13.0 in stage 26.0 (TID 1213). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 13.0 in stage 26.0 (TID 1213). 2703 bytes result sent to driver

### Explanation:
Finished task 13.0 in stage 26.0 (TID 1213). 2703 bytes result sent to driver

### Explanation:
Finished task 13.0 in stage 26.0 (TID 1213). 2703 bytes result sent to driver",5.371497869491577,Finished task 13.0 in stage 26.0 (TID 1213). 2703 bytes result sent to driver
Running task 16.0 in stage 26.0 (TID 1216),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 16.0 in stage 26.0 (TID 1216)

### Output:
Running task 16.0 in stage 26.0 (TID 1216)

### Explanation:
Running task 16.0 in stage 26.0 (TID 1216)

### Output:
Running task 16.0 in stage 26.0 (TID 1216)

### Explanation:",5.338913679122925,Running task 16.0 in stage 26.0 (TID 1216)
Running task 17.0 in stage 26.0 (TID 1217),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 17.0 in stage 26.0 (TID 1217)

### Output:
Running task 17.0 in stage 26.0 (TID 1217)

### Explanation:
Running task 17.0 in stage 26.0 (TID 1217)

### Output:
Running task 17.0 in stage 26.0 (TID 1217)

### Explanation:",5.398667812347412,Running task 17.0 in stage 26.0 (TID 1217)
Finished task 12.0 in stage 26.0 (TID 1212). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 12.0 in stage 26.0 (TID 1212). 2703 bytes result sent to driver

### Explanation:
Finished task 12.0 in stage 26.0 (TID 1212). 2703 bytes result sent to driver

### Explanation:
Finished task 12.0 in stage 26.0 (TID 1212). 2703 bytes result sent to driver",5.370210409164429,Finished task 12.0 in stage 26.0 (TID 1212). 2703 bytes result sent to driver
Finished task 14.0 in stage 26.0 (TID 1214). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 14.0 in stage 26.0 (TID 1214). 2703 bytes result sent to driver

### Explanation:
Finished task 14.0 in stage 26.0 (TID 1214). 2703 bytes result sent to driver

### Explanation:
Finished task 14.0 in stage 26.0 (TID 1214). 2703 bytes result sent to driver",5.386955261230469,Finished task 14.0 in stage 26.0 (TID 1214). 2703 bytes result sent to driver
Running task 18.0 in stage 26.0 (TID 1218),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 18.0 in stage 26.0 (TID 1218)

### Output:
Running task 18.0 in stage 26.0 (TID 1218)

### Explanation:
Running task 18.0 in stage 26.0 (TID 1218)

### Output:
Running task 18.0 in stage 26.0 (TID 1218)

### Explanation:",5.378201961517334,Running task 18.0 in stage 26.0 (TID 1218)
Running task 19.0 in stage 26.0 (TID 1219),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 19.0 in stage 26.0 (TID 1219)

### Output:
Running task 19.0 in stage 26.0 (TID 1219)

### Explanation:
Running task 19.0 in stage 26.0 (TID 1219)

### Output:
Running task 19.0 in stage 26.0 (TID 1219)

### Explanation:",5.365413427352905,Running task 19.0 in stage 26.0 (TID 1219)
Finished task 15.0 in stage 26.0 (TID 1215). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 15.0 in stage 26.0 (TID 1215). 2705 bytes result sent to driver

### Explanation:
Finished task 15.0 in stage 26.0 (TID 1215). 2705 bytes result sent to driver

### Explanation:
Finished task 15.0 in stage 26.0 (TID 1215). 2705 bytes result sent to driver",5.394924163818359,Finished task 15.0 in stage 26.0 (TID 1215). 2705 bytes result sent to driver
Running task 20.0 in stage 26.0 (TID 1220),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 20.0 in stage 26.0 (TID 1220)

### Output:
Running task 20.0 in stage 26.0 (TID 1220)

### Explanation:
Running task 20.0 in stage 26.0 (TID 1220)

### Output:
Running task 20.0 in stage 26.0 (TID 1220)

### Explanation:",5.364335060119629,Running task 20.0 in stage 26.0 (TID 1220)
Finished task 16.0 in stage 26.0 (TID 1216). 2701 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 16.0 in stage 26.0 (TID 1216). 2701 bytes result sent to driver

### Explanation:
Finished task 16.0 in stage 26.0 (TID 1216). 2701 bytes result sent to driver

### Explanation:
Finished task 16.0 in stage 26.0 (TID 1216). 2701 bytes result sent to driver",5.356062173843384,Finished task 16.0 in stage 26.0 (TID 1216). 2701 bytes result sent to driver
Finished task 17.0 in stage 26.0 (TID 1217). 2701 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 17.0 in stage 26.0 (TID 1217). 2701 bytes result sent to driver

### Explanation:
Finished task 17.0 in stage 26.0 (TID 1217). 2701 bytes result sent to driver

### Explanation:
Finished task 17.0 in stage 26.0 (TID 1217). 2701 bytes result sent to driver",5.38243293762207,Finished task 17.0 in stage 26.0 (TID 1217). 2701 bytes result sent to driver
Running task 21.0 in stage 26.0 (TID 1221),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 21.0 in stage 26.0 (TID 1221)

### Output:
Running task 21.0 in stage 26.0 (TID 1221)

### Explanation:
Running task 21.0 in stage 26.0 (TID 1221)

### Output:
Running task 21.0 in stage 26.0 (TID 1221)

### Explanation:",5.334200620651245,Running task 21.0 in stage 26.0 (TID 1221)
Running task 22.0 in stage 26.0 (TID 1222),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 22.0 in stage 26.0 (TID 1222)

### Output:
Running task 22.0 in stage 26.0 (TID 1222)

### Explanation:
Running task 22.0 in stage 26.0 (TID 1222)

### Output:
Running task 22.0 in stage 26.0 (TID 1222)

### Explanation:",5.3700151443481445,Running task 22.0 in stage 26.0 (TID 1222)
