Content,EventTemplate,Dataset,Category,Unseen_Mistral_2S_Spark_2,Inference_time_2,Unseen_Mistral_2S_Spark_2_TempOnly
Finished task 1.0 in stage 26.0 (TID 1201). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 26.0 (TID 1201). 2703 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 26.0 (TID 1201). 2703 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 26.0 (TID 1201). 2703 bytes result sent to driver

### Explan",5.39294958114624,Finished task 1.0 in stage 26.0 (TID 1201). 2703 bytes result sent to driver
Finished task 3.0 in stage 26.0 (TID 1203). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 3.0 in stage 26.0 (TID 1203). 2703 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 26.0 (TID 1203). 2703 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 26.0 (TID 1203). 2703 bytes result sent to driver

### Explan",5.425708532333374,Finished task 3.0 in stage 26.0 (TID 1203). 2703 bytes result sent to driver
Running task 6.0 in stage 26.0 (TID 1206),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 6.0 in stage 26.0 (TID 1206)

### Output:
Running task 6.0 in stage 26.0 (TID 1206)

### Explanation:
Running task 6.0 in stage 26.0 (TID 1206)

### Output:
Running task 6.0 in stage 26.0 (TID 1206)

### Explanation:
Running task 6",5.410512685775757,Running task 6.0 in stage 26.0 (TID 1206)
Running task 7.0 in stage 26.0 (TID 1207),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 7.0 in stage 26.0 (TID 1207)

### Output:
Running task 7.0 in stage 26.0 (TID 1207)

### Explanation:
Running task 7.0 in stage 26.0 (TID 1207)

### Output:
Running task 7.0 in stage 26.0 (TID 1207)

### Explanation:
Running task 7",5.429212808609009,Running task 7.0 in stage 26.0 (TID 1207)
Running task 8.0 in stage 26.0 (TID 1208),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 8.0 in stage 26.0 (TID 1208)

### Output:
Running task 8.0 in stage 26.0 (TID 1208)

### Explanation:
Running task 8.0 in stage 26.0 (TID 1208)

### Output:
Running task 8.0 in stage 26.0 (TID 1208)

### Explanation:
Running task 8",5.399699926376343,Running task 8.0 in stage 26.0 (TID 1208)
Running task 9.0 in stage 26.0 (TID 1209),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 9.0 in stage 26.0 (TID 1209)

### Output:
Running task 9.0 in stage 26.0 (TID 1209)

### Explanation:
Running task 9.0 in stage 26.0 (TID 1209)

### Output:
Running task 9.0 in stage 26.0 (TID 1209)

### Explanation:
Running task 9",5.45604681968689,Running task 9.0 in stage 26.0 (TID 1209)
Finished task 5.0 in stage 26.0 (TID 1205). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 5.0 in stage 26.0 (TID 1205). 2705 bytes result sent to driver

### Explanation:
Finished task 5.0 in stage 26.0 (TID 1205). 2705 bytes result sent to driver

### Explanation:
Finished task 5.0 in stage 26.0 (TID 1205). 2705 bytes result sent to driver

### Explan",5.376034498214722,Finished task 5.0 in stage 26.0 (TID 1205). 2705 bytes result sent to driver
Running task 10.0 in stage 26.0 (TID 1210),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 10.0 in stage 26.0 (TID 1210)

### Output:
Running task 10.0 in stage 26.0 (TID 1210)

### Explanation:
Running task 10.0 in stage 26.0 (TID 1210)

### Output:
Running task 10.0 in stage 26.0 (TID 1210)

### Explanation:",5.4183666706085205,Running task 10.0 in stage 26.0 (TID 1210)
Finished task 6.0 in stage 26.0 (TID 1206). 2697 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 6.0 in stage 26.0 (TID 1206). 2697 bytes result sent to driver

### Explanation:
Finished task 6.0 in stage 26.0 (TID 1206). 2697 bytes result sent to driver

### Explanation:
Finished task 6.0 in stage 26.0 (TID 1206). 2697 bytes result sent to driver

### Explan",5.402368307113648,Finished task 6.0 in stage 26.0 (TID 1206). 2697 bytes result sent to driver
Finished task 9.0 in stage 26.0 (TID 1209). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 9.0 in stage 26.0 (TID 1209). 2703 bytes result sent to driver

### Explanation:
Finished task 9.0 in stage 26.0 (TID 1209). 2703 bytes result sent to driver

### Explanation:
Finished task 9.0 in stage 26.0 (TID 1209). 2703 bytes result sent to driver

### Explan",5.388861894607544,Finished task 9.0 in stage 26.0 (TID 1209). 2703 bytes result sent to driver
Finished task 8.0 in stage 26.0 (TID 1208). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 8.0 in stage 26.0 (TID 1208). 2703 bytes result sent to driver

### Explanation:
Finished task 8.0 in stage 26.0 (TID 1208). 2703 bytes result sent to driver

### Explanation:
Finished task 8.0 in stage 26.0 (TID 1208). 2703 bytes result sent to driver

### Explan",5.457589864730835,Finished task 8.0 in stage 26.0 (TID 1208). 2703 bytes result sent to driver
Running task 11.0 in stage 26.0 (TID 1211),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 11.0 in stage 26.0 (TID 1211)

### Output:
Running task 11.0 in stage 26.0 (TID 1211)

### Explanation:
Running task 11.0 in stage 26.0 (TID 1211)

### Output:
Running task 11.0 in stage 26.0 (TID 1211)

### Explanation:",5.411147117614746,Running task 11.0 in stage 26.0 (TID 1211)
Running task 12.0 in stage 26.0 (TID 1212),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 12.0 in stage 26.0 (TID 1212)

### Output:
Running task 12.0 in stage 26.0 (TID 1212)

### Explanation:
Running task 12.0 in stage 26.0 (TID 1212)

### Output:
Running task 12.0 in stage 26.0 (TID 1212)

### Explanation:",5.410743713378906,Running task 12.0 in stage 26.0 (TID 1212)
Finished task 7.0 in stage 26.0 (TID 1207). 2699 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 7.0 in stage 26.0 (TID 1207). 2699 bytes result sent to driver

### Explanation:
Finished task 7.0 in stage 26.0 (TID 1207). 2699 bytes result sent to driver

### Explanation:
Finished task 7.0 in stage 26.0 (TID 1207). 2699 bytes result sent to driver

### Explan",5.417979955673218,Finished task 7.0 in stage 26.0 (TID 1207). 2699 bytes result sent to driver
Running task 13.0 in stage 26.0 (TID 1213),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 13.0 in stage 26.0 (TID 1213)

### Output:
Running task 13.0 in stage 26.0 (TID 1213)

### Explanation:
Running task 13.0 in stage 26.0 (TID 1213)

### Output:
Running task 13.0 in stage 26.0 (TID 1213)

### Explanation:",5.415294885635376,Running task 13.0 in stage 26.0 (TID 1213)
Running task 14.0 in stage 26.0 (TID 1214),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 14.0 in stage 26.0 (TID 1214)

### Output:
Running task 14.0 in stage 26.0 (TID 1214)

### Explanation:
Running task 14.0 in stage 26.0 (TID 1214)

### Output:
Running task 14.0 in stage 26.0 (TID 1214)

### Explanation:",5.382339239120483,Running task 14.0 in stage 26.0 (TID 1214)
Finished task 10.0 in stage 26.0 (TID 1210). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.4251744747161865,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Running task 15.0 in stage 26.0 (TID 1215),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 15.0 in stage 26.0 (TID 1215)

### Output:
Running task 15.0 in stage 26.0 (TID 1215)

### Explanation:
Running task 15.0 in stage 26.0 (TID 1215)

### Output:
Running task 15.0 in stage 26.0 (TID 1215)

### Explanation:",5.385203361511231,Running task 15.0 in stage 26.0 (TID 1215)
Finished task 11.0 in stage 26.0 (TID 1211). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 11.0 in stage 26.0 (TID 1211). 2703 bytes result sent to driver

### Explanation:
Finished task 11.0 in stage 26.0 (TID 1211). 2703 bytes result sent to driver

### Explanation:
Finished task 11.0 in stage 26.0 (TID 1211). 2703 bytes result sent to driver",5.414504289627075,Finished task 11.0 in stage 26.0 (TID 1211). 2703 bytes result sent to driver
Finished task 13.0 in stage 26.0 (TID 1213). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 13.0 in stage 26.0 (TID 1213). 2703 bytes result sent to driver

### Explanation:
Finished task 13.0 in stage 26.0 (TID 1213). 2703 bytes result sent to driver

### Explanation:
Finished task 13.0 in stage 26.0 (TID 1213). 2703 bytes result sent to driver",5.444722890853882,Finished task 13.0 in stage 26.0 (TID 1213). 2703 bytes result sent to driver
Running task 16.0 in stage 26.0 (TID 1216),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 16.0 in stage 26.0 (TID 1216)

### Output:
Running task 16.0 in stage 26.0 (TID 1216)

### Explanation:
Running task 16.0 in stage 26.0 (TID 1216)

### Output:
Running task 16.0 in stage 26.0 (TID 1216)

### Explanation:",5.405433893203735,Running task 16.0 in stage 26.0 (TID 1216)
Running task 17.0 in stage 26.0 (TID 1217),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 17.0 in stage 26.0 (TID 1217)

### Output:
Running task 17.0 in stage 26.0 (TID 1217)

### Explanation:
Running task 17.0 in stage 26.0 (TID 1217)

### Output:
Running task 17.0 in stage 26.0 (TID 1217)

### Explanation:",5.434109210968018,Running task 17.0 in stage 26.0 (TID 1217)
Finished task 12.0 in stage 26.0 (TID 1212). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 12.0 in stage 26.0 (TID 1212). 2703 bytes result sent to driver

### Explanation:
Finished task 12.0 in stage 26.0 (TID 1212). 2703 bytes result sent to driver

### Explanation:
Finished task 12.0 in stage 26.0 (TID 1212). 2703 bytes result sent to driver",5.415565967559815,Finished task 12.0 in stage 26.0 (TID 1212). 2703 bytes result sent to driver
Finished task 14.0 in stage 26.0 (TID 1214). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 14.0 in stage 26.0 (TID 1214). 2703 bytes result sent to driver

### Explanation:
Finished task 14.0 in stage 26.0 (TID 1214). 2703 bytes result sent to driver

### Explanation:
Finished task 14.0 in stage 26.0 (TID 1214). 2703 bytes result sent to driver",5.408590793609619,Finished task 14.0 in stage 26.0 (TID 1214). 2703 bytes result sent to driver
Running task 18.0 in stage 26.0 (TID 1218),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 18.0 in stage 26.0 (TID 1218)

### Output:
Running task 18.0 in stage 26.0 (TID 1218)

### Explanation:
Running task 18.0 in stage 26.0 (TID 1218)

### Output:
Running task 18.0 in stage 26.0 (TID 1218)

### Explanation:",5.374715328216553,Running task 18.0 in stage 26.0 (TID 1218)
Running task 19.0 in stage 26.0 (TID 1219),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 19.0 in stage 26.0 (TID 1219)

### Output:
Running task 19.0 in stage 26.0 (TID 1219)

### Explanation:
Running task 19.0 in stage 26.0 (TID 1219)

### Output:
Running task 19.0 in stage 26.0 (TID 1219)

### Explanation:",5.399177551269531,Running task 19.0 in stage 26.0 (TID 1219)
Finished task 15.0 in stage 26.0 (TID 1215). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 15.0 in stage 26.0 (TID 1215). 2705 bytes result sent to driver

### Explanation:
Finished task 15.0 in stage 26.0 (TID 1215). 2705 bytes result sent to driver

### Explanation:
Finished task 15.0 in stage 26.0 (TID 1215). 2705 bytes result sent to driver",5.356393575668335,Finished task 15.0 in stage 26.0 (TID 1215). 2705 bytes result sent to driver
Running task 20.0 in stage 26.0 (TID 1220),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 20.0 in stage 26.0 (TID 1220)

### Output:
Running task 20.0 in stage 26.0 (TID 1220)

### Explanation:
Running task 20.0 in stage 26.0 (TID 1220)

### Output:
Running task 20.0 in stage 26.0 (TID 1220)

### Explanation:",5.366321325302124,Running task 20.0 in stage 26.0 (TID 1220)
Finished task 16.0 in stage 26.0 (TID 1216). 2701 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 16.0 in stage 26.0 (TID 1216). 2701 bytes result sent to driver

### Explanation:
Finished task 16.0 in stage 26.0 (TID 1216). 2701 bytes result sent to driver

### Explanation:
Finished task 16.0 in stage 26.0 (TID 1216). 2701 bytes result sent to driver",5.338753700256348,Finished task 16.0 in stage 26.0 (TID 1216). 2701 bytes result sent to driver
Finished task 17.0 in stage 26.0 (TID 1217). 2701 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 17.0 in stage 26.0 (TID 1217). 2701 bytes result sent to driver

### Explanation:
Finished task 17.0 in stage 26.0 (TID 1217). 2701 bytes result sent to driver

### Explanation:
Finished task 17.0 in stage 26.0 (TID 1217). 2701 bytes result sent to driver",5.392367362976074,Finished task 17.0 in stage 26.0 (TID 1217). 2701 bytes result sent to driver
Running task 21.0 in stage 26.0 (TID 1221),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 21.0 in stage 26.0 (TID 1221)

### Output:
Running task 21.0 in stage 26.0 (TID 1221)

### Explanation:
Running task 21.0 in stage 26.0 (TID 1221)

### Output:
Running task 21.0 in stage 26.0 (TID 1221)

### Explanation:",5.351409435272217,Running task 21.0 in stage 26.0 (TID 1221)
Running task 22.0 in stage 26.0 (TID 1222),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 22.0 in stage 26.0 (TID 1222)

### Output:
Running task 22.0 in stage 26.0 (TID 1222)

### Explanation:
Running task 22.0 in stage 26.0 (TID 1222)

### Output:
Running task 22.0 in stage 26.0 (TID 1222)

### Explanation:",5.356589317321777,Running task 22.0 in stage 26.0 (TID 1222)
Finished task 18.0 in stage 26.0 (TID 1218). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 18.0 in stage 26.0 (TID 1218). 2703 bytes result sent to driver

### Explanation:
Finished task 18.0 in stage 26.0 (TID 1218). 2703 bytes result sent to driver

### Explanation:
Finished task 18.0 in stage 26.0 (TID 1218). 2703 bytes result sent to driver",5.343310594558716,Finished task 18.0 in stage 26.0 (TID 1218). 2703 bytes result sent to driver
Finished task 19.0 in stage 26.0 (TID 1219). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 19.0 in stage 26.0 (TID 1219). 2705 bytes result sent to driver

### Explanation:
Finished task 19.0 in stage 26.0 (TID 1219). 2705 bytes result sent to driver

### Explanation:
Finished task 19.0 in stage 26.0 (TID 1219). 2705 bytes result sent to driver",5.380462408065796,Finished task 19.0 in stage 26.0 (TID 1219). 2705 bytes result sent to driver
Running task 23.0 in stage 26.0 (TID 1223),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.1217262744903564,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Running task 24.0 in stage 26.0 (TID 1224),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 24.0 in stage 26.0 (TID 1224)

### Output:
Running task 24.0 in stage 26.0 (TID 1224)

### Explanation:
Running task 24.0 in stage 26.0 (TID 1224)

### Output:
Running task 24.0 in stage 26.0 (TID 1224)

### Explanation:",5.362910032272339,Running task 24.0 in stage 26.0 (TID 1224)
Finished task 20.0 in stage 26.0 (TID 1220). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.4108707904815674,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Running task 25.0 in stage 26.0 (TID 1225),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 25.0 in stage 26.0 (TID 1225)

### Output:
Running task 25.0 in stage 26.0 (TID 1225)

### Explanation:
Running task 25.0 in stage 26.0 (TID 1225)

### Output:
Running task 25.0 in stage 26.0 (TID 1225)

### Explanation:",5.356785297393799,Running task 25.0 in stage 26.0 (TID 1225)
Finished task 22.0 in stage 26.0 (TID 1222). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.3976430892944336,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Finished task 21.0 in stage 26.0 (TID 1221). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 21.0 in stage 26.0 (TID 1221). 2705 bytes result sent to driver

### Explanation:
Finished task 21.0 in stage 26.0 (TID 1221). 2705 bytes result sent to driver

### Explanation:
Finished task 21.0 in stage 26.0 (TID 1221). 2705 bytes result sent to driver",5.3772337436676025,Finished task 21.0 in stage 26.0 (TID 1221). 2705 bytes result sent to driver
Running task 26.0 in stage 26.0 (TID 1226),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 26.0 in stage 26.0 (TID 1226)

### Output:
Running task 26.0 in stage 26.0 (TID 1226)

### Explanation:
Running task 26.0 in stage 26.0 (TID 1226)

### Output:
Running task 26.0 in stage 26.0 (TID 1226)

### Explanation:",5.355788230895996,Running task 26.0 in stage 26.0 (TID 1226)
Running task 27.0 in stage 26.0 (TID 1227),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 27.0 in stage 26.0 (TID 1227)

### Output:
Running task 27.0 in stage 26.0 (TID 1227)

### Explanation:
Running task 27.0 in stage 26.0 (TID 1227)

### Output:
Running task 27.0 in stage 26.0 (TID 1227)

### Explanation:",5.377386569976807,Running task 27.0 in stage 26.0 (TID 1227)
Finished task 23.0 in stage 26.0 (TID 1223). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.4183712005615234,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Finished task 24.0 in stage 26.0 (TID 1224). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 24.0 in stage 26.0 (TID 1224). 2703 bytes result sent to driver

### Explanation:
Finished task 24.0 in stage 26.0 (TID 1224). 2703 bytes result sent to driver

### Explanation:
Finished task 24.0 in stage 26.0 (TID 1224). 2703 bytes result sent to driver",5.319691896438599,Finished task 24.0 in stage 26.0 (TID 1224). 2703 bytes result sent to driver
Running task 28.0 in stage 26.0 (TID 1228),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 28.0 in stage 26.0 (TID 1228)

### Output:
Running task 28.0 in stage 26.0 (TID 1228)

### Explanation:
Running task 28.0 in stage 26.0 (TID 1228)

### Output:
Running task 28.0 in stage 26.0 (TID 1228)

### Explanation:",5.400603294372559,Running task 28.0 in stage 26.0 (TID 1228)
Running task 29.0 in stage 26.0 (TID 1229),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 29.0 in stage 26.0 (TID 1229)

### Output:
Running task 29.0 in stage 26.0 (TID 1229)

### Explanation:
Running task 29.0 in stage 26.0 (TID 1229)

### Output:
Running task 29.0 in stage 26.0 (TID 1229)

### Explanation:",5.340161561965942,Running task 29.0 in stage 26.0 (TID 1229)
Finished task 25.0 in stage 26.0 (TID 1225). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 25.0 in stage 26.0 (TID 1225). 2705 bytes result sent to driver

### Explanation:
Finished task 25.0 in stage 26.0 (TID 1225). 2705 bytes result sent to driver

### Explanation:
Finished task 25.0 in stage 26.0 (TID 1225). 2705 bytes result sent to driver",5.391038656234741,Finished task 25.0 in stage 26.0 (TID 1225). 2705 bytes result sent to driver
Running task 30.0 in stage 26.0 (TID 1230),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"### Output:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:",5.362017869949341,### Output:
Finished task 26.0 in stage 26.0 (TID 1226). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 26.0 in stage 26.0 (TID 1226). 2705 bytes result sent to driver

### Explanation:
Finished task 26.0 in stage 26.0 (TID 1226). 2705 bytes result sent to driver

### Explanation:
Finished task 26.0 in stage 26.0 (TID 1226). 2705 bytes result sent to driver",5.377418041229248,Finished task 26.0 in stage 26.0 (TID 1226). 2705 bytes result sent to driver
Finished task 27.0 in stage 26.0 (TID 1227). 2701 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 27.0 in stage 26.0 (TID 1227). 2701 bytes result sent to driver

### Explanation:
Finished task 27.0 in stage 26.0 (TID 1227). 2701 bytes result sent to driver

### Explanation:
Finished task 27.0 in stage 26.0 (TID 1227). 2701 bytes result sent to driver",5.360010147094727,Finished task 27.0 in stage 26.0 (TID 1227). 2701 bytes result sent to driver
Running task 31.0 in stage 26.0 (TID 1231),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"### Output:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:",5.3586506843566895,### Output:
Running task 32.0 in stage 26.0 (TID 1232),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"### Output:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:",5.388779878616333,### Output:
Finished task 28.0 in stage 26.0 (TID 1228). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 28.0 in stage 26.0 (TID 1228). 2705 bytes result sent to driver

### Explanation:
Finished task 28.0 in stage 26.0 (TID 1228). 2705 bytes result sent to driver

### Explanation:
Finished task 28.0 in stage 26.0 (TID 1228). 2705 bytes result sent to driver",5.374857902526856,Finished task 28.0 in stage 26.0 (TID 1228). 2705 bytes result sent to driver
Finished task 29.0 in stage 26.0 (TID 1229). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.4435923099517822,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Running task 33.0 in stage 26.0 (TID 1233),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"### Output:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:",5.38555645942688,### Output:
Running task 34.0 in stage 26.0 (TID 1234),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.098585605621338,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Finished task 30.0 in stage 26.0 (TID 1230). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.422147750854492,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Running task 35.0 in stage 26.0 (TID 1235),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"### Output:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:",5.3760316371917725,### Output:
Finished task 32.0 in stage 26.0 (TID 1232). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.0949106216430664,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Finished task 31.0 in stage 26.0 (TID 1231). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.093772649765014,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Running task 36.0 in stage 26.0 (TID 1236),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 36.0 in stage 26.0 (TID 1236)

### Output:
Running task 36.0 in stage 26.0 (TID 1236)

### Explanation:
Running task 36.0 in stage 26.0 (TID 1236)

### Output:
Running task 36.0 in stage 26.0 (TID 1236)

### Explanation:",5.390109062194824,Running task 36.0 in stage 26.0 (TID 1236)
Running task 37.0 in stage 26.0 (TID 1237),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"### Output:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:",5.34457540512085,### Output:
