Content,EventTemplate,Dataset,Category,Unseen_Mistral_2S_Hadoop_3,Inference_time_3
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Hadoop,Unseen,"Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>",5.071686267852783
Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.19158794,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.9015705585479736
Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.19211523,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.8974988460540771
"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",Hadoop,Unseen,"Recalculating schedule, headroom=<*>

### Explanation:
The input log message contains the following variable elements:

- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>:<*>
- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>

The extracted template is:

- Recalculating schedule",5.084970235824585
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Hadoop,Unseen,"Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>",5.074743270874023
Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.358454,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.9192631244659424
Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.19212553,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.905914545059204
"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",Hadoop,Unseen,"Recalculating schedule, headroom=<*>

### Explanation:
The input log message contains the following variable elements:

- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>:<*>
- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>

The extracted template is:

- Recalculating schedule",5.0857696533203125
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Hadoop,Unseen,"Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>",5.0737152099609375
"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",Hadoop,Unseen,"Recalculating schedule, headroom=<*>

### Explanation:
The input log message contains the following variable elements:

- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>:<*>
- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>

The extracted template is:

- Recalculating schedule",5.073336124420166
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Hadoop,Unseen,"Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>",5.084763050079346
Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.36323506,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.918351650238037
Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.19158794,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.878636121749878
"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",Hadoop,Unseen,"Recalculating schedule, headroom=<*>

### Explanation:
The input log message contains the following variable elements:

- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>:<*>
- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>

The extracted template is:

- Recalculating schedule",4.994369983673096
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Hadoop,Unseen,"Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>",5.024178504943848
Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.19211523,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.8768360614776611
Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.19212553,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.8827226161956787
"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",Hadoop,Unseen,"Recalculating schedule, headroom=<*>

### Explanation:
The input log message contains the following variable elements:

- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>:<*>
- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>

The extracted template is:

- Recalculating schedule",5.090541839599609
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Hadoop,Unseen,"Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>",5.103738784790039
"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",Hadoop,Unseen,"Recalculating schedule, headroom=<*>

### Explanation:
The input log message contains the following variable elements:

- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>:<*>
- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>

The extracted template is:

- Recalculating schedule",5.091824769973755
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Hadoop,Unseen,"Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>",5.094761848449707
Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.36323506,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.9018268585205078
Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.19158794,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.9055323600769043
"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",Hadoop,Unseen,"Recalculating schedule, headroom=<*>

### Explanation:
The input log message contains the following variable elements:

- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>:<*>
- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>

The extracted template is:

- Recalculating schedule",5.098040342330933
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Hadoop,Unseen,"Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>",5.101049900054932
Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.20757815,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.9119231700897217
Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.19212553,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.9104621410369873
"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",Hadoop,Unseen,"Recalculating schedule, headroom=<*>

### Explanation:
The input log message contains the following variable elements:

- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>:<*>
- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>

The extracted template is:

- Recalculating schedule",5.1288299560546875
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Hadoop,Unseen,"Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>",5.084777355194092
"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",Hadoop,Unseen,"Recalculating schedule, headroom=<*>

### Explanation:
The input log message contains the following variable elements:

- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>:<*>
- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>

The extracted template is:

- Recalculating schedule",5.098720073699951
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Hadoop,Unseen,"Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>",5.080760478973389
Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.36323506,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.9168651103973389
Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.19158794,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.9080376625061035
"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",Hadoop,Unseen,"Recalculating schedule, headroom=<*>

### Explanation:
The input log message contains the following variable elements:

- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>:<*>
- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>

The extracted template is:

- Recalculating schedule",5.137824773788452
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Hadoop,Unseen,"Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>",5.101309061050415
Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.24035259,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.9342010021209717
Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.22765201,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.9305789470672607
"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",Hadoop,Unseen,"Recalculating schedule, headroom=<*>

### Explanation:
The input log message contains the following variable elements:

- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>:<*>
- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>

The extracted template is:

- Recalculating schedule",5.080143213272095
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Hadoop,Unseen,"Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>",5.104246377944946
Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.4486067,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.9047679901123047
"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",Hadoop,Unseen,"Recalculating schedule, headroom=<*>

### Explanation:
The input log message contains the following variable elements:

- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>:<*>
- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>

The extracted template is:

- Recalculating schedule",5.086061239242554
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Hadoop,Unseen,"Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>",5.121729135513306
"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",Hadoop,Unseen,"Recalculating schedule, headroom=<*>

### Explanation:
The input log message contains the following variable elements:

- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>:<*>
- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>

The extracted template is:

- Recalculating schedule",5.068176507949829
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Hadoop,Unseen,"Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>",5.108524799346924
Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.19716828,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.214080333709717
Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.26542902,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.9106371402740479
Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.26314905,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.9144582748413086
"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",Hadoop,Unseen,"Recalculating schedule, headroom=<*>

### Explanation:
The input log message contains the following variable elements:

- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>:<*>
- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>

The extracted template is:

- Recalculating schedule",5.107858419418335
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Hadoop,Unseen,"Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>",5.062881946563721
Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.4486067,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.8731491565704346
"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",Hadoop,Unseen,"Recalculating schedule, headroom=<*>

### Explanation:
The input log message contains the following variable elements:

- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>:<*>
- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>

The extracted template is:

- Recalculating schedule",5.017377614974976
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Hadoop,Unseen,"Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>",5.04707670211792
"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",Hadoop,Unseen,"Recalculating schedule, headroom=<*>

### Explanation:
The input log message contains the following variable elements:

- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>:<*>
- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>

The extracted template is:

- Recalculating schedule",5.071889400482178
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Hadoop,Unseen,"Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>",5.091878414154053
Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.23859076,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.9060053825378418
Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.27776006,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.9071595668792725
"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",Hadoop,Unseen,"Recalculating schedule, headroom=<*>

### Explanation:
The input log message contains the following variable elements:

- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>:<*>
- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>

The extracted template is:

- Recalculating schedule",5.088404655456543
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Hadoop,Unseen,"Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>",5.077989816665649
Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.27772525,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.902388572692871
Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.4486067,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.9043996334075928
"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",Hadoop,Unseen,"Recalculating schedule, headroom=<*>

### Explanation:
The input log message contains the following variable elements:

- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>:<*>
- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>

The extracted template is:

- Recalculating schedule",5.082836866378784
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Hadoop,Unseen,"Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>",5.081630229949951
"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",Hadoop,Unseen,"Recalculating schedule, headroom=<*>

### Explanation:
The input log message contains the following variable elements:

- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>:<*>
- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>

The extracted template is:

- Recalculating schedule",5.102150201797485
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Hadoop,Unseen,"Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>",5.09862756729126
Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.27776006,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.9034063816070557
"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",Hadoop,Unseen,"Recalculating schedule, headroom=<*>

### Explanation:
The input log message contains the following variable elements:

- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>:<*>
- <memory:0, vCores:-27>: This element represents the memory and vCores usage of the system. It can be generalized as <*>

The extracted template is:

- Recalculating schedule",5.148341655731201
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Hadoop,Unseen,"Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>",5.070823431015015
Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.2754006,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.9072775840759277
Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.27772525,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.9124984741210938
Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.5091932,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.9001471996307373
