Content,EventTemplate,Dataset,Category,Unseen_Mistral_2S_Spark_5,Inference_time_5
Finished task 0.0 in stage 25.0 (TID 1166). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 25.0 (TID 1166). 2364 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 25.0 (TID 1166). 2364 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 25.0 (TID 1166). 2364 bytes result sent to driver

### Explan",5.072355270385742
Finished task 2.0 in stage 25.0 (TID 1194). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.1928658485412598
Finished task 1.0 in stage 25.0 (TID 1180). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 25.0 (TID 1180). 2364 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 25.0 (TID 1180). 2364 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 25.0 (TID 1180). 2364 bytes result sent to driver

### Explan",5.101094722747803
Running task 0.0 in stage 26.0 (TID 1200),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 26.0 (TID 1200)

### Output:
Running task 0.0 in stage 26.0 (TID 1200)

### Explanation:
Running task 0.0 in stage 26.0 (TID 1200)

### Output:
Running task 0.0 in stage 26.0 (TID 1200)

### Explanation:
Running task 0",5.048868417739868
Running task 1.0 in stage 26.0 (TID 1201),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 26.0 (TID 1201)

### Output:
Running task 1.0 in stage 26.0 (TID 1201)

### Explanation:
Running task 1.0 in stage 26.0 (TID 1201)

### Output:
Running task 1.0 in stage 26.0 (TID 1201)

### Explanation:
Running task 1",5.0796613693237305
Running task 2.0 in stage 26.0 (TID 1202),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 26.0 (TID 1202)

### Output:
Running task 2.0 in stage 26.0 (TID 1202)

### Explanation:
Running task 2.0 in stage 26.0 (TID 1202)

### Output:
Running task 2.0 in stage 26.0 (TID 1202)

### Explanation:
Running task 2",5.04882025718689
Running task 3.0 in stage 26.0 (TID 1203),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 26.0 (TID 1203)

### Output:
Running task 3.0 in stage 26.0 (TID 1203)

### Explanation:
Running task 3.0 in stage 26.0 (TID 1203)

### Output:
Running task 3.0 in stage 26.0 (TID 1203)

### Explanation:
Running task 3",5.111742973327637
Running task 4.0 in stage 26.0 (TID 1204),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 26.0 (TID 1204)

### Output:
Running task 4.0 in stage 26.0 (TID 1204)

### Explanation:
Running task 4.0 in stage 26.0 (TID 1204)

### Output:
Running task 4.0 in stage 26.0 (TID 1204)

### Explanation:
Running task 4",5.045165061950684
Finished task 0.0 in stage 26.0 (TID 1200). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 26.0 (TID 1200). 2703 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 26.0 (TID 1200). 2703 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 26.0 (TID 1200). 2703 bytes result sent to driver

### Explan",5.0772669315338135
Running task 5.0 in stage 26.0 (TID 1205),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 5.0 in stage 26.0 (TID 1205)

### Output:
Running task 5.0 in stage 26.0 (TID 1205)

### Explanation:
Running task 5.0 in stage 26.0 (TID 1205)

### Output:
Running task 5.0 in stage 26.0 (TID 1205)

### Explanation:
Running task 5",5.062134027481079
Finished task 4.0 in stage 26.0 (TID 1204). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 26.0 (TID 1204). 2703 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 26.0 (TID 1204). 2703 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 26.0 (TID 1204). 2703 bytes result sent to driver

### Explan",5.059783935546875
Finished task 2.0 in stage 26.0 (TID 1202). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.219789743423462
Finished task 1.0 in stage 26.0 (TID 1201). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 26.0 (TID 1201). 2703 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 26.0 (TID 1201). 2703 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 26.0 (TID 1201). 2703 bytes result sent to driver

### Explan",5.0728888511657715
Finished task 3.0 in stage 26.0 (TID 1203). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.196718454360962
Running task 6.0 in stage 26.0 (TID 1206),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 6.0 in stage 26.0 (TID 1206)

### Output:
Running task 6.0 in stage 26.0 (TID 1206)

### Explanation:
Running task 6.0 in stage 26.0 (TID 1206)

### Output:
Running task 6.0 in stage 26.0 (TID 1206)

### Explanation:
Running task 6",5.051992654800415
Running task 7.0 in stage 26.0 (TID 1207),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 7.0 in stage 26.0 (TID 1207)

### Output:
Running task 7.0 in stage 26.0 (TID 1207)

### Explanation:
Running task 7.0 in stage 26.0 (TID 1207)

### Output:
Running task 7.0 in stage 26.0 (TID 1207)

### Explanation:
Running task 7",5.024615287780762
Running task 8.0 in stage 26.0 (TID 1208),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 8.0 in stage 26.0 (TID 1208)

### Output:
Running task 8.0 in stage 26.0 (TID 1208)

### Explanation:
Running task 8.0 in stage 26.0 (TID 1208)

### Output:
Running task 8.0 in stage 26.0 (TID 1208)

### Explanation:
Running task 8",5.062049865722656
Running task 9.0 in stage 26.0 (TID 1209),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 9.0 in stage 26.0 (TID 1209)

### Output:
Running task 9.0 in stage 26.0 (TID 1209)

### Explanation:
Running task 9.0 in stage 26.0 (TID 1209)

### Output:
Running task 9.0 in stage 26.0 (TID 1209)

### Explanation:
Running task 9",5.030994653701782
Finished task 5.0 in stage 26.0 (TID 1205). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.188814640045166
Running task 10.0 in stage 26.0 (TID 1210),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 10.0 in stage 26.0 (TID 1210)

### Output:
Running task 10.0 in stage 26.0 (TID 1210)

### Explanation:
Running task 10.0 in stage 26.0 (TID 1210)

### Output:
Running task 10.0 in stage 26.0 (TID 1210)

### Explanation:",5.0492494106292725
Finished task 6.0 in stage 26.0 (TID 1206). 2697 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 6.0 in stage 26.0 (TID 1206). 2697 bytes result sent to driver

### Explanation:
Finished task 6.0 in stage 26.0 (TID 1206). 2697 bytes result sent to driver

### Explanation:
Finished task 6.0 in stage 26.0 (TID 1206). 2697 bytes result sent to driver

### Explan",5.063058376312256
Finished task 9.0 in stage 26.0 (TID 1209). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 9.0 in stage 26.0 (TID 1209). 2703 bytes result sent to driver

### Explanation:
Finished task 9.0 in stage 26.0 (TID 1209). 2703 bytes result sent to driver

### Explanation:
Finished task 9.0 in stage 26.0 (TID 1209). 2703 bytes result sent to driver

### Explan",5.0633015632629395
Finished task 8.0 in stage 26.0 (TID 1208). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 8.0 in stage 26.0 (TID 1208). 2703 bytes result sent to driver

### Explanation:
Finished task 8.0 in stage 26.0 (TID 1208). 2703 bytes result sent to driver

### Explanation:
Finished task 8.0 in stage 26.0 (TID 1208). 2703 bytes result sent to driver

### Explan",5.039255142211914
Running task 11.0 in stage 26.0 (TID 1211),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"### Output:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:",5.049957990646362
Running task 12.0 in stage 26.0 (TID 1212),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 12.0 in stage 26.0 (TID 1212)

### Output:
Running task 12.0 in stage 26.0 (TID 1212)

### Explanation:
Running task 12.0 in stage 26.0 (TID 1212)

### Output:
Running task 12.0 in stage 26.0 (TID 1212)

### Explanation:",5.12224268913269
Finished task 7.0 in stage 26.0 (TID 1207). 2699 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 7.0 in stage 26.0 (TID 1207). 2699 bytes result sent to driver

### Explanation:
Finished task 7.0 in stage 26.0 (TID 1207). 2699 bytes result sent to driver

### Explanation:
Finished task 7.0 in stage 26.0 (TID 1207). 2699 bytes result sent to driver

### Explan",5.111399173736572
Running task 13.0 in stage 26.0 (TID 1213),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 13.0 in stage 26.0 (TID 1213)

### Output:
Running task 13.0 in stage 26.0 (TID 1213)

### Explanation:
Running task 13.0 in stage 26.0 (TID 1213)

### Output:
Running task 13.0 in stage 26.0 (TID 1213)

### Explanation:",5.129013299942017
Running task 14.0 in stage 26.0 (TID 1214),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 14.0 in stage 26.0 (TID 1214)

### Output:
Running task 14.0 in stage 26.0 (TID 1214)

### Explanation:
Running task 14.0 in stage 26.0 (TID 1214)

### Output:
Running task 14.0 in stage 26.0 (TID 1214)

### Explanation:",5.083600044250488
Finished task 10.0 in stage 26.0 (TID 1210). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.1880123615264893
Running task 15.0 in stage 26.0 (TID 1215),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 15.0 in stage 26.0 (TID 1215)

### Output:
Running task 15.0 in stage 26.0 (TID 1215)

### Explanation:
Running task 15.0 in stage 26.0 (TID 1215)

### Output:
Running task 15.0 in stage 26.0 (TID 1215)

### Explanation:",5.135501146316528
Finished task 11.0 in stage 26.0 (TID 1211). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.251389741897583
Finished task 13.0 in stage 26.0 (TID 1213). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 13.0 in stage 26.0 (TID 1213). 2703 bytes result sent to driver

### Explanation:
Finished task 13.0 in stage 26.0 (TID 1213). 2703 bytes result sent to driver

### Explanation:
Finished task 13.0 in stage 26.0 (TID 1213). 2703 bytes result sent to driver",5.110321521759033
Running task 16.0 in stage 26.0 (TID 1216),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 16.0 in stage 26.0 (TID 1216)

### Output:
Running task 16.0 in stage 26.0 (TID 1216)

### Explanation:
Running task 16.0 in stage 26.0 (TID 1216)

### Output:
Running task 16.0 in stage 26.0 (TID 1216)

### Explanation:",5.095547676086426
Running task 17.0 in stage 26.0 (TID 1217),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 17.0 in stage 26.0 (TID 1217)

### Output:
Running task 17.0 in stage 26.0 (TID 1217)

### Explanation:
Running task 17.0 in stage 26.0 (TID 1217)

### Output:
Running task 17.0 in stage 26.0 (TID 1217)

### Explanation:",5.053194761276245
Finished task 12.0 in stage 26.0 (TID 1212). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 12.0 in stage 26.0 (TID 1212). 2703 bytes result sent to driver

### Explanation:
Finished task 12.0 in stage 26.0 (TID 1212). 2703 bytes result sent to driver

### Explanation:
Finished task 12.0 in stage 26.0 (TID 1212). 2703 bytes result sent to driver",5.084124803543091
Finished task 14.0 in stage 26.0 (TID 1214). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 14.0 in stage 26.0 (TID 1214). 2703 bytes result sent to driver

### Explanation:
Finished task 14.0 in stage 26.0 (TID 1214). 2703 bytes result sent to driver

### Explanation:
Finished task 14.0 in stage 26.0 (TID 1214). 2703 bytes result sent to driver",5.049286603927612
Running task 18.0 in stage 26.0 (TID 1218),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 18.0 in stage 26.0 (TID 1218)

### Output:
Running task 18.0 in stage 26.0 (TID 1218)

### Explanation:
Running task 18.0 in stage 26.0 (TID 1218)

### Output:
Running task 18.0 in stage 26.0 (TID 1218)

### Explanation:",5.1320953369140625
Running task 19.0 in stage 26.0 (TID 1219),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 19.0 in stage 26.0 (TID 1219)

### Output:
Running task 19.0 in stage 26.0 (TID 1219)

### Explanation:
Running task 19.0 in stage 26.0 (TID 1219)

### Output:
Running task 19.0 in stage 26.0 (TID 1219)

### Explanation:",5.151100158691406
Finished task 15.0 in stage 26.0 (TID 1215). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 15.0 in stage 26.0 (TID 1215). 2705 bytes result sent to driver

### Explanation:
Finished task 15.0 in stage 26.0 (TID 1215). 2705 bytes result sent to driver

### Explanation:
Finished task 15.0 in stage 26.0 (TID 1215). 2705 bytes result sent to driver",5.080847978591919
Running task 20.0 in stage 26.0 (TID 1220),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 20.0 in stage 26.0 (TID 1220)

### Output:
Running task 20.0 in stage 26.0 (TID 1220)

### Explanation:
Running task 20.0 in stage 26.0 (TID 1220)

### Output:
Running task 20.0 in stage 26.0 (TID 1220)

### Explanation:",5.05055832862854
Finished task 16.0 in stage 26.0 (TID 1216). 2701 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 16.0 in stage 26.0 (TID 1216). 2701 bytes result sent to driver

### Explanation:
Finished task 16.0 in stage 26.0 (TID 1216). 2701 bytes result sent to driver

### Explanation:
Finished task 16.0 in stage 26.0 (TID 1216). 2701 bytes result sent to driver",5.060213565826416
Finished task 17.0 in stage 26.0 (TID 1217). 2701 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 17.0 in stage 26.0 (TID 1217). 2701 bytes result sent to driver

### Explanation:
Finished task 17.0 in stage 26.0 (TID 1217). 2701 bytes result sent to driver

### Explanation:
Finished task 17.0 in stage 26.0 (TID 1217). 2701 bytes result sent to driver",5.0838611125946045
Running task 21.0 in stage 26.0 (TID 1221),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 21.0 in stage 26.0 (TID 1221)

### Output:
Running task 21.0 in stage 26.0 (TID 1221)

### Explanation:
Running task 21.0 in stage 26.0 (TID 1221)

### Output:
Running task 21.0 in stage 26.0 (TID 1221)

### Explanation:",5.085665464401245
Running task 22.0 in stage 26.0 (TID 1222),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 22.0 in stage 26.0 (TID 1222)

### Output:
Running task 22.0 in stage 26.0 (TID 1222)

### Explanation:
Running task 22.0 in stage 26.0 (TID 1222)

### Output:
Running task 22.0 in stage 26.0 (TID 1222)

### Explanation:",5.135971784591675
Finished task 18.0 in stage 26.0 (TID 1218). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 18.0 in stage 26.0 (TID 1218). 2703 bytes result sent to driver

### Explanation:
Finished task 18.0 in stage 26.0 (TID 1218). 2703 bytes result sent to driver

### Explanation:
Finished task 18.0 in stage 26.0 (TID 1218). 2703 bytes result sent to driver",5.174021005630493
Finished task 19.0 in stage 26.0 (TID 1219). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.2784130573272705
Running task 23.0 in stage 26.0 (TID 1223),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"### Output:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:",5.276040554046631
Running task 24.0 in stage 26.0 (TID 1224),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 24.0 in stage 26.0 (TID 1224)

### Output:
Running task 24.0 in stage 26.0 (TID 1224)

### Explanation:
Running task 24.0 in stage 26.0 (TID 1224)

### Output:
Running task 24.0 in stage 26.0 (TID 1224)

### Explanation:",5.187744855880737
Finished task 20.0 in stage 26.0 (TID 1220). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.3092715740203857
Running task 25.0 in stage 26.0 (TID 1225),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 25.0 in stage 26.0 (TID 1225)

### Output:
Running task 25.0 in stage 26.0 (TID 1225)

### Explanation:
Running task 25.0 in stage 26.0 (TID 1225)

### Output:
Running task 25.0 in stage 26.0 (TID 1225)

### Explanation:",5.210302352905273
Finished task 22.0 in stage 26.0 (TID 1222). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.2383244037628174
Finished task 21.0 in stage 26.0 (TID 1221). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.236614942550659
Running task 26.0 in stage 26.0 (TID 1226),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 26.0 in stage 26.0 (TID 1226)

### Output:
Running task 26.0 in stage 26.0 (TID 1226)

### Explanation:
Running task 26.0 in stage 26.0 (TID 1226)

### Output:
Running task 26.0 in stage 26.0 (TID 1226)

### Explanation:",5.234588861465454
Running task 27.0 in stage 26.0 (TID 1227),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 27.0 in stage 26.0 (TID 1227)

### Output:
Running task 27.0 in stage 26.0 (TID 1227)

### Explanation:
Running task 27.0 in stage 26.0 (TID 1227)

### Output:
Running task 27.0 in stage 26.0 (TID 1227)

### Explanation:",5.121746778488159
Finished task 23.0 in stage 26.0 (TID 1223). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.2324180603027344
Finished task 24.0 in stage 26.0 (TID 1224). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 24.0 in stage 26.0 (TID 1224). 2703 bytes result sent to driver

### Explanation:
Finished task 24.0 in stage 26.0 (TID 1224). 2703 bytes result sent to driver

### Explanation:
Finished task 24.0 in stage 26.0 (TID 1224). 2703 bytes result sent to driver",4.9881837368011475
Running task 28.0 in stage 26.0 (TID 1228),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 28.0 in stage 26.0 (TID 1228)

### Output:
Running task 28.0 in stage 26.0 (TID 1228)

### Explanation:
Running task 28.0 in stage 26.0 (TID 1228)

### Output:
Running task 28.0 in stage 26.0 (TID 1228)

### Explanation:",5.069630861282349
Running task 29.0 in stage 26.0 (TID 1229),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 29.0 in stage 26.0 (TID 1229)

### Output:
Running task 29.0 in stage 26.0 (TID 1229)

### Explanation:
Running task 29.0 in stage 26.0 (TID 1229)

### Output:
Running task 29.0 in stage 26.0 (TID 1229)

### Explanation:",5.125143051147461
Finished task 25.0 in stage 26.0 (TID 1225). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.1921446323394775
Running task 30.0 in stage 26.0 (TID 1230),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"### Output:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:",5.0990376472473145
Finished task 26.0 in stage 26.0 (TID 1226). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 26.0 in stage 26.0 (TID 1226). 2705 bytes result sent to driver

### Explanation:
Finished task 26.0 in stage 26.0 (TID 1226). 2705 bytes result sent to driver

### Explanation:
Finished task 26.0 in stage 26.0 (TID 1226). 2705 bytes result sent to driver",5.050322532653809
Finished task 27.0 in stage 26.0 (TID 1227). 2701 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 27.0 in stage 26.0 (TID 1227). 2701 bytes result sent to driver

### Explanation:
Finished task 27.0 in stage 26.0 (TID 1227). 2701 bytes result sent to driver

### Explanation:
Finished task 27.0 in stage 26.0 (TID 1227). 2701 bytes result sent to driver",5.05090069770813
Running task 31.0 in stage 26.0 (TID 1231),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"### Output:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:",5.120747089385986
Running task 32.0 in stage 26.0 (TID 1232),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"### Output:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:",5.066265344619751
Finished task 28.0 in stage 26.0 (TID 1228). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 28.0 in stage 26.0 (TID 1228). 2705 bytes result sent to driver

### Explanation:
Finished task 28.0 in stage 26.0 (TID 1228). 2705 bytes result sent to driver

### Explanation:
Finished task 28.0 in stage 26.0 (TID 1228). 2705 bytes result sent to driver",5.0809619426727295
Finished task 29.0 in stage 26.0 (TID 1229). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.178487777709961
Running task 33.0 in stage 26.0 (TID 1233),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"### Output:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:",5.052839279174805
Running task 34.0 in stage 26.0 (TID 1234),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.941927194595337
Finished task 30.0 in stage 26.0 (TID 1230). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.1937549114227295
Running task 35.0 in stage 26.0 (TID 1235),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"### Output:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:",5.064641237258911
Finished task 32.0 in stage 26.0 (TID 1232). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.8910424709320068
Finished task 31.0 in stage 26.0 (TID 1231). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.9340434074401855
Running task 36.0 in stage 26.0 (TID 1236),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"### Output:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:",5.084205150604248
Running task 37.0 in stage 26.0 (TID 1237),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"### Output:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:",5.140149116516113
Finished task 34.0 in stage 26.0 (TID 1234). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.9862351417541504
