Content,EventTemplate,Dataset,Category,Unseen_Mistral_2S_Spark_4,Inference_time_4
Finished task 121.0 in stage 24.0 (TID 1146). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.224315643310547
Finished task 122.0 in stage 24.0 (TID 1147). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.28249454498291
Finished task 123.0 in stage 24.0 (TID 1150). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.998950481414795
Running task 161.0 in stage 24.0 (TID 1156),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 161.0 in stage 24.0 (TID 1156)

### Output:
Running task 161.0 in stage 24.0 (TID 1156)

### Explanation:
Running task 161.0 in stage 24.0 (TID 1156)

### Output:
Running task 161.0 in stage 24.0 (TID 1156)

### Ex",5.14437460899353
Running task 162.0 in stage 24.0 (TID 1157),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 162.0 in stage 24.0 (TID 1157)

### Output:
Running task 162.0 in stage 24.0 (TID 1157)

### Explanation:
Running task 162.0 in stage 24.0 (TID 1157)

### Output:
Running task 162.0 in stage 24.0 (TID 1157)

### Ex",5.172731637954712
Running task 163.0 in stage 24.0 (TID 1158),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 163.0 in stage 24.0 (TID 1158)

### Output:
Running task 163.0 in stage 24.0 (TID 1158)

### Explanation:
Running task 163.0 in stage 24.0 (TID 1158)

### Output:
Running task 163.0 in stage 24.0 (TID 1158)

### Ex",5.133772373199463
Running task 164.0 in stage 24.0 (TID 1159),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 164.0 in stage 24.0 (TID 1159)

### Output:
Running task 164.0 in stage 24.0 (TID 1159)

### Explanation:
Running task 164.0 in stage 24.0 (TID 1159)

### Output:
Running task 164.0 in stage 24.0 (TID 1159)

### Ex",5.225709915161133
Finished task 160.0 in stage 24.0 (TID 1155). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.2569656372070312
Finished task 163.0 in stage 24.0 (TID 1158). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.2103371620178223
Finished task 164.0 in stage 24.0 (TID 1159). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.2341058254241943
Finished task 162.0 in stage 24.0 (TID 1157). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 162.0 in stage 24.0 (TID 1157). 2364 bytes result sent to driver

### Explanation:
Finished task 162.0 in stage 24.0 (TID 1157). 2364 bytes result sent to driver

### Explanation:
Finished task 162.0 in stage 24.0 (TID 1157). 2364 bytes result sent to",5.148600816726685
Finished task 161.0 in stage 24.0 (TID 1156). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 161.0 in stage 24.0 (TID 1156). 2364 bytes result sent to driver

### Explanation:
Finished task 161.0 in stage 24.0 (TID 1156). 2364 bytes result sent to driver

### Explanation:
Finished task 161.0 in stage 24.0 (TID 1156). 2364 bytes result sent to",5.196973085403442
Running task 0.0 in stage 25.0 (TID 1166),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 25.0 (TID 1166)

### Output:
Running task 0.0 in stage 25.0 (TID 1166)

### Explanation:
Running task 0.0 in stage 25.0 (TID 1166)

### Example 3:
Log message: ciod: In packet from nodes 91.0 and node-234 (R62-M1-Nf-",5.143421173095703
Running task 1.0 in stage 25.0 (TID 1180),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 25.0 (TID 1180)

### Output:
Running task 1.0 in stage 25.0 (TID 1180)

### Explanation:
Running task 1.0 in stage 25.0 (TID 1180)

### Output:
Running task 1.0 in stage 25.0 (TID 1180)

### Explanation:
Running task 1",5.232595205307007
Running task 2.0 in stage 25.0 (TID 1194),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 25.0 (TID 1194)

### Output:
Running task 2.0 in stage 25.0 (TID 1194)

### Explanation:
Running task 2.0 in stage 25.0 (TID 1194)

### Output:
Running task 2.0 in stage 25.0 (TID 1194)

### Explanation:
Running task 2",5.130906343460083
Running task 3.0 in stage 25.0 (TID 1198),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 25.0 (TID 1198)

### Output:
Running task 3.0 in stage 25.0 (TID 1198)

### Explanation:
Running task 3.0 in stage 25.0 (TID 1198)

### Output:
Running task 3.0 in stage 25.0 (TID 1198)

### Explanation:
Running task 3",5.21191143989563
Running task 4.0 in stage 25.0 (TID 1199),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 25.0 (TID 1199)

### Output:
Running task 4.0 in stage 25.0 (TID 1199)

### Explanation:
Running task 4.0 in stage 25.0 (TID 1199)

### Output:
Running task 4.0 in stage 25.0 (TID 1199)

### Explanation:
Running task 4",5.134240388870239
Finished task 4.0 in stage 25.0 (TID 1199). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 25.0 (TID 1199). 2364 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 25.0 (TID 1199). 2364 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 25.0 (TID 1199). 2364 bytes result sent to driver

### Explan",5.297257661819458
Finished task 3.0 in stage 25.0 (TID 1198). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 3.0 in stage 25.0 (TID 1198). 2364 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 25.0 (TID 1198). 2364 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 25.0 (TID 1198). 2364 bytes result sent to driver

### Explan",5.1771440505981445
Finished task 0.0 in stage 25.0 (TID 1166). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 25.0 (TID 1166). 2364 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 25.0 (TID 1166). 2364 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 25.0 (TID 1166). 2364 bytes result sent to driver

### Explan",5.2393999099731445
Finished task 2.0 in stage 25.0 (TID 1194). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.248753786087036
Finished task 1.0 in stage 25.0 (TID 1180). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 25.0 (TID 1180). 2364 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 25.0 (TID 1180). 2364 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 25.0 (TID 1180). 2364 bytes result sent to driver

### Explan",5.186008930206299
Running task 0.0 in stage 26.0 (TID 1200),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 26.0 (TID 1200)

### Output:
Running task 0.0 in stage 26.0 (TID 1200)

### Explanation:
Running task 0.0 in stage 26.0 (TID 1200)

### Output:
Running task 0.0 in stage 26.0 (TID 1200)

### Explanation:
Running task 0",5.204570531845093
Running task 1.0 in stage 26.0 (TID 1201),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 26.0 (TID 1201)

### Output:
Running task 1.0 in stage 26.0 (TID 1201)

### Explanation:
Running task 1.0 in stage 26.0 (TID 1201)

### Output:
Running task 1.0 in stage 26.0 (TID 1201)

### Explanation:
Running task 1",5.262873411178589
Running task 2.0 in stage 26.0 (TID 1202),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 26.0 (TID 1202)

### Output:
Running task 2.0 in stage 26.0 (TID 1202)

### Explanation:
Running task 2.0 in stage 26.0 (TID 1202)

### Output:
Running task 2.0 in stage 26.0 (TID 1202)

### Explanation:
Running task 2",5.319100856781006
Running task 3.0 in stage 26.0 (TID 1203),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 26.0 (TID 1203)

### Output:
Running task 3.0 in stage 26.0 (TID 1203)

### Explanation:
Running task 3.0 in stage 26.0 (TID 1203)

### Output:
Running task 3.0 in stage 26.0 (TID 1203)

### Explanation:
Running task 3",5.129573822021484
Running task 4.0 in stage 26.0 (TID 1204),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 26.0 (TID 1204)

### Output:
Running task 4.0 in stage 26.0 (TID 1204)

### Explanation:
Running task 4.0 in stage 26.0 (TID 1204)

### Output:
Running task 4.0 in stage 26.0 (TID 1204)

### Explanation:
Running task 4",5.19745135307312
Finished task 0.0 in stage 26.0 (TID 1200). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 26.0 (TID 1200). 2703 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 26.0 (TID 1200). 2703 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 26.0 (TID 1200). 2703 bytes result sent to driver

### Explan",5.159374952316284
Running task 5.0 in stage 26.0 (TID 1205),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 5.0 in stage 26.0 (TID 1205)

### Output:
Running task 5.0 in stage 26.0 (TID 1205)

### Explanation:
Running task 5.0 in stage 26.0 (TID 1205)

### Output:
Running task 5.0 in stage 26.0 (TID 1205)

### Explanation:
Running task 5",5.199552059173584
Finished task 4.0 in stage 26.0 (TID 1204). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 26.0 (TID 1204). 2703 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 26.0 (TID 1204). 2703 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 26.0 (TID 1204). 2703 bytes result sent to driver

### Explan",5.237611293792725
Finished task 2.0 in stage 26.0 (TID 1202). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.222675085067749
Finished task 1.0 in stage 26.0 (TID 1201). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 26.0 (TID 1201). 2703 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 26.0 (TID 1201). 2703 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 26.0 (TID 1201). 2703 bytes result sent to driver

### Explan",5.235596418380737
Finished task 3.0 in stage 26.0 (TID 1203). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.269166946411133
Running task 6.0 in stage 26.0 (TID 1206),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 6.0 in stage 26.0 (TID 1206)

### Output:
Running task 6.0 in stage 26.0 (TID 1206)

### Explanation:
Running task 6.0 in stage 26.0 (TID 1206)

### Output:
Running task 6.0 in stage 26.0 (TID 1206)

### Explanation:
Running task 6",5.171000242233276
Running task 7.0 in stage 26.0 (TID 1207),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 7.0 in stage 26.0 (TID 1207)

### Output:
Running task 7.0 in stage 26.0 (TID 1207)

### Explanation:
Running task 7.0 in stage 26.0 (TID 1207)

### Output:
Running task 7.0 in stage 26.0 (TID 1207)

### Explanation:
Running task 7",5.323373794555664
Running task 8.0 in stage 26.0 (TID 1208),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 8.0 in stage 26.0 (TID 1208)

### Output:
Running task 8.0 in stage 26.0 (TID 1208)

### Explanation:
Running task 8.0 in stage 26.0 (TID 1208)

### Output:
Running task 8.0 in stage 26.0 (TID 1208)

### Explanation:
Running task 8",5.16482949256897
Running task 9.0 in stage 26.0 (TID 1209),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 9.0 in stage 26.0 (TID 1209)

### Output:
Running task 9.0 in stage 26.0 (TID 1209)

### Explanation:
Running task 9.0 in stage 26.0 (TID 1209)

### Output:
Running task 9.0 in stage 26.0 (TID 1209)

### Explanation:
Running task 9",5.169737815856934
Finished task 5.0 in stage 26.0 (TID 1205). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.237924098968506
Running task 10.0 in stage 26.0 (TID 1210),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 10.0 in stage 26.0 (TID 1210)

### Output:
Running task 10.0 in stage 26.0 (TID 1210)

### Explanation:
Running task 10.0 in stage 26.0 (TID 1210)

### Output:
Running task 10.0 in stage 26.0 (TID 1210)

### Explanation:",5.2167487144470215
Finished task 6.0 in stage 26.0 (TID 1206). 2697 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 6.0 in stage 26.0 (TID 1206). 2697 bytes result sent to driver

### Explanation:
Finished task 6.0 in stage 26.0 (TID 1206). 2697 bytes result sent to driver

### Explanation:
Finished task 6.0 in stage 26.0 (TID 1206). 2697 bytes result sent to driver

### Explan",5.2309184074401855
Finished task 9.0 in stage 26.0 (TID 1209). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 9.0 in stage 26.0 (TID 1209). 2703 bytes result sent to driver

### Explanation:
Finished task 9.0 in stage 26.0 (TID 1209). 2703 bytes result sent to driver

### Explanation:
Finished task 9.0 in stage 26.0 (TID 1209). 2703 bytes result sent to driver

### Explan",5.187327146530151
Finished task 8.0 in stage 26.0 (TID 1208). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 8.0 in stage 26.0 (TID 1208). 2703 bytes result sent to driver

### Explanation:
Finished task 8.0 in stage 26.0 (TID 1208). 2703 bytes result sent to driver

### Explanation:
Finished task 8.0 in stage 26.0 (TID 1208). 2703 bytes result sent to driver

### Explan",5.217180490493774
Running task 11.0 in stage 26.0 (TID 1211),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"### Output:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:",5.1289262771606445
Running task 12.0 in stage 26.0 (TID 1212),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 12.0 in stage 26.0 (TID 1212)

### Output:
Running task 12.0 in stage 26.0 (TID 1212)

### Explanation:
Running task 12.0 in stage 26.0 (TID 1212)

### Output:
Running task 12.0 in stage 26.0 (TID 1212)

### Explanation:",5.1976542472839355
Finished task 7.0 in stage 26.0 (TID 1207). 2699 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 7.0 in stage 26.0 (TID 1207). 2699 bytes result sent to driver

### Explanation:
Finished task 7.0 in stage 26.0 (TID 1207). 2699 bytes result sent to driver

### Explanation:
Finished task 7.0 in stage 26.0 (TID 1207). 2699 bytes result sent to driver

### Explan",5.184597492218018
Running task 13.0 in stage 26.0 (TID 1213),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 13.0 in stage 26.0 (TID 1213)

### Output:
Running task 13.0 in stage 26.0 (TID 1213)

### Explanation:
Running task 13.0 in stage 26.0 (TID 1213)

### Output:
Running task 13.0 in stage 26.0 (TID 1213)

### Explanation:",5.110890865325928
Running task 14.0 in stage 26.0 (TID 1214),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 14.0 in stage 26.0 (TID 1214)

### Output:
Running task 14.0 in stage 26.0 (TID 1214)

### Explanation:
Running task 14.0 in stage 26.0 (TID 1214)

### Output:
Running task 14.0 in stage 26.0 (TID 1214)

### Explanation:",5.148580312728882
Finished task 10.0 in stage 26.0 (TID 1210). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.2042970657348633
Running task 15.0 in stage 26.0 (TID 1215),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 15.0 in stage 26.0 (TID 1215)

### Output:
Running task 15.0 in stage 26.0 (TID 1215)

### Explanation:
Running task 15.0 in stage 26.0 (TID 1215)

### Output:
Running task 15.0 in stage 26.0 (TID 1215)

### Explanation:",5.182208061218262
Finished task 11.0 in stage 26.0 (TID 1211). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.238337755203247
Finished task 13.0 in stage 26.0 (TID 1213). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 13.0 in stage 26.0 (TID 1213). 2703 bytes result sent to driver

### Explanation:
Finished task 13.0 in stage 26.0 (TID 1213). 2703 bytes result sent to driver

### Explanation:
Finished task 13.0 in stage 26.0 (TID 1213). 2703 bytes result sent to driver",5.132070302963257
Running task 16.0 in stage 26.0 (TID 1216),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 16.0 in stage 26.0 (TID 1216)

### Output:
Running task 16.0 in stage 26.0 (TID 1216)

### Explanation:
Running task 16.0 in stage 26.0 (TID 1216)

### Output:
Running task 16.0 in stage 26.0 (TID 1216)

### Explanation:",5.2408576011657715
Running task 17.0 in stage 26.0 (TID 1217),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 17.0 in stage 26.0 (TID 1217)

### Output:
Running task 17.0 in stage 26.0 (TID 1217)

### Explanation:
Running task 17.0 in stage 26.0 (TID 1217)

### Output:
Running task 17.0 in stage 26.0 (TID 1217)

### Explanation:",5.197886228561401
Finished task 12.0 in stage 26.0 (TID 1212). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 12.0 in stage 26.0 (TID 1212). 2703 bytes result sent to driver

### Explanation:
Finished task 12.0 in stage 26.0 (TID 1212). 2703 bytes result sent to driver

### Explanation:
Finished task 12.0 in stage 26.0 (TID 1212). 2703 bytes result sent to driver",5.139816999435425
Finished task 14.0 in stage 26.0 (TID 1214). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 14.0 in stage 26.0 (TID 1214). 2703 bytes result sent to driver

### Explanation:
Finished task 14.0 in stage 26.0 (TID 1214). 2703 bytes result sent to driver

### Explanation:
Finished task 14.0 in stage 26.0 (TID 1214). 2703 bytes result sent to driver",5.137975454330444
Running task 18.0 in stage 26.0 (TID 1218),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 18.0 in stage 26.0 (TID 1218)

### Output:
Running task 18.0 in stage 26.0 (TID 1218)

### Explanation:
Running task 18.0 in stage 26.0 (TID 1218)

### Output:
Running task 18.0 in stage 26.0 (TID 1218)

### Explanation:",5.099529027938843
Running task 19.0 in stage 26.0 (TID 1219),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 19.0 in stage 26.0 (TID 1219)

### Output:
Running task 19.0 in stage 26.0 (TID 1219)

### Explanation:
Running task 19.0 in stage 26.0 (TID 1219)

### Output:
Running task 19.0 in stage 26.0 (TID 1219)

### Explanation:",5.156130790710449
Finished task 15.0 in stage 26.0 (TID 1215). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 15.0 in stage 26.0 (TID 1215). 2705 bytes result sent to driver

### Explanation:
Finished task 15.0 in stage 26.0 (TID 1215). 2705 bytes result sent to driver

### Explanation:
Finished task 15.0 in stage 26.0 (TID 1215). 2705 bytes result sent to driver",5.095639944076538
Running task 20.0 in stage 26.0 (TID 1220),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 20.0 in stage 26.0 (TID 1220)

### Output:
Running task 20.0 in stage 26.0 (TID 1220)

### Explanation:
Running task 20.0 in stage 26.0 (TID 1220)

### Output:
Running task 20.0 in stage 26.0 (TID 1220)

### Explanation:",5.141072034835815
Finished task 16.0 in stage 26.0 (TID 1216). 2701 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 16.0 in stage 26.0 (TID 1216). 2701 bytes result sent to driver

### Explanation:
Finished task 16.0 in stage 26.0 (TID 1216). 2701 bytes result sent to driver

### Explanation:
Finished task 16.0 in stage 26.0 (TID 1216). 2701 bytes result sent to driver",5.055444240570068
Finished task 17.0 in stage 26.0 (TID 1217). 2701 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 17.0 in stage 26.0 (TID 1217). 2701 bytes result sent to driver

### Explanation:
Finished task 17.0 in stage 26.0 (TID 1217). 2701 bytes result sent to driver

### Explanation:
Finished task 17.0 in stage 26.0 (TID 1217). 2701 bytes result sent to driver",5.198927879333496
Running task 21.0 in stage 26.0 (TID 1221),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 21.0 in stage 26.0 (TID 1221)

### Output:
Running task 21.0 in stage 26.0 (TID 1221)

### Explanation:
Running task 21.0 in stage 26.0 (TID 1221)

### Output:
Running task 21.0 in stage 26.0 (TID 1221)

### Explanation:",5.130357027053833
Running task 22.0 in stage 26.0 (TID 1222),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 22.0 in stage 26.0 (TID 1222)

### Output:
Running task 22.0 in stage 26.0 (TID 1222)

### Explanation:
Running task 22.0 in stage 26.0 (TID 1222)

### Output:
Running task 22.0 in stage 26.0 (TID 1222)

### Explanation:",5.1359241008758545
Finished task 18.0 in stage 26.0 (TID 1218). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 18.0 in stage 26.0 (TID 1218). 2703 bytes result sent to driver

### Explanation:
Finished task 18.0 in stage 26.0 (TID 1218). 2703 bytes result sent to driver

### Explanation:
Finished task 18.0 in stage 26.0 (TID 1218). 2703 bytes result sent to driver",5.132669925689697
Finished task 19.0 in stage 26.0 (TID 1219). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.218876838684082
Running task 23.0 in stage 26.0 (TID 1223),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"### Output:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:",5.1909873485565186
Running task 24.0 in stage 26.0 (TID 1224),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 24.0 in stage 26.0 (TID 1224)

### Output:
Running task 24.0 in stage 26.0 (TID 1224)

### Explanation:
Running task 24.0 in stage 26.0 (TID 1224)

### Output:
Running task 24.0 in stage 26.0 (TID 1224)

### Explanation:",5.1233131885528564
Finished task 20.0 in stage 26.0 (TID 1220). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.2011656761169434
Running task 25.0 in stage 26.0 (TID 1225),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 25.0 in stage 26.0 (TID 1225)

### Output:
Running task 25.0 in stage 26.0 (TID 1225)

### Explanation:
Running task 25.0 in stage 26.0 (TID 1225)

### Output:
Running task 25.0 in stage 26.0 (TID 1225)

### Explanation:",5.177425146102905
Finished task 22.0 in stage 26.0 (TID 1222). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.240889549255371
Finished task 21.0 in stage 26.0 (TID 1221). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.1960694789886475
Running task 26.0 in stage 26.0 (TID 1226),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 26.0 in stage 26.0 (TID 1226)

### Output:
Running task 26.0 in stage 26.0 (TID 1226)

### Explanation:
Running task 26.0 in stage 26.0 (TID 1226)

### Output:
Running task 26.0 in stage 26.0 (TID 1226)

### Explanation:",5.141273021697998
Running task 27.0 in stage 26.0 (TID 1227),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 27.0 in stage 26.0 (TID 1227)

### Output:
Running task 27.0 in stage 26.0 (TID 1227)

### Explanation:
Running task 27.0 in stage 26.0 (TID 1227)

### Output:
Running task 27.0 in stage 26.0 (TID 1227)

### Explanation:",5.152966260910034
Finished task 23.0 in stage 26.0 (TID 1223). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.2052485942840576
