Content,EventTemplate,Dataset,Category,New_LLAMA_FT_HPC_1,Inference_time
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.35662174224853516
critical,critical,HPC,New,critical,0.23111557960510254
normal,normal,HPC,New,normal,0.23054051399230957
ambient=28,ambient=<*>,HPC,New,ambient=<*>,0.35991382598876953
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.3539304733276367
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.3545982837677002
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.36763787269592285
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.36024951934814453
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.35553574562072754
ambient=32,ambient=<*>,HPC,New,ambient=<*>,0.3548698425292969
ambient=27,ambient=<*>,HPC,New,ambient=<*>,0.3559744358062744
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.35524582862854004
warning,warning,HPC,New,warning,0.23075509071350098
critical,critical,HPC,New,critical,0.22852802276611328
normal,normal,HPC,New,normal,0.22919797897338867
warning,warning,HPC,New,warning,0.2279355525970459
normal,normal,HPC,New,normal,0.22647666931152344
warning,warning,HPC,New,warning,0.22754240036010742
normal,normal,HPC,New,normal,0.22677016258239746
normal,normal,HPC,New,normal,0.22765874862670898
normal,normal,HPC,New,normal,0.2270493507385254
normal,normal,HPC,New,normal,0.2265305519104004
warning,warning,HPC,New,warning,0.22789406776428223
normal,normal,HPC,New,normal,0.22733020782470703
normal,normal,HPC,New,normal,0.22981476783752441
normal,normal,HPC,New,normal,0.22765374183654785
normal,normal,HPC,New,normal,0.22716474533081055
warning,warning,HPC,New,warning,0.2282392978668213
normal,normal,HPC,New,normal,0.22837042808532715
normal,normal,HPC,New,normal,0.22870922088623047
normal,normal,HPC,New,normal,0.2280867099761963
warning,warning,HPC,New,warning,0.22797441482543945
normal,normal,HPC,New,normal,0.22797513008117676
warning,warning,HPC,New,warning,0.23346972465515137
critical,critical,HPC,New,critical,0.23007535934448242
normal,normal,HPC,New,normal,0.22874236106872559
warning,warning,HPC,New,warning,0.22766423225402832
warning,warning,HPC,New,warning,0.22794723510742188
warning,warning,HPC,New,warning,0.23464131355285645
critical,critical,HPC,New,critical,0.22855567932128906
warning,warning,HPC,New,warning,0.22807884216308594
normal,normal,HPC,New,normal,0.22809338569641113
warning,warning,HPC,New,warning,0.2308635711669922
ambient=25,ambient=<*>,HPC,New,ambient=<*>,0.35567450523376465
warning,warning,HPC,New,warning,0.22842836380004883
warning,warning,HPC,New,warning,0.22756242752075195
warning,warning,HPC,New,warning,0.22838592529296875
ambient=28,ambient=<*>,HPC,New,ambient=<*>,0.35608506202697754
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.35524535179138184
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.35485363006591797
ambient=36,ambient=<*>,HPC,New,ambient=<*>,0.356398344039917
ambient=36,ambient=<*>,HPC,New,ambient=<*>,0.3584628105163574
ambient=28,ambient=<*>,HPC,New,ambient=<*>,0.35398173332214355
warning,warning,HPC,New,warning,0.2284533977508545
critical,critical,HPC,New,critical,0.22738885879516602
ambient=35,ambient=<*>,HPC,New,ambient=<*>,0.35800695419311523
normal,normal,HPC,New,normal,0.22750282287597656
warning,warning,HPC,New,warning,0.22797584533691406
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.35442376136779785
warning,warning,HPC,New,warning,0.2281780242919922
warning,warning,HPC,New,warning,0.22775006294250488
warning,warning,HPC,New,warning,0.2298600673675537
warning,warning,HPC,New,warning,0.22916150093078613
normal,normal,HPC,New,normal,0.23078131675720215
ambient=25,ambient=<*>,HPC,New,ambient=<*>,0.35398268699645996
normal,normal,HPC,New,normal,0.22724699974060059
normal,normal,HPC,New,normal,0.22883844375610352
ambient=34,ambient=<*>,HPC,New,ambient=<*>,0.35707855224609375
ambient=35,ambient=<*>,HPC,New,ambient=<*>,0.3537864685058594
ambient=36,ambient=<*>,HPC,New,ambient=<*>,0.35176825523376465
ambient=35,ambient=<*>,HPC,New,ambient=<*>,0.35153985023498535
warning,warning,HPC,New,warning,0.22554779052734375
warning,warning,HPC,New,warning,0.2262883186340332
warning,warning,HPC,New,warning,0.23308706283569336
warning,warning,HPC,New,warning,0.22878146171569824
normal,normal,HPC,New,normal,0.2302393913269043
warning,warning,HPC,New,warning,0.22954654693603516
ambient=27,ambient=<*>,HPC,New,ambient=<*>,0.35496950149536133
warning,warning,HPC,New,warning,0.2294292449951172
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.35534095764160156
ambient=26,ambient=<*>,HPC,New,ambient=<*>,0.3513031005859375
ambient=26,ambient=<*>,HPC,New,ambient=<*>,0.35488462448120117
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.3559725284576416
warning,warning,HPC,New,warning,0.22786355018615723
normal,normal,HPC,New,normal,0.2276008129119873
warning,warning,HPC,New,warning,0.22704243659973145
normal,normal,HPC,New,normal,0.22763895988464355
normal,normal,HPC,New,normal,0.22844696044921875
warning,warning,HPC,New,warning,0.22870397567749023
warning,warning,HPC,New,warning,0.22896170616149902
warning,warning,HPC,New,warning,0.22838568687438965
warning,warning,HPC,New,warning,0.22805285453796387
normal,normal,HPC,New,normal,0.22847294807434082
warning,warning,HPC,New,warning,0.22752785682678223
warning,warning,HPC,New,warning,0.22785282135009766
normal,normal,HPC,New,normal,0.2283167839050293
normal,normal,HPC,New,normal,0.2294912338256836
ambient=24,ambient=<*>,HPC,New,ambient=<*>,0.3601655960083008
normal,normal,HPC,New,normal,0.22914385795593262
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.35518550872802734
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.3550069332122803
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.35424041748046875
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.3547797203063965
normal,normal,HPC,New,normal,0.2285139560699463
warning,warning,HPC,New,warning,0.22902250289916992
normal,normal,HPC,New,normal,0.2300560474395752
warning,warning,HPC,New,warning,0.2292923927307129
warning,warning,HPC,New,warning,0.22862839698791504
warning,warning,HPC,New,warning,0.22874832153320312
ambient=27,ambient=<*>,HPC,New,ambient=<*>,0.353987455368042
normal,normal,HPC,New,normal,0.22614741325378418
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.3669257164001465
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.35562777519226074
normal,normal,HPC,New,normal,0.22742819786071777
warning,warning,HPC,New,warning,0.22909092903137207
warning,warning,HPC,New,warning,0.22698664665222168
warning,warning,HPC,New,warning,0.22751116752624512
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.35836243629455566
ambient=32,ambient=<*>,HPC,New,ambient=<*>,0.357210636138916
warning,warning,HPC,New,warning,0.22940659523010254
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.35391712188720703
normal,normal,HPC,New,normal,0.2280266284942627
ambient=24,ambient=<*>,HPC,New,ambient=<*>,0.3574824333190918
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.355257511138916
warning,warning,HPC,New,warning,0.23021149635314941
ambient=28,ambient=<*>,HPC,New,ambient=<*>,0.3604426383972168
ambient=34,ambient=<*>,HPC,New,ambient=<*>,0.3573744297027588
ambient=25,ambient=<*>,HPC,New,ambient=<*>,0.3610553741455078
ambient=26,ambient=<*>,HPC,New,ambient=<*>,0.3560678958892822
ambient=25,ambient=<*>,HPC,New,ambient=<*>,0.3553450107574463
ambient=25,ambient=<*>,HPC,New,ambient=<*>,0.3539085388183594
ambient=25,ambient=<*>,HPC,New,ambient=<*>,0.35575246810913086
ambient=27,ambient=<*>,HPC,New,ambient=<*>,0.35654401779174805
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.3560972213745117
warning,warning,HPC,New,warning,0.22804903984069824
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.3574504852294922
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.36239123344421387
warning,warning,HPC,New,warning,0.22852587699890137
warning,warning,HPC,New,warning,0.22893786430358887
ambient=28,ambient=<*>,HPC,New,ambient=<*>,0.3553192615509033
ambient=28,ambient=<*>,HPC,New,ambient=<*>,0.35521650314331055
normal,normal,HPC,New,normal,0.22899937629699707
normal,normal,HPC,New,normal,0.2276914119720459
ambient=25,ambient=<*>,HPC,New,ambient=<*>,0.35748839378356934
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.3571910858154297
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.356184720993042
ambient=26,ambient=<*>,HPC,New,ambient=<*>,0.3620927333831787
warning,warning,HPC,New,warning,0.2284693717956543
ambient=25,ambient=<*>,HPC,New,ambient=<*>,0.35280895233154297
warning,warning,HPC,New,warning,0.22632980346679688
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.354949951171875
normal,normal,HPC,New,normal,0.2281780242919922
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.359011173248291
ambient=27,ambient=<*>,HPC,New,ambient=<*>,0.35982418060302734
warning,warning,HPC,New,warning,0.22969508171081543
ambient=26,ambient=<*>,HPC,New,ambient=<*>,0.36412930488586426
normal,normal,HPC,New,normal,0.23079442977905273
normal,normal,HPC,New,normal,0.22985386848449707
warning,warning,HPC,New,warning,0.2290945053100586
ambient=25,ambient=<*>,HPC,New,ambient=<*>,0.35022974014282227
warning,warning,HPC,New,warning,0.22774362564086914
normal,normal,HPC,New,normal,0.22807550430297852
ambient=28,ambient=<*>,HPC,New,ambient=<*>,0.356081485748291
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.3583848476409912
ambient=28,ambient=<*>,HPC,New,ambient=<*>,0.3527851104736328
normal,normal,HPC,New,normal,0.2303614616394043
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.35561299324035645
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.35585999488830566
ambient=27,ambient=<*>,HPC,New,ambient=<*>,0.3553338050842285
normal,normal,HPC,New,normal,0.22745299339294434
ambient=28,ambient=<*>,HPC,New,ambient=<*>,0.3552870750427246
warning,warning,HPC,New,warning,0.2292640209197998
normal,normal,HPC,New,normal,0.22818517684936523
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.3557276725769043
normal,normal,HPC,New,normal,0.2277812957763672
normal,normal,HPC,New,normal,0.2286975383758545
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.35570502281188965
ambient=27,ambient=<*>,HPC,New,ambient=<*>,0.35584568977355957
warning,warning,HPC,New,warning,0.22914791107177734
ambient=26,ambient=<*>,HPC,New,ambient=<*>,0.3562185764312744
ambient=27,ambient=<*>,HPC,New,ambient=<*>,0.3558084964752197
ambient=24,ambient=<*>,HPC,New,ambient=<*>,0.3548450469970703
normal,normal,HPC,New,normal,0.23103022575378418
ambient=26,ambient=<*>,HPC,New,ambient=<*>,0.3570592403411865
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.35880112648010254
warning,warning,HPC,New,warning,0.22850704193115234
warning,warning,HPC,New,warning,0.22689080238342285
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.3539614677429199
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.3548123836517334
warning,warning,HPC,New,warning,0.23139405250549316
ambient=27,ambient=<*>,HPC,New,ambient=<*>,0.354689359664917
normal,normal,HPC,New,normal,0.23350906372070312
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.3556063175201416
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.35585522651672363
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.35717034339904785
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.3558332920074463
normal,normal,HPC,New,normal,0.22806286811828613
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.3575320243835449
warning,warning,HPC,New,warning,0.23125100135803223
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.35553407669067383
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.354245662689209
ambient=28,ambient=<*>,HPC,New,ambient=<*>,0.35512828826904297
ambient=32,ambient=<*>,HPC,New,ambient=<*>,0.3568756580352783
warning,warning,HPC,New,warning,0.22903656959533691
ambient=28,ambient=<*>,HPC,New,ambient=<*>,0.35520052909851074
ambient=28,ambient=<*>,HPC,New,ambient=<*>,0.35521721839904785
warning,warning,HPC,New,warning,0.22879862785339355
normal,normal,HPC,New,normal,0.22644710540771484
normal,normal,HPC,New,normal,0.22748970985412598
warning,warning,HPC,New,warning,0.23029613494873047
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.3559682369232178
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.35555076599121094
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.3550879955291748
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.355621337890625
ambient=34,ambient=<*>,HPC,New,ambient=<*>,0.35646653175354004
warning,warning,HPC,New,warning,0.22956633567810059
ambient=36,ambient=<*>,HPC,New,ambient=<*>,0.35761094093322754
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.35549306869506836
ambient=25,ambient=<*>,HPC,New,ambient=<*>,0.3550851345062256
ambient=36,ambient=<*>,HPC,New,ambient=<*>,0.35817575454711914
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.35752296447753906
ambient=25,ambient=<*>,HPC,New,ambient=<*>,0.35732126235961914
normal,normal,HPC,New,normal,0.22975492477416992
normal,normal,HPC,New,normal,0.23024272918701172
normal,normal,HPC,New,normal,0.22973227500915527
warning,warning,HPC,New,warning,0.22730302810668945
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.35654449462890625
normal,normal,HPC,New,normal,0.23049640655517578
normal,normal,HPC,New,normal,0.23311829566955566
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.35649800300598145
ambient=37,ambient=<*>,HPC,New,ambient=<*>,0.3590848445892334
warning,warning,HPC,New,warning,0.22895312309265137
ambient=27,ambient=<*>,HPC,New,ambient=<*>,0.3628103733062744
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.35881567001342773
ambient=35,ambient=<*>,HPC,New,ambient=<*>,0.3581092357635498
ambient=27,ambient=<*>,HPC,New,ambient=<*>,0.3575470447540283
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.3580009937286377
warning,warning,HPC,New,warning,0.2279953956604004
normal,normal,HPC,New,normal,0.22685861587524414
ambient=28,ambient=<*>,HPC,New,ambient=<*>,0.35405492782592773
normal,normal,HPC,New,normal,0.2281501293182373
ambient=28,ambient=<*>,HPC,New,ambient=<*>,0.3581843376159668
ambient=27,ambient=<*>,HPC,New,ambient=<*>,0.35649776458740234
ambient=26,ambient=<*>,HPC,New,ambient=<*>,0.3581202030181885
ambient=25,ambient=<*>,HPC,New,ambient=<*>,0.3569185733795166
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.3541536331176758
ambient=35,ambient=<*>,HPC,New,ambient=<*>,0.35404419898986816
ambient=32,ambient=<*>,HPC,New,ambient=<*>,0.35824155807495117
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.3568432331085205
ambient=35,ambient=<*>,HPC,New,ambient=<*>,0.3559999465942383
critical,critical,HPC,New,critical,0.2291700839996338
ambient=27,ambient=<*>,HPC,New,ambient=<*>,0.3565502166748047
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.35894298553466797
ambient=28,ambient=<*>,HPC,New,ambient=<*>,0.3564114570617676
ambient=28,ambient=<*>,HPC,New,ambient=<*>,0.35684704780578613
ambient=25,ambient=<*>,HPC,New,ambient=<*>,0.36623716354370117
ambient=25,ambient=<*>,HPC,New,ambient=<*>,0.3598597049713135
ambient=27,ambient=<*>,HPC,New,ambient=<*>,0.3558812141418457
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.3706088066101074
ambient=28,ambient=<*>,HPC,New,ambient=<*>,0.35696864128112793
critical,critical,HPC,New,critical,0.22720909118652344
ambient=25,ambient=<*>,HPC,New,ambient=<*>,0.354093074798584
normal,normal,HPC,New,normal,0.22825074195861816
ambient=27,ambient=<*>,HPC,New,ambient=<*>,0.3560929298400879
normal,normal,HPC,New,normal,0.22623276710510254
ambient=25,ambient=<*>,HPC,New,ambient=<*>,0.35242486000061035
ambient=28,ambient=<*>,HPC,New,ambient=<*>,0.3569364547729492
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.35400915145874023
ambient=36,ambient=<*>,HPC,New,ambient=<*>,0.35672998428344727
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.35674524307250977
ambient=36,ambient=<*>,HPC,New,ambient=<*>,0.387035608291626
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.3521277904510498
normal,normal,HPC,New,normal,0.2267303466796875
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.3512990474700928
normal,normal,HPC,New,normal,0.22640585899353027
ambient=27,ambient=<*>,HPC,New,ambient=<*>,0.35161733627319336
ambient=26,ambient=<*>,HPC,New,ambient=<*>,0.364976167678833
warning,warning,HPC,New,warning,0.22728753089904785
critical,critical,HPC,New,critical,0.22777342796325684
normal,normal,HPC,New,normal,0.22918224334716797
normal,normal,HPC,New,normal,0.22688531875610352
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.3538086414337158
warning,warning,HPC,New,warning,0.2297067642211914
normal,normal,HPC,New,normal,0.227738618850708
ambient=36,ambient=<*>,HPC,New,ambient=<*>,0.38072657585144043
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.3560781478881836
normal,normal,HPC,New,normal,0.22733712196350098
ambient=26,ambient=<*>,HPC,New,ambient=<*>,0.35366225242614746
ambient=25,ambient=<*>,HPC,New,ambient=<*>,0.3548622131347656
ambient=27,ambient=<*>,HPC,New,ambient=<*>,0.3530440330505371
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.3701338768005371
ambient=25,ambient=<*>,HPC,New,ambient=<*>,0.35350823402404785
ambient=28,ambient=<*>,HPC,New,ambient=<*>,0.35149526596069336
warning,warning,HPC,New,warning,0.2420811653137207
normal,normal,HPC,New,normal,0.22875475883483887
ambient=32,ambient=<*>,HPC,New,ambient=<*>,0.3554244041442871
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.3593153953552246
ambient=28,ambient=<*>,HPC,New,ambient=<*>,0.3578073978424072
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.3549668788909912
critical,critical,HPC,New,critical,0.2284536361694336
normal,normal,HPC,New,normal,0.22861695289611816
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.35801029205322266
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.36289548873901367
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.3580179214477539
normal,normal,HPC,New,normal,0.2303917407989502
normal,normal,HPC,New,normal,0.22808098793029785
normal,normal,HPC,New,normal,0.2284531593322754
warning,warning,HPC,New,warning,0.22766733169555664
warning,warning,HPC,New,warning,0.22850751876831055
ambient=27,ambient=<*>,HPC,New,ambient=<*>,0.35482120513916016
normal,normal,HPC,New,normal,0.23578715324401855
critical,critical,HPC,New,critical,0.22830820083618164
warning,warning,HPC,New,warning,0.22860383987426758
warning,warning,HPC,New,warning,0.22739601135253906
normal,normal,HPC,New,normal,0.2273411750793457
warning,warning,HPC,New,warning,0.22668170928955078
normal,normal,HPC,New,normal,0.22917890548706055
warning,warning,HPC,New,warning,0.22800421714782715
ambient=28,ambient=<*>,HPC,New,ambient=<*>,0.3687469959259033
ambient=26,ambient=<*>,HPC,New,ambient=<*>,0.3549611568450928
ambient=34,ambient=<*>,HPC,New,ambient=<*>,0.35378384590148926
warning,warning,HPC,New,warning,0.22759747505187988
warning,warning,HPC,New,warning,0.22766923904418945
critical,critical,HPC,New,critical,0.22824311256408691
warning,warning,HPC,New,warning,0.2270946502685547
Link ok,Link ok,HPC,New,Link ok,0.2905738353729248
Link ok,Link ok,HPC,New,Link ok,0.29419541358947754
Link ok,Link ok,HPC,New,Link ok,0.29187488555908203
Link ok,Link ok,HPC,New,Link ok,0.29040026664733887
Link error,Link error,HPC,New,Link error,0.29061079025268555
Link error,Link error,HPC,New,Link error,0.2902994155883789
Link in reset,Link in reset,HPC,New,Link in reset,0.35384368896484375
Link ok,Link ok,HPC,New,Link ok,0.2909104824066162
Link ok,Link ok,HPC,New,Link ok,0.2930004596710205
Link in reset,Link in reset,HPC,New,Link in reset,0.3571927547454834
Link ok,Link ok,HPC,New,Link ok,0.30751752853393555
Link error,Link error,HPC,New,Link error,0.29233837127685547
Link ok,Link ok,HPC,New,Link ok,0.29256391525268555
Link ok,Link ok,HPC,New,Link ok,0.2917325496673584
Link ok,Link ok,HPC,New,Link ok,0.29123926162719727
Link error,Link error,HPC,New,Link error,0.29244256019592285
Link in reset,Link in reset,HPC,New,Link in reset,0.3569371700286865
Link ok,Link ok,HPC,New,Link ok,0.29120492935180664
Link ok,Link ok,HPC,New,Link ok,0.29381608963012695
Link in reset,Link in reset,HPC,New,Link in reset,0.3575441837310791
Link in reset,Link in reset,HPC,New,Link in reset,0.36110877990722656
Link in reset,Link in reset,HPC,New,Link in reset,0.35543274879455566
Link in reset,Link in reset,HPC,New,Link in reset,0.3543400764465332
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.48247456550598145
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.48975515365600586
risBoot (command 1903) Error: Timed out while waiting for SRM prompt: <ABORT code completed>,risBoot (command <*>) Error: Timed out while waiting for SRM prompt: <ABORT code completed>,HPC,New,risBoot (command <*> Error: Timed out while waiting for SRM prompt: <*>,1.3293507099151611
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.4806232452392578
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.4892923831939697
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.4850780963897705
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.4887104034423828
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.4795103073120117
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.4801795482635498
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.4830193519592285
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.4932887554168701
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.4780881404876709
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.48163270950317383
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.4820985794067383
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.48591184616088867
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.48511600494384766
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.4872395992279053
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.483356237411499
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.5145704746246338
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.4840891361236572
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.48281025886535645
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.48902273178100586
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.4839003086090088
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.481428861618042
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.48996472358703613
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.4811563491821289
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.48166823387145996
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.48396801948547363
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.48024606704711914
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.48192715644836426
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.48230934143066406
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.4792160987854004
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.4808826446533203
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.4845576286315918
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.48600316047668457
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.49549388885498047
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.48162031173706055
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.4849064350128174
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.48592114448547363
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.4830143451690674
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.48412060737609863
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.5119242668151855
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.48621273040771484
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.48163938522338867
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.4808313846588135
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.48118114471435547
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.4836287498474121
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.4906444549560547
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.47435998916625977
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.47426342964172363
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.482102632522583
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.4795875549316406
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.47725987434387207
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.47965049743652344
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.4790623188018799
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.4757397174835205
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.4791731834411621
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.47815775871276855
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.48194360733032227
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.48001885414123535
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.5058114528656006
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.4914360046386719
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.4866147041320801
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.49854063987731934
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.4876368045806885
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.48988819122314453
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.48885130882263184
Linkerror event interval expired,Linkerror event interval expired,HPC,New,Linkerror event interval expired,0.4839162826538086
